,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0176123823763643,0,0,-0.153050742402096,0,0.108524835016822,0.00472274365311174,0,0.504580004919184,0,8.67361737988404e-19,-0.0517774583023686,0,0,0,0,-0.0162336649095211,0,0,0,0,0,0,0,0.0497648792920712,0,0.00881816196152532,0,0,0,0,0,0,0,0,0.224066121491722,0,0,0,0,0,0,0.181669226015418,0,0,0,0,0,0.0475295111409392,0
X002142.CH.EQUITY,0.138632435416728,0,0,0,0,0.243304301375826,0,0,0,0,0,0,0,0.215517888861498,0.270882430656021,0,0,-0.0691293744216455,0,0,0,0,0.0210265499875613,0,0,0,0,0.11888115428798,0,0,0,0,-0.0924986453780666,-0.183209109360005,0,0,0,0,0,0,0,0,0,0,0.036100068007308,0,0,0,0,0,0.0954771460105653
X600000.CH.EQUITY,0.023562568363526,0.170519998882265,0,0.000940695398642452,0,0.173887945220266,0,0.0888763601608317,0.113559301522669,0,0,0.15753445105007,0,0,0,0,0,-0.0665977241091974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287482234398483,0.301387867335055,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.153576612414878,0,0,-4.33680868994202e-19,0.0246279737316411,0,0,0,0,0,0,0.222752829792793,0,0.171597782467188,0,0,0,0,0,0.00696701984101739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156263767710017,0,0,0,0,0,0.00346724066313487,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.173814567226698,0,0,0,0,0,0,0.0451061660737342,0.147810892270808,0,0,0,0.250087409631489,0,0,0,0,0.257790239323477,0,-0.140224746758453,0,0,-0.161325454750219,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0590402636000224,0,0,-0.248035774128019,0,0,0.255417817197139,0,-0.2088330433054,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.4241571552656,-0.0913976452726793,0,0,0,0,0,0,0,0.41025128130401,0,0,0,0,0,0,0,0.0862549832187872,0,0,0,0,0,0,0.231061191658405,0,0,0,0,0,0,0,0.123717083192903,0,0,0,0,0,0,0,0.0144518175702454,0.0497230647693811
X600919.CH.EQUITY,0.240562425692175,0.214719642510429,0,0,0,0,0,0.228664391907892,0,0,0,0,0,0.402290812846608,0,0,0.0232728668656127,0,0,0.107502895860005,0,0,0,0,0.0810608999664205,0.157897328325511,0,0,0,0,0,-0.115206546207452,0,0,0,0,0,0,0,-0.189169303651029,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.0493578828881854,0.24249280996603,0,0,0,1.38777878078145e-17,0.317262746486715,0,0.00597477810313062,0.012358691005721,0,0,0,0,0,0,0,0,0,0,0,0,0.231885872161237,0,0,0,0,0,0.0250149673567335,0,0.0820535856665815,0,0,0,0,0,0,0,0,0,0,0,0.00103702491683549,0,0,0,-3.46944695195361e-18,0,0,0,0
X601009.CH.EQUITY,0,0.400557706358403,0.0265309684519829,0,0,-0.769054205645666,0,0.143658481831081,0,0,0,0,0,0.116177053034394,0,0.228073941313503,0,0,0,0.107730776430099,0,0.116454721208042,0,0.244615349529932,0,0,0,0,0,0.383364278797827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229784487124109,0,0,0
X601166.CH.EQUITY,0.431296168418007,0,0,0,0,0,0,0,0.359852157520333,0,0,0,0,0,0,0,0,0.118573123396797,0,0.133962033741583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22880123672539,0.0115466348325369,0,0,-0.180652071042279,0,0,0,-0.107685119837213
