,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.215788353062134,0,0,0.098779482763577,0.00425603610649128,0,0,0,0,0,0,0.111858258200426,0,0,3.46944695195361e-18,0,0.0847558729811544,0.054645631987554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809212087608198,0,0.0760843477258065,0.088587308595332,0,0,0,0,0,0,0,0,0,0.0561040705079375,0,0,0,0,0.000837898711627033
X002142.CH.EQUITY,0,0,0,0.208673119855682,0.307553301279337,0,0,0,0,0,0,0,0,0,0,0.213402926275127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296609385328415,0,0,0.202849289536022,0,0,0,0,0.104448577046928,0,0,0.0305838088571468,0,-0.193355669568213,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0.479360903725541,0,0.0432022917031928,0.16917940593742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355104838707694,0,0,0,0,0.038210384405907,0,0,0,0,0,0,0,0,0.0805936378426017,0,0,0,0
X600016.CH.EQUITY,0,0.106211653459,0,0,0,0.153320804484048,0,0,0.156609451181697,0,0,0.0419312696071526,0,0,0,0,0,-0.128648689330102,0,0.345294783512279,-0.395740184308568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662046829345131,0.117224242931074,0,0,0.123973743992739,0,0,0,0,0
X600036.CH.EQUITY,0,0.363460788842799,0,0,0,0,0.0629685596501809,0.0981279615477422,0,0,0,0.280327591995909,0,0,0,0,0.0662505678292025,0.0194294600367325,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559614410148207,0,0,0,0,0.0265164703154687,0,0.0167657030819749,0,0,0,0,0,0,0,0,0.103887857144294,0,0,0.0708254146336983,0.064188055661515
X601166.CH.EQUITY,0,0.0864324337326033,0.0970816301446381,0.0262877364116518,0.0110094734350052,0,0,0,0,0,0,4.33680868994202e-19,0.576911370937845,0,0.0455750521339575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320350594061865,-0.0292920566093941,0,0,0,0,0,0,0,0,0.0724970369456732,0,0,0.0366804394104885,0,0,0,8.67361737988404e-19,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0215895151557837,0.762033129210314,0,0,0,0,0,-0.014967091704984,0,0.32039160977161,0,0,0,0,0,0,0.00137095381283003,0,0,0.329289321263031,-0.259870586133203,0,0,0,-0.267316331049423,0,0,0,0,0,0,0.0795883973215778,0,0,-0.00674680212044953,0,0,0,0,-0.219888291941886,0,0,0.139748742174365
X601288.CH.EQUITY,0,-0.0288162781000647,0,0,0,0,0,0,0.022738695941554,0.0234390778935972,0,0.866016516027278,0,0,0,0,0.038794281188073,0,0,0,-0.0260738815226041,0,0,0,0,0,0,0,0,0,0,0,0,0.131232567751157,0,0,-0.0722992053227981,0,0,0.0640464189623503,-0.124985022908835,0.00940531294289473,-0.0391619285237899,0,0,0,0,0,0,0,-0.0276968814643632
X601328.CH.EQUITY,0,0,0.0466661393819457,0.358196996614157,0,0,0.169782066962125,0.114352863723991,0,0,0,0,0.0131182207205201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351008634020079,0,0,0,0,0,0,0,0,0,0,0,0.00749336293553693,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.269344287870206,0,0,0.0111778523112601,0,0,0.151890027742907,0,0,0,-6.93889390390723e-18,0,0.25932879171968,0,0,0,0,0,0,0,-0.124471059460286,0,0,-0.193662531101086,0,0,0,-0.139055709972143,0,0,0,0.0146645375290538,0,0,0,0,0,0,0,0,0,0.0584152043762496,0,0,0,0,0,0.0675455104723187,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.203332252295729,0.0500476308186611,0,0,0.0868774005537039,0.096390485852826,0,0.00030236179699252,0,0,0,0.0773438930240277,0,0,0,0,0,0.00616395080068889,0,0,0,0,0.0780442840178303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146343056286029,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0.0499163182202732,0,0.847971014915247,0,0,0,0,0,0.0447263824970386,0,0,0,0,0,0.0212734315205633,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0393221656653504,0.0763521883354262,0,0,3.46944695195361e-18,0,0.0354588990149748,0,0,-0.0648158629665288,0,0,-0.121887038694309,0,-0.00938529314926541,0,0,0,0.084715014932754,0.0205565992664092,0,0
X601988.CH.EQUITY,0,-0.042464478220634,0,0,0,1.18310940073973,0.0519256023628452,0,0,0,0,0,0,3.46944695195361e-18,0.000613292578271054,0,0.0443115537089121,0,0,0,0,0,0,0,0,0,0,0,0,0.0459369067382188,0,0,0,0,0,-0.242573769910926,-0.0170208795529598,0,0.0143326220972313,0,0,0,0,0,0,-0.205278201692318,-0.132841321968629,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.129967005041512,0,0,0,0.16986126532739,0,0,0.432047072678988,0,0,0,0,0,0,0.294526293630697,0,0,0,0,0,0,0,0,-0.113290446181822,0,0,-0.0470525240376078,0,0,0,0,0,0,-0.0662431591711769,0,0,0,0,0,0.0586939356368641,0,0,0,0.054290471739147,0,-0.0902641570433591
X601658.CH.Equity,0.0742598229130632,0,0,0,0,0,0,0.233515122816026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563280784261547,-1.73472347597681e-18,0,0,0,0.219847750201921,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.129691378449224,0,0.403387076294662,-0.145559734832188,0,0,0,0,0
