,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.160324503249989,0,0,0,0.122716030739359,0.0294853419189977,0,0.246753582447782,0,0,0,0,0,0,0,0,0,0,0,0.21708407933903,0,0,0,0.342501099147726,0,0,-0.296325066235536,0,0,0,0,0,-0.0101270917182049,0,0,0,-0.0990495788492337,0.20675472910202,0,0,0,0,0,0,0,0,0,-0.103330810329853,-0.104426378375769
X002142.CH.EQUITY,0.178248702670438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208725405358466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259436074550241,0,0,0,0,-0.0431051824340011,0,-0.0828814875161438,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0647420661897666,0.00649968575582761,0,0,0.0785444973685424,0.251691733110549,0,0,0,0,0.406290408467132,0,0.109084673379475,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0852476058318751,0,0,-0.0340866254117244,0,0,0.0494791362607289,0,0,0,0,0,0,0,-0.0354546533313356,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0116462177538402,0,0,0.313085807705351,0,0,0,0,0.302349600091688,0.0350759354618225,0,0,0,0,0.0592400635609426,0,0,0,0,0.0614481412481148,0,0,0,0,0,0,0,0.161050581366135,0,0,0,0.0592647626847629,0,0,0,0,0,0,0,0,0,-0.055207128632935,0,0,0,0
X600016.CH.EQUITY,0,0.0737872697556784,0.178125588502949,0.150535982468764,0,0,0,0,0.0626812616781171,0,0.252669719754861,0,0,0,0,0,0,0,0,0,0,0.104353842308382,0,0,0.171906551725674,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102345838911455
X600036.CH.EQUITY,0.288252235455389,0.0930827317188558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0.0164489977782773,-0.0400548263580319,0,0,0.0201819678057925,0.377671963772031,0,0,3.46944695195361e-18,-0.0112713659238782,0.0336991276987986,0,0.16740006638086,0,0.000541621263224844,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0645153770404017,0,0,0,0,0.500937244485267,0,0,0,0,0,0.131429016662061,0.0575302410633924,0,0.0499475734298925,0,0,0,0,0,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.235340382855002,0.619581067391956,0,0,0,0,0,0,0.0325603491936856,-0.0278786566002235,0,0,0.15575531361482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911588788311764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280811481232251,0.0275422616552831
X601229.CH.EQUITY,0,0,-0.176468620802587,0.310630750365103,0,0,0,0,0,0.318203365939629,0,0,0,0.166286587886031,0,0,0,0,0.212224638475247,0,-0.0376165632694577,0,0,0,0,0.237808522278905,0.116638582232674,0,0,0,0,0,0.132033825780365,0,0,0,0,0,0,0.055326364698883,0,0,0,0,0.104120803323989,-0.319120559730381,0,0,0,-0.102657149227256
X601288.CH.EQUITY,-0.0459686743477924,0,0,0,0,0,0,0,0.163247812662195,0,0,0.498644266338023,0,0.154340382008987,0.0745018520946597,0,0,0,0.171603129518873,0,0,0,0,0.158887468103785,0,0.0292487065359614,0,0,0,0.0303564162856084,0,0,-0.0419844521540249,0.01269683062785,0,0,0,0.0296052935609557,0,0,0,0,0,0,0,0.0515313159279798,-0.0554664201202114,0,0,0
X601328.CH.EQUITY,0,0,0.178301129973876,0,0.137403421444058,0,0.0180237816387949,0.209246902659061,0,0,0,0.0522943775032003,0,1.38777878078145e-17,0.0235482458824007,0.185415947918202,0,0,0.0612214050599417,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0329575258198949,0,0.120487141810902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161579880332305,0.0837749492904514,0,0
X601398.CH.EQUITY,0,0.122711948970621,0.128964865556675,0,0,0,0,0,0,0.187410596987236,0.165223646308196,0,0.251216984760076,0,0,0,0,0,0,0,-0.0911177491577134,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.210623298320283,0,0,-0.0393737090839812,0,0,0,0.0525946485766049,0,0,0,0,0.0969177292460175,0,0.315322271508358,0,0,-0.010632558188959
X601818.CH.EQUITY,0.153181113550699,0,0.183381589048851,0.154804978779311,0,0,0,0,0,0,0,0,0,0,0,0.315416993823673,0,0,0,0,0,0,0,0,0,0,0,-0.0281302642483805,-0.2468108248731,0,0,0,0,-0.167079539755178,0,0.0226064720604563,-0.123636896312337,0,0.0658250749139034,0.154690280308794,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0324208933899218,0,0,0,1.38777878078145e-17,0,0,0.0868801667182876,0.365918400292977,0,0,0.473536631114809,0,0,0.183909138067918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157251382811553,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,1.0842021724855e-19,0,0,0.123749469457689,0,0.0895223337983198,0,0,0.165478821053579,0.221553171382756,0.102967526236272,0,0.127917566767181,0,0,0,0,0,0,0,0.0496365881251712,0,0,0,0,0,0,0,0,0,0,0,0.158775704326053,-0.0192865384242999,0,0,-0.357339503151088,0.0296771013687098,0,0,0,0,0,0,0.089449818939914,-4.33680868994202e-19,0,0,0.013863947329149
X601998.CH.EQUITY,0,0,0,0.301439296546353,0.0778935141611364,0,0,0.0678614557599914,0,0,0.160878060103626,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534741551653201,-0.0725298295169529,0,0,0,0,0,0,0,0,0,0,0.128271007898646,0,0,0.117218418079378,0,0,0.10249157317116,0,0,0,0,0,0,-0.0218963497977351
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0792096184249391,0,0,0.202041850734191,-0.156143710003106,0,0,0,0,0.420750763656343,0.101616219741298,0,0,0,0,0,0,0,0,0,0,0,-0.00928945585328136,0,0,0,0.244113706944023,-0.14476209129768,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
