,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.0489787675165736,0.180749177076058,0.025580164203809,0,0,0.16510427299535,0,0,0,0,0,0.0354604745689963,0,0,0,0,0,0.16742326091998,0,0,0,0,0,0,0.0294106127630409,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0945647856231227,0.153418889004887,0,0,0,8.67361737988404e-19,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.123552505614318,0,0.424208112201526,0,0,0.0418139824936341,0,0,0,0,0.419944208001213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176379269528231,0,0,0,0,-0.0631404433771565,0,0,0,0.0609197642521173,0,0,0.121453189522866,0,0,0,0,-0.0653960679173951,0.0120748519997533
X600000.CH.EQUITY,0,0,0,0.18563173382562,0,0.133122580378933,0.0899998029468961,0,0,0,0,0.435064120039311,0,0,0.0764635221702394,-0.0264656714618544,0,0.113414979460779,-3.46944695195361e-18,0.148421260954152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046872558949676,0,-0.0515959353755456,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.24724229988937,0,0,0,0.0295941503741531,0,0,0,0.0658762734737234,0.137282861319911,0,0.0105786432302087,0,0,0,0,0,0,0,0,0,0.244777063589249,0,0.0212954187470919,0,0,0,0,0,0.0182045771924919,0,0,0,0,0,0,0,0,0.409380326588857,0,0,0,0,0,0,0,0,-0.189060785568947,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0191661683014609,0,0,0,0,0.232944718849113,0.0309481230566112,0,0,0,0,0,0.338230386368608,0,0,0,0,0,0,0,0,0,0.0694464829286571,0.175243865961594,0,0.036290901989834,0.0407578811790714,0,0,0,0,0,0.206094719318269,0,0,0,0,0,0,0.0468523497775834,0.0503609442649662
X600036.CH.EQUITY,0.814498110374959,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0815700344041182,0,0,0,-0.0904727025647839,0,0.0845372211440455,0,0,0,0,0.158731716188558,0,0,0,0.0769294330116506,0,0,0,0,0,0,0,0.0300726406327983,0,0,0,0,0,0,-0.140764692624675,0,0,0,0,0,0,0,0,0.0932923868963874,0.0519414760533956
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.477307269926749,0.0847234962394209,0,0,0,0,0,0,0,0,0.0950373585475542,0,0.0523943430141192,0,0,0,0,0,0,0,0,0,0,0,0,0.115405969265028,0,0,0.137111399528544,0,0,0,0,-0.0222248276210837,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.269378660406365,0,0,0,0,0.436525276814112,0,0.00049174797852469,0,0,0,0,0.0947631087707789,0,0,0,0.193845943228669,0,0,0,0,0,0,0,0,0,0,0.0612720849771382,0,0,0,0,0,0,0,0,0,0,0,0,0.0220720720326547,0,0,0,0,-0.0397750977119779,-0.118196741019429,0,0,1.0842021724855e-19
X601009.CH.EQUITY,0.114841885123538,0,0,0,-0.292626457710635,0,6.93889390390723e-18,0.114229115367216,0,0,0,0,0.148404655066695,0,0,0,0,0,0,0,0,0,0,0.335125477491321,0.00384805004396585,0,0,0,0.0846762726473251,0,0.0656734522285505,0,0,0,0,0,0,0,0,0.228044855070175,0.238532133148532,0,0,0,0,0,-0.219315357797128,0,0,0,-0.242317121382606
X601166.CH.EQUITY,0,0.251769380506743,0.179004002665851,0.218821564956194,0,0.0373161108381548,0,0,0.0155954255631462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111192722128222,0,0,0,0,0,0.054827153888942,0,0,0,0,0,0,0.181952903116779,0.0441500924988917,0,0,0,0,0,0,0
