,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.124207338930699,0,0,0.130703805736335,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484818093367064,0,0,0,0.235359104050558,0.275075325706954,0,0,0,0,0,0,0.132417980365808,0,-1.38777878078145e-17,0,0.0023562064536795,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419352319677638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124347638181366,0,0,-0.0729105865033195,0.182791110161268,0.0564044409022264,0,0,0,0,0,1.38777878078145e-17,0.183558651752251,0,3.46944695195361e-18,0
X600000.CH.EQUITY,0,0,0,0,0.400033283291919,0,0,0.0793645776151444,0.0319715534053443,0,0.0628260917784317,0,0,0,0,0.184811259436109,0,0,0,0,0,0.0513309468788162,0,0,0,0,0,0,0,0.0869114008928537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0565224403162692,0,0,0,0.0226296161163158,0.47500067820699,0.153435712398513,0,0,0,0,0,0.114287543498266,0,0,0,0,0,-0.0682458932497396,0.0351121743193322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886337535971944,0,0,0,0,0,0.220990704568347,0,0,0,0,0.0819384645358126,0
X600016.CH.EQUITY,0,0,0.132615455455425,0.0109466189467585,0,0,0,0.181430314639573,0.176241161534646,0.0537250275075671,0.185905294887327,1.73472347597681e-18,0.0551322791899623,0.0801162394684755,0.106191729193244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144539943968255,0,0,0,0,0
X600036.CH.EQUITY,0,0.0876362123104178,0,0,0,0,0.371481624957815,0,0,0,0,0,0,0,0,0,0,0.03544999812625,0.0244643090093834,0,0.280636370209183,0,0,0.054647650100939,0,0,0,0.124077614794073,0,0.0131113616504476,0,0.0351430871785414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0899284395508737,0,0,0.11843200021317,0.0563611549096502,0.284797356272569,0,0.0552078319772045,0,0,0.0764710716146001,0.0283562655190091,0.163592118520325,0.0613112689554046,0,0,0,0,0,0,0.0336983980456152,0,0,-8.67361737988404e-19,0.0182434538188262,0,0,0,0.0283507938877429,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00187111181621556,0
X601169.CH.EQUITY,0,0.0406271003029609,0.0286185073478338,0.403922558362827,0.152269654118205,0,0,0,0,0,0,0,0,0,0,0.0604626487262668,0.0158597405415773,0,0,0,0,0,0,0,0,0.21763942575745,0,0,0,0,0,0,0,0.017117081147362,0,0,0,0,0,0,0.0739719728495554,0,0,0,0,0,0,0,0,0,0.0276471275679416
X601229.CH.EQUITY,0,0.0498201365262435,0.38036075513241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169173237896833,0.049120707980753,0,0.177429049041217,0,0,0,0,0,0,0,0,0,0,0.0211247833802332,0,0,0,0,0.123363390585401,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0790179779494572,0,0,0.286805568033481,0,0.165539697325805,0.117802781052513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272055389736475,0.0360098065301653,0,0,0.163958061757708,0,0,0,0,0,0.108522138802566,0,0,0,0,0,0,0,0.0052068222839883,0,0,0,0
