,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.324172529571874,0,0,0.226143289898415,0,0,0,0.193168547187124,0,0,0,0,-0.0411444614151718,0.106680197032856,0,0,-0.00498771084228324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174770269803138,0,0,0,0,0.0516686007372014,0.119234628623843,0,0,-0.205620789164876,0,0,0,0,0,0,0,-0.0496194211830719,0
X002142.CH.EQUITY,0,0,0,0,0,0.171109989961355,0,0.226948415171714,0,0,0,0.2194748287388,-0.0421597819608725,0,0,0,0,-0.340810264934413,0,0,0,0,0,-0.00599466097748434,0,0,0,0,0,0,0,0,0.0308261898092582,0,0.180697622007727,0,0,0,0,0,0,0.135516334126317,0,0,0,0,0,0,0.0945762412552332,0,0
X600000.CH.EQUITY,0.158248203053149,3.46944695195361e-18,0,0,0.193454100936496,0,0,0.0527344428020288,0,0,0,0,0,0,0,0.153149916167481,0,0,0,0,0.1517485983234,0,0,0,0,0,0.203485886173672,0,0,0,0,0,0,0,0.0869647372225464,0,0,0,0,0,0,0,0,0.016490832742868,0,0,0,0,0,-0.0660929392050389,-0.0806712934566842
X600015.CH.EQUITY,0,0,0,0,0.0313701686776887,0,0.226718284669446,0,0,0,0,0,0,0,0,0.162207106045571,0.0958889483011919,0,0,0,0,0.0447751519991386,0,0,0.0835412078195413,0,0,0,0,0,0,0,0,0,0,0,0.0980335109264529,0,0,0,0,0,0,0,0,0,-0.0467303339045294,0,0,0,0
X600016.CH.EQUITY,0,0,0.207040808989661,0.0375192788841071,0,0,0,0,0,0.141422676295563,0.220532634617448,0,0,0,0.111174162681088,0,0,0,0,0.236315703738846,0,0,0,0,0,0.0409306018726958,0,0.197792926803096,0,0,0,0,0,0,0,0.0127506789576806,0,0,0.0536279969411142,0,0,0,0,0,0,0,-0.0363539430483618,0,0,0,0
X600036.CH.EQUITY,0,0.0130722304223128,0,0,0,0,0.0355945036591479,0,0.0983481229051462,0.437970114830681,0,0.0908714771915202,0,0,0,0,0,0.102978463488275,0,0,0.10312393395282,0,0,0,0,0.0789746014340484,0,0,0,0,0,0,0,0.00481046805070027,0.0420702342617302,0,0,0,0,0,0,0,0.101046691041953,0,0,0,0,0,0,0,0.0164982651056873
X600919.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0.0381542499782571,0,0,0.0660273435615086,0,0,0.0036264680263705,0.181593093031811,0,0,0,0,0,0,0,0.447375797990615,0,0.0636100956844802,0,0,0,0,0,0,0,0,0.118351240808586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.039878946391191,0,0,0.0749538833807574,0,0,0,0.396457820640949,0,0,0,-0.21734131854318,-0.0689602319792425,0.157472370146064,0,0.0765207714365449,0,0,0,0,0.0988790458848426,0,0,-0.109927505756094,0,0,0,0,0,0,0,0,0,0.207175360119459,0,0,0,0,0,0,0,-0.0173056777179339,0,0,0.0259169656328733,0,0.115524574292438,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0747583131412298,0,0,0.0510283315524834,0,0.20000683403331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250298449393913,0,0,0,0,0,0,0,0,0,0,0.0571886704476396,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.123478210197119,0,0,-0.060731319442349,0,0.444184183161908,0,0.181896457089925,0,0,0,-0.146620489883415,0,0,0,0,0,0.0733330266953194,0,0,0.074491411210993,0,0.203791675305994,0,0,0,-0.0694801616301436,0.0721321778730747,0,0,0,0,0,0,0,0,-0.0105986368840824,0,0,0,0,0,0,0,0,0,0,0.169405425656228,0.050185770203808,0,0
X601169.CH.EQUITY,0,0,0.177435472156686,0,0.366726732898715,0,0,0,0,0,0,0,0,0.0716242769512607,0,0,0,0,0,0.110849432713925,0,0,0,0.103724310466616,0.074005589829434,0,0,-0.0161216415404161,0,0,0,0,0,0,0.0459470186473107,0,0.000256335167848362,0,0,0,0,0,0,0,0,0,0,0.114203924570843,0,0,-0.0253065634898997
X601229.CH.EQUITY,0.0210231815435233,0,0,0.26689443419637,0.0397045774107192,0.12152502356907,0.0191153250451601,0,0.0902015784570346,0,0.166413211331904,0,0,0,0,0.132163196110912,0,0,0,0,0.146983846756584,0,0,0,0,0,0,0,0,0,0,0.0036915921825972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112080873077816,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.110288143439826,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184687155502225,0,0,0.300582920355867,0.461564261910596,0,0,0,0,0,0,0,0,-0.00144197534169101,0,0,0,0,0,0,0,0,0,0.104587175242236,0,0,-0.0736109280878895,-0.0332669160440503,0,0,0,0,0,-0.0187680412906246,0,-0.0107521673600489
X601328.CH.EQUITY,0,0,0.0610724323616155,0,0,0,0,0,0.00822249718155083,0,0.0648092017681656,0,0,0,0,0,0,0,0,0.444266806244852,0,0,0,0,0.280231637053346,0,0,0,0.0449565679940402,0,0,0,0,0.0813609083194507,0,0.0373079199445255,0.0293932372925234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0367331569686091,0,0.229739756048627,0.00603697194609942,0,0,0.12301868172919,0.0486121666824865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803830572552727,0.180214821823173,0,0,0.0128065214357171,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0.00876047711661217,0.146279708819625,0,0,0,0,0.23369893022798,0,0,0,0.203188758686685,-0.00336762584991147,0,-0.104462241595118,0,0,0,0,0,0.248343716915726,0,0,0,0,0,0,-0.064534885729944,0,0,0,0,0,0,0,0,0,0,0,0.0497158045797604,0,0,0,0,0,0,-0.0574928709442468,0,0,-0.0382264384672437,0
X601818.CH.EQUITY,0.0781516185683728,0,0.0755226447918719,0.0468451867073841,0,0,0,-0.0355528624996224,0,0,0,0,0,0,0,0,0,0,0,0,0.116857990344402,0.165515852321006,0.12389285849662,0.150956620292328,0.188445408742299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722555858364495,0
X601838.CH.EQUITY,0,0,0,0.0301930850639435,0,0.177712637301392,0,0.313758997699244,-0.236088926274724,0.200016962435616,0,0,0,0,0,0.201907775069148,0,0,0,0,0.0836208135967487,0,0,-0.0905969770274178,0.171491506303279,0,0,0,0,0,0,0,0,0,0,0,-0.115738173131036,0,0,0.0805748299754759,0,0,0.0127500401533617,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,-0.038062589343751,0.0797325628461888,0,-0.0542775817803573,0,0.093407213468122,0,0,0,0,0.178989456039931,0,0.275672297012805,0,0.0776146602494655,0,0,0.062683117903726,0,0,0,0.0152914582656719,0,0,0,0,0,0,0,-0.0499681392138171,0,0,0,0,0.0404185599307067,0,0,0,0,0,0,0,0,0.244068716422793,0,0,0,0,0,0,0
X601988.CH.EQUITY,-0.0357392283112833,0,0,0,0.0513313919419182,0,0,0,-0.308676763856123,-0.101727559436675,0,0,0.173690012819296,0.426440826182082,0.141236303384585,0,0,0,0,0,0,0,0.053144098697904,0.147051488712122,0,0,-0.0212486308264937,0,0,0,-0.0377856305041613,-0.0248503866694266,0,0,0,0,0,0,0,0.238307402390013,0,0,0,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.0159074266813422,0,0,0,0,0.148908588415044,0,0.385960155966706,0.123545348579981,0,0,0.0683167857468162,0.0641701137805061,0.150039765033682,0,0,0,0,0.0193359314183547,0,0.206751519199463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116879949503407,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.166239229737562,0,0,0.136677271471479,0,0,0,0.173001939279129,0,0,0.0703609213346968,0.158076864135893,0,0.0862555384408794,0,0,0.183510009003418,0,0,0,0,0.12155098446298,0,0,0,0,0,0,0.0533953668618823,0,0,0,0,0,0,0,0,0,0,0.0487350012567033,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.0143981197509774,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0981363890149039,0.381652133102058,0,0,0.304779689738394,0,0,0,0.0918307226816013,0,0,0,0,0,0,0,0,-0.080744002232308,-0.109606116914701,0,0,0,0,0,0.0748853951166831,0,0.0578078704767275,0,0,0,0,0.0110393552529363
X601916.CH.Equity,0,0,0,0.0962315798371178,0,0,0,0,0,0,0,0,0,0,0.132130534117912,0.16791434172901,0,0.00861566578986829,0,-3.46944695195361e-18,0,0,0.136894290863163,0,0,0,0,0,0,0,0,0,0,0,0,0.0177361364051478,0,0,0.154644604175697,0,0,0,0,0,0,0,-0.0329889720893999,0,0,0,0
X601077.CH.Equity,0,0,-0.202224901012506,0,0,-0.161452598138266,0,0,0,-0.0066688405976562,0.158423841540163,0,0,0.103674185509181,0,0,0,0.0677965301326298,0,0,0,0.244499270638739,0,0.294911481683091,0,-0.111746953489005,0,0,0,0.142064461344779,0,0,0,0.006258130545577,-6.93889390390723e-18,0,0,0,0,0.594003252782335,0,0,0,0.0974596253167793,0,0,0,0,0,0.0394883090418029,0.00331672855021641
X11.HK.EQUITY,0,0,0,0,0.220273530705695,0.187332630370805,0,0,0,0.0194687976501415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283632868278915,0,0,0,0,0,0,0,0.0185004081444319,0,0.0553331289404138,0,0,0,0,0,0.0512605249271121,0
