,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.0677546895494513,0.166977587684195,0.306424545584839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205616478640117,0,0.113496500439654,0,0.0193387302634519,0,0.101248980785325,0,0,0,0,0,0,0.0916742727747726,0.0108123596801267,0,0,0
X002142.CH.EQUITY,0.411471086098487,0,0,-6.93889390390723e-18,0,0,0,0,0.0417372464833511,0,0,0,0,-2.77555756156289e-17,0,0,-0.0710446638918463,0,0,0,0,-0.0542456560047025,0,0.313278475476111,0,0,0,0,0,0,0,0,0,0.146232097435645,0,0,0,0,0,0,0,0,0.103149138042198,0,0,0,0,0,0.03568489076573,0
X600000.CH.EQUITY,0.165590147766642,0,0,0,0.17379138577621,0.157333710211874,0,0,0.104968063743052,0,0.0760802368078049,0,0,0,0,0,0,0,0,0,0.146855449860386,0,0,0,0,0.0188409152203813,0,0,0,0,0,0.0850940646787059,0,0,0.0269797873610919,0.00688414472565351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.454481845447756,0,0,0.366662622832432,0.159433547223542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00171782819376143,0,0,0,0,0.0188916256919011,0,0,0,0,0.024442509899566,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.121725250127369,0,0,0.104243957103586,0,0.0606686761526361,0,0.363577393531507,0,0,0,0.0180845880398604,0.174867557078928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335865287797976,0,0,0,0,0,0.0451797588888707,0,0,0,0,0,0,0.0142469537373202,0,0,0
X600036.CH.EQUITY,0.298847706063568,0,0.219287054205186,0,0,0,0.143568252169485,0,0,0,0,0,0,0,0,0,0,-0.0548175299960778,0,0,0,-0.0417953573229352,0,0,0,0,0,0,0.0757533076027754,0.140955389236578,0.00566950473896423,-3.46944695195361e-18,0,0.0579931489838577,0,0,0,-1.38777878078145e-17,0,0,0,0.116343334195369,0,0,0,0,0,0,-0.0367405322537915,0
X601166.CH.EQUITY,0.189334429728929,0.128685624483565,0,0,0.0514066858538996,0.107228819573735,0,0,0,0,0,0,0,0.0795946494367592,0.189517852671479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102603943168015,0,0,0,0,0,0,0,0,0,-0.00856439334789109,0,0,0,0,0,0,0,0,0,0.0517525359199682
X601169.CH.EQUITY,0,0,0,0.0894764188894707,0,0.158339138553667,0,0,0,0,0,0,0,0,0.207536139441715,0,0,0,0,0,0.24594484300204,0,0.0684668647316255,0,0,0,0,0,0.037989880170781,0,0,0.0372362903661719,0,0,0.0381590269423431,0,0,0,0,0,0,0,0,0,0,0.0176637287140781,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.251465137874778,0,0,0,0,0,0,0,0.0663096903577008,0.188285927055135,0,0,0,0,0,0,0,0,0,0,0,0.397472041436975,-0.0580419984277693,0,0,0,0,0,0,0,0,0,0,0,0.156312623904813,0,0,0,0,0,0,0.0322357553982231,-0.00647091476429419,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.243335234939063,0.229753974159133,0,0.0429924673219091,0.148368534341516,0,0,0,0,0,0,0,0,-0.0349533740284902,0,0,0,0,0,0,0,0,0.18520961171213,0,0,0,0,0,0,0.0915519883115528,0,0.0795298469247452,0,0,0,0.0330646307555575,0,0,0,0
