,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.203398795017717,0,-1.73472347597681e-18,0,0.0522443509011897,0.0640674424195886,0,0.223740339451218,0,0,0,0,0,0,0,0.102650754220274,0,0,0.25283762376434,0,0,0.0962890847547897,0.237969472237331,0,0,-0.310738627954483,0,0,0,0,0,0,0.107910130350636,0,-0.0175975242913396,0,0.127775683042745,0,0.0107615069647585,0,0,0,0,0,0,0,0,-0.205849382643915,0
X002142.CH.EQUITY,0.212625708297762,0,0,0,0,0,-0.0100028043720127,0,0,-0.0194638589428691,0,0,0,0,0.195428764564836,0,0,0,0,0.0817536105344239,0,0,0,0,0,0,0,0,0.223401678431485,0,0.0934248762382652,0,-0.0344290145776179,-0.0201313628912803,0,-0.233510668912346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0792847898123859,0.0364736923590949,0,0,0,0.241444088589103,0,0.0744207623626274,0,0,0.400635781892186,0,0.165667298017836,0,0,0,0,0,0,0.155407621983026,0,0,0,0.0474229221562386,0,0,0,-0.0733921459193865,0,0,0,-0.0844268742882635,0,0,0,0,0,0,0,0,0,0,-0.0308713341354493,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.312384331502852,0,0,0,0,0.300124555139051,0.00554029691302127,0,0,0,0,0.0343204947174207,0,0,0.0649255746361908,0.0186356921788231,0,0,0,0,0,0,0,0.15325497788209,0,0,0,0.0485389202972284,0,0,0,0,0,0,0,0,0,0,-0.0467646483266024,0,0,0,0
X600016.CH.EQUITY,0,0.0581675950256766,0.228335373640354,0.15812995513569,0,0,0,0,0,0,0.273815612677212,0,0,0,0,0,0,0,0,0,0.0317662897557456,0,0,0.0795031584442611,0.0174364692524183,0,0,0,0,0,0.0434189465456387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.288333718068793,0.0927032601787338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0.0163948660749154,-0.0399122573211997,0,0,0.0201779869655023,0.372163143076225,0,0,-3.46944695195361e-18,-0.0112398910361305,0.034327207044983,0,0.164788337113914,0,0.000544414852262531,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0393398528429537,0.0441059538412919,0,0,0,0.499670100186778,0,0,0,0,0,0.117395278010886,0.0835485788362528,0,0.0437511592269946,0,0,0,0,0,0,0,0,0,0.109042358942171,0,0,0,0,0,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.212283032966505,0.614152055802488,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.142356771485037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135936869258509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960653834062269,0,0,0
X601229.CH.EQUITY,0,0.00565830547646093,-0.180902374019233,0.318883158821597,0,0,0,0,0,0.318652664523661,0,0,0,0.173660209010634,0,0,0,0,0.220089146192906,-0.0450724193395961,0,0,0,0,0.228146411615273,0.117926121519432,0,0,0,0,0,0.129317947956433,0,0,0,0,0,0,0.0655696590195029,0,0,0,0,0,0.0971924223467751,-0.334811862428187,0,0,0,-0.0948406076822327
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.185442399507113,0,0,0.508106428963835,0,0.13363770941682,0.0656661834921983,0,0,0,0.122283291606955,0,0,0,0.0780366238110717,0,0.0533933648962034,0,0,0,0.0158726123768268,0,0,0,0.0345121209902112,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0752125662974284,0,0,0,0
