,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0902631859096865,0,0,0,0.312581772829912,0,0,0,0.0501311243164157,0,0,0,0,0,0,0.0981548341631378,0,0,0,0,0,0.1773720962948,0,0,0,0,0,0,0,-0.126349367657802,0,0,0,0,0,0,0,0.0211516861472278,0.218693954848089,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.122996579064235,0,0,0,0,0.125640473915267,0,0,0.201708518516563,0,0,0,0,0,0,0,0.32180297924127,0,0,0,0,0.0098338954856946,0,0,0,0,0,-0.313354078576736,0,0,0.183721520275932,0,0,0,0,0,0,0,0,0,-0.105294554980055,0,0,0.165925263415566,0.127853509700725,0,0,0,0,0.0389400129769257,0
X600000.CH.EQUITY,0.10997268415106,0,0,0.245233516379176,0,0,0,-8.67361737988404e-19,0,0.0785727461155537,0,0,0,0,0,0,0,0.153057451200069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819527720349194,0.0537571248594143,0.0533023333127645,0,0,0,0,0,0.0684646551307574,0,0,0,0,0,0
X600015.CH.EQUITY,0.194059328486644,0,0,0,0,0,0,0.0581583900215417,0.138162993438254,0,0,0,0,0,0,0,0,0,0,0.0411013443261656,0,0,0,0,0.316358762643447,0,0,0,0.0670433972652731,0,0,0,0,-0.0842685102051296,0,0,0,0.0263507576542041,0,0.0179370002459666,0.146523826217187,0,0,0,0,0,0,0,-0.15012187180087,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.418217235862649,0.0139314005302098,0,0,0,0,0,0,0.116895113808777,0,0,0,0,0,0,0.343620680826133,0,0,0,0.03038189999814,0,0,0.05311156602818,0,0,0,0,0,0,0,0,0.126745595835652,0.25105703706536,0,0,0.204733464010047,0,0,0,0,-0.0828440090614161,0.266671962194413,0
X600036.CH.EQUITY,0.149773320931706,0.093958262568798,0,0.112373761495208,0,0,0,0,0.195248717764398,0,0.0255177068535316,0,0.242666291741188,0,0,0,0,0,0,0,0,0,0.0383570077885249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0801090287825986,0,0,0,0,0.101454967107125,0.127773190757799,0,0.00723103513804116,0,0,0,0,0,0,0.143373238115942,0,0,0.297152266718321,0,0,0,0,0,0.0334701403350703,0,0,0,0,-0.25195643470145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035445239897974,0,0,0,0
X600926.CH.EQUITY,0.109187060365004,0,0.0362947543758342,0,0,0,0,0,0.115766178208772,0.0998565789416821,0,0,0,0,0,0.0418182257992578,0,0.299529502390874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469203580472995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21331374416701,0,0,0,0,0
X601009.CH.EQUITY,0,0.0753989565554839,0,0.226936364620986,0,0,0,0.355507445231423,0,0,0,0,0,0,0,0,0,0.0465740910905774,0,0,0,0,0,0,0,0,0,0.0829687873189387,0,0,0,-0.0997515703171086,0,0,0,0,0,0,0.0581230883187614,0,0.0691240852206748,0,0,0.0161953777893937,0,0,0,0,0,0,-0.00624958929705792
X601166.CH.EQUITY,0.551396862991264,0.0712007157564026,0,0,0.0977705096116724,0.205653906867079,1.73472347597681e-18,0.139432079698664,0,0,0,0,0.0690707824287026,0,0,0,0,0,0,0,0,-0.0994384561793394,0,0,-0.182492465165191,0,0,0,0,0,0,-0.104344776699697,0,0,0,0.0367439303927621,0,0,0,0,0,0,0,0,0,0,0.0529851779223136,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00702836539905524,-0.0588967441299641,0,0,0,0,0,0.796129785347828,0,0,0,0,0,0,0,0,0,0.0156554190171344,0,0,0,0,0,0,0,0.22165803101485,0,0,0,0,0,0,0,0,0,0,0,0,0.0930106003837047
