,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.243453882567934,0.0112259527736822,0,0,0,0,0,-0.0677127182815023,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047200264443106,0.0890903451539964,0,0,0,0,0,0.0197604777586553,0,0,0,0,0,-0.179718441135043,0.100932130001914,0,0,0.268454504724971,0,0.0624345844925909,0,0,0,0.00589671689391986,0.138578896951188
X002142.CH.EQUITY,0.111617347687829,0,0,0,0,0.272709452152604,0,0.0316809205670337,0,0,0,0,0,0,0,0.0618820539795311,0,0,0,0,0.0389514300900835,0,0.223296245534715,0,0,0,0,0,0,-0.0319571190565013,0.127931108454732,0,0,0,0,0,0,-0.063558245244672,0.0892655441967604,-0.0348380736686833,0,0,0.176348799775279,0,0,0,0,0,0,0,0.0406759126853438
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103248609263029,0,0,0.729538056695582,0,0,0,0,0,-0.0758511491900517,0,0,0,0,0,0,-0.15413668924824,0,0,-0.0753771796135826,0,0,0,0.126221155674653,0,0,0,0,0.0151135830877218,0,0,0.190579333119395,0.12051184926951,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.180948924130862,0,0,0,0.543010170810291,0,0,0,0,0.120487311568086,0,0.153922518310576,0,0,0.098218133376961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603460153772296,0,0,0,0,-0.240265551101899,0,0,0,0,0,0.0838520360864269
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120309998047708,0.278248349122057,0,0,0.149714295480615,0,0.239179004744595,0,0.052126271174559,0,0.047720281570117,0,0,0.170238520582105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068933373963574,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.472646318994579,0,0,0,0,0,3.46944695195361e-18,0.290720605774014,0.0493688432738486,0,0,0,0,0,0.104055816611198,0,0,0,0,-3.46944695195361e-18,0.0106605009698934,0,0,0.0224912117672049,0.0293329464234195,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.196206456599585,0,0,0,0,0,0,0.032330226531876,0,0,0,0,0,0,0,0,0,0.0868606857151447,0.0395793831037278,0,0,0,0,0,0,0.259040465877119,0,0,0,0,0,0,0.019626865851133,0.11020080240707,0,0,-0.0466891800952404,0.249222928061916,0,0,0,0,0,0.111975019640112,0,0,0,0,0,0.274850993786032,-0.0747591429516904
X600926.CH.EQUITY,0.0439491286650472,0.0903021437677295,0,0,0,0,0.429880637952298,0,0.187080315171028,0,0,0,0,0,0.186643536990101,0.0769214676360124,0,0.112524427549193,0,0,0,0,0,0,-0.053322848801142,0,0,0.038586688437464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850777604972591,0,0,0,0,0,-0.00395388263578652,0,-0.107610665803493,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0412720878531272,0,0,0,0,0,0.00512943505686962,0,0,0.0350886831325725,0,0,0.186672686946061,0,0,0.260092031005964,0.0176893571648818,0.0147015825116997,0,0,0,0,0,0,0,0,0.0400502435349771,0,0,0.0439079945831918,0,0.0522386967759375,0,0,0.106296309335344,0,0.171128090926782,0,0.0997254723488033,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.020184357980076,0,0,0.175896775308516,0,0,0,0,0,0.028767936888415,0,0,0,0,0,0.0249491129349291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170634549990783,0.0455234186785303,0.138907106579373,0,0,0,0,0,0.168967359620299,0,0.0224352299252661,0.0611185369657281,0,0,0,0,0,0
