,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0455799609562171,0.565337276644651,0.0385793527237874,0,0,0.111686256484255,0,0,0,-1.73472347597681e-18,0,0.163297148580535,0,-0.0371871248307905,0,0.0901582407597057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249846044233141,0,0,0,-0.0327151584702022,0,0,0,0,0,0,0,0.00128124657545372,0,0,0,0,0,0,0,0,0.0786916293416271
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0,0,0
X601939.CH.EQUITY,0.104710989446767,0,0,0.518180504113378,0,0.0764775694267375,0,0,0,0.0349535224903595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624974329267671,0,0,0,0,0.107323826885026,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0219035520079836,0,0.00788565673563315,0,0.0181501694922508
X601288.CH.EQUITY,0,0,0.223066547846919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214241514574423,0,0,0.149217330023333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237628480617953,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0638382167942981,0,0,0.225708964796625,0,0.238350019539219,0,0,0,0,0,0.157518094367316,0,0,-0.0207839461208111,0,0.204085412711713,0,-0.278418301261125,0,0,0,0,0.0352623307085492,0,0,-0.054861919173866,0,0,-0.0218093615767283,0,0.180874527626225,0,0,0,0,0,0.168156849439748,0,0,0,0,0,0,0,0.17777030239606,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.215037738142715,0,0,0.233538856308524,0.0999430290324575,0.251830533967403,0,0.0917323007335759,0,0,0,0,0,0,0,0,0,0,0,0,0.0237457982803093,-3.46944695195361e-18,0,0,0,-0.144582689673321,0,0,0,0,0,0,0,0,0,0,0,0.168019429514116,0,0,0,0,0,-0.1045151854939,0,0.0290506363630449,0,0.0888035407628819
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427922959956291,0,0,0,0,0.0543112295597483,-0.0255033761489528,0,0,0,0,0,0.780237889942136,0,0,-4.33680868994202e-19,0,0,0.160182990974619,0,0,0,0,0,0,0,0,0,0,0,0.0973059549313327,-0.0844460765079597,0.0762102586960349,0,-0.00454649570016643,0.0533895786326663,0,0,0,0.0671222186311825
X1299.HK.EQUITY,0,0,0,0,0.275986026309664,0,0,0,0,0,0,0,0.0514491655667043,0,0,0,0,0.0839027057956923,0,0,0,0,0,0,0,0,0.0727528688102486,0,0.225963384050348,0,0,0.266978067095717,0,0.0099394591068496,0,0,0,0,0,0,0,0,0,0,-0.0729918301820497,0.0221020534944521,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.16399854506212,0,0.245896845151057,0.054851520262767,0,0,0,0,0,0,0,0,0,0.390104296264857,0,0,0,0,0,0,0,0.0627365743889087,0.0163060669853366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106473029213043,0,0,0.200349804565522,0,0,0,0,0.0478321062423306,0,0,0,0
