,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146443371976083,0,0.0778612950806882,0,0,0,0,0,0,0.346160010378792,0.129631711185957,0,0,0,-0.137886537882119,0,0,0,0,0,0,0,0,0,0,0,0.00100132657574551,0,0,0,0,0.172258287904902,0,0,0,0,0,0,0,0,0.12780369309381,0,0,0,0.0641137522215824,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0,0
X601939.CH.EQUITY,0.484110240042369,0,0,0,0,0.178927266550523,0,0,0,0,0,0,0,0.0590645205930413,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375058130761841,-0.120860976822222,0,0,0.0496653331006836,0,0,-0.0474856423306843,0,0,0,0,0,0
X601288.CH.EQUITY,0.577992459621557,0.0534342717643786,0.173295585106468,0,0.0035814887315251,0.0401249446912752,0,0,0.0451566529258925,0,0,0,0,0,0.0219255710695908,0,0,0,0,0,0,0,0,0,0,0,0.00831939906102631,0,0,0,0,0,0,0.127857103549848,0.0526056250068861,0,0,0,0.103686115770136,0,0,0,0,0,0,0,0,0,0.103034323774465,0,0,0
X5.HK.EQUITY,0,-0.0566220910958511,0.104089163294146,0.092090427216164,0,0.165598163584807,0,-0.0566402805048435,0,0,0,0.273935541525298,0,0,0,0,0,0.691016676097855,0,0,0,0,0,0,0,0,-0.194725230964333,0,0,0,0,0,0,0,0.0240601835959334,0,0,0,0,0,0,0,0,0,0,0.0865575244865751,0,0,-0.059769498608034,0,0,0
X601988.CH.EQUITY,0.204813603447208,-4.33680868994202e-19,0.108299513177672,0.0939966970861005,0,0,0,0,0.074078388440586,0.0782333461951231,0,0,-0.260132087302056,0,0,0,0,0,0,0,0.300948781657053,0,0.0739115301602187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472464118811285,0,0.141633888311593,0,0,0,0,0,0,0,0,0.061099381860717
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.01369095659415,0.0357355323062943,0,0,0.216197286658019,0,0,0,-0.15916542409143,-6.93889390390723e-18,0,0.288186136746397,0.24076876461988,0,0,0,0,0.0503457957998793,0,0,0,0.150368268443757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766830841919006,0,0.157163427557348,0,0,0,0,0,0
X601628.CH.EQUITY,0.287387364475984,0.289245656146668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473230567722312,0,0,0,0,0,0,0,0.0540769260375246,0,0,0,0,0,-0.0803736520818121,0.118181230125951,0,0,0,0,0,0,0,0,0,0,0,0.0824754771031079,0,-0.193669451768721,0,0,0,0.218308137337178
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0211284678320908,0.013143221582443,0,0,0.0424242298317135,0,0,0,0,0,0.301537605077734,0,0,0,0,0,0,0,0,0.107264403993658,0.192242240674492,-0.100291431996219,0.0386127732295347,0.182519982754348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13178423911797,0,0,0,0,0,0,0,-0.0174975119894795,0
X600000.CH.EQUITY,0,0.0406483364317579,0,0,0,0.0968077840117571,0.186284182849795,-0.0356864198569013,0,0,0.287339405848374,0,0,0.109836920623395,0,-0.0542106870185708,0,0,0,0,0.0328687846982352,0,0,0,0,0,0,0.195398712742429,-8.67361737988404e-19,-0.0202526703864396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03785317247014,0.196216111674373,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.155817303947423,0,0,0.0250392583619829,0,0,0,0,0,0,0.0392098558704969,0.288753162465402,0,0,0.0674096427340303,0,0.0118238969751928,0,0,0,0.0358721959911386,0,0,0.356517496755512,0,0,0,0,0.151359422377735,0,0.0232746904632842,0,0,0,0,0.0530678563612315,0,0,0,0.0893431588225425,0,0,0.0766604986480418,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.174206687623242,0,0,0.0719688191550998,0,0,0,0,0,0.149849918731237,0,0.232740302270953,0,0,0,0.00180968331250763,0,0,0,0.115733459645298,0,0,0,0,0,0.0753728634011408,-0.288468704485003,0,0,0,0,0,0.0651701172674626,0,0,0,0,0.0481846480016963,0,0,0.176074932282724,0,0,-0.0518862334570241,0,0
X16.HK.EQUITY,0,0,0,0.360505770472858,0,0,0,0.212323624437477,0,0,0,0,0,0,0,0,0.0785375674105182,0.0597461786242259,0,0,0,0,0,0,0.123969053641784,0,0.0445715124785509,0,0,0,0.259871478834523,-0.127262618843695,0.108583253502862,0,0,0,0,0,0,0,0,0.101624082706345,0,0,0,0,0,0.00996346394995851,0,0,0,0
X601601.CH.EQUITY,-0.00297753148114983,0,0,0,-0.205091708960463,0,0,0,0.22793494843978,0.34088419640918,0,0,0,0.0188639873816697,0,0,0.2177043747155,0,0,0,0,0,0.294942216916649,0,0,0,0,0,0,0,0,0,0,0,0.0445963548771567,0,0.0962129353684115,0,0.194934480936267,0,0,0,0,0,0,-0.0228778761408433,0,-0.018585390291524,0,0,0,0
