,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.690734043595125,0,0,0,0,0,0,0,0.00909153454875464,0,0.0812397497486048,0,0,0,0,0,0,0.062948032714257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0219977259355554,0,0.043052380350056,0,0,0.0301440853920718,0,0,-0.0101436987584797,0,0,0,0,-0.0166949598522029,0.00994565507658176
X601939.CH.EQUITY,0.10791478380312,0,0.0142063883125663,0.296153494444596,0,0.320745812440734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577481115388494,0,0,0,0,0,0,0,0.035894321755915,0,0,0,0,0.0899232933987408,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0215482111679634
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.190876931606087,0.0496257539501153,0,0,0,0.0318056106071621,0,0,0,0.162484055169791,0,0,0,0,0,0,0,0,0.0924718010780602,0,0,0,0,0,0.0233060583985457,0.259846284732446,0,0,0,0.0553443113523282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599486113869212,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.105758494323877,0.301326417584755,0,0,0,0,0,0.00553013800043527,0,0.303567729808737,0,0,-0.0818457136176741,0,0,0,0,0,0,0.531132657265103,0,0,0,0,0.0122759191679063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619326750317095,0.0753746297847347,0,-0.151522162697223,0,-0.204945584856933,0
X601988.CH.EQUITY,0,0.174829629367,0,0,0.045148998801355,0,0,0,0.0735258517746225,0,0,0.0840997185351211,0.126226869149015,0,0,0,0,0,0.0587239895684588,0,0,0,0.519463677616516,0,0,0,0,0,0,0.0304832781691044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032454343175715,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.0403449250283598,0,0,0,0,0,0,0.201247396754968,0,0,0,0,0,0.288187790307954,0,0,0,0.0422272460195241,0,0,0,0,0,0,0,0,0,0,0,0,0.0939372453395551,0,0,0,0,0,0,0,0,0,0,0.0107511230836884,0,0,0.0886960176628162
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857155,0.000775799788559481,0,0,0,0,0,0,0.775957729755987,0,0,0,0.104931104959817,0.00414417668338141,0,0.000702287350072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140906647135373,0.0723346206255759,0,0,0,0,0,0,0,0,0,0,0,0.0306013501084275,0,0,0,0,0,0,0,0,0,0.0626807859109231,0,0,0,0,0,0,0,0,0,0.325117310572412,0,0,0,0,0,0,0.207981723911757,0.0712380953142079,0,-0.0261880355367398,0,0,0,0,0,0
X601328.CH.EQUITY,0.0016191252962878,0,0,0,0,0,0,0.171620971132282,0,0,0.0383819287615994,0,0.149563472719857,0,0,0,0,0,0,0,0,0.2523967032803,0,0,0,0,0,0,0.0314295060077988,0,0,0,-0.00883561521654201,0.040312614418519,0,0.000779237119576477,0,0,0.0689029016176628,0.25625476758755,0,0.0395399006145683,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.120175239918057,0.136351184022433,0,0,0,0.0145477656743951,0,0.149227681151002,0,0.110610743967865,0,0,0.125867025194989,0,0,0.000685289975132411,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.072304094118269,0,0,0,0,0,0,0,0,0,0.108186165636782,0,0,0,0,0,0.0456576519921215,0,0
X11.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0.142604528505566,0,0,0,0,0,0,0,0,0,-0.0077136413459237,0.0742610077850548,0.0790345546964513,0.217035403399875,0,0,0,0,0,0,0.205009183042989,0,0,0,0,0,0.298101511362383,0,0,0,0,0,0,0,0,0.084151257691899,0,-0.0277112870542699,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00744224698260531,0.123406015434658,0,0.1716699390594,0.0780519344660631,0.086170644801315,0.0720151846908974,0,0,0,0,0,0.0366916515652773,0,0,0.0530055890818697,0,0,0.0973236881206566,0,0,0,0,0,0,0,0,0,0.0530724392691729,0,0,0,0,0.00202670041506125,0,0.210553276306851,0,0,0,0.0088781604982176,0,0,0,0,0,0,0,0
