,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.465179533178737,0,0,0,0.066557033593624,0,0,0.00886676978365385,0.117680125158564,0,0,0.165044536844429,0,0,0,0.0731310955604923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588957625513812,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0293819499637627,0.0982992457867919,0.265117138380099,0,0,0,0,0,0,0.0531210438831544,0,0.325176806934293,0.0889710900613006,0,0.064834591341192,0,0,0,0,0.0250941855825635,0,0,0,-0.0396394875886043,0,0,0,0,0,0,0,0,0,0.0508054306524646,0,0.0019488727351645,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.135621824944328,0,0,0.495809894121382,0.0910296729142088,0.0745362543402659,0,0,0,0.066857848377141,0,0,0,0,0,0,0,-0.0336703088585147,0,0,0,0,0,0,0,0,0,0.199327827957399,0,-0.0106417768436145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454170139108168
X601288.CH.EQUITY,0,0,0.159480182436966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288782575094912,0,0,0.1243018100662,0,0,0,0.0768024326380518,0,0,0,0.0533442654954669,0,0,0,0,0,-4.33680868994202e-19,0.0854924352573158,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565634677197227,0,0,0.20614301756639,0,0.206670897218674,0,0,0,0.211969126649743,-0.00846776825303005,0,0,0,0,0,0.195453466496519,0,-0.242522756476091,0,0,0,0,0.0447049362116845,0,0,-0.0597684831949899,0,0,0,0,0,0.196413257821167,0,0,0,0,0.0805467091206058,0,0,0,0,0,0,0.171785523269487,-0.00758435468155787,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.321949301713332,0,0,0,0.107006191289692,0,0,0,0,0,0,0,0.0547810468264213,0,0,0,0,0,0,0,0.103766188271808,0,0,0,0,-0.230290034616507,0,0.0456722721528113,0.0738598909690872,0,0,0,0,0,0,0,0,0.0702616073335247,0,0,0,0,0,0,0,0.0792546243252057,-0.0684422481634169,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141732474175714,0,0,0.123309717772097,0,-0.106510484237026,0,0,0,0,0,0.502285522922184,0,0,0.0796212293481565,0,0,0.0932238284540789,0.124173181463057,-0.065579263646607,0,0,0,0.0596992805102167,0,0,0,0,0,0.264169010601329,0,0,0,0.129793357419905,0,0,0,0,0.0655196655004434
X1299.HK.EQUITY,0,0,0,0,0.133659082309618,0,0,0,0,0,0,0,0,0.0460777798072359,0,0,0.191473353286667,0,0,0,0,0,0,0,0,0.0375637455576844,0.159770730669927,0,0.153397939731127,0,0.0480922974561578,0,0,0,0.111370134769304,0,0,0,0,0,0,0,0,0,-0.0944430945522871,-3.46944695195361e-18,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.182518995116299,0,0.164830951882155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068216294372486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755638389181655,0,0,0.38700097396934,0,0,0.034884611821098,0.0187087752334305,0,0.133394125949386,0,0.0563692796809329,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.370132843060513,0,0,0,0,0,0,0,3.46944695195361e-18,0.419249988450809,0,0,0,0,0,0,0,0,0,0.0103584109968362,0.150801184148477,0,0,0,0,0,0,0,-0.0179966881337872,0,0,0.0272901705206364,0,0,0,0,0,0.0912801963359942,0,-0.0160606931934396,0.213210268558373,0,0,0,0.0808947133236547,0,0,0,0,0
