,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.114873270913512,0,0.400629816852865,0,0,0.0165640120319027,0,0.219331570431877,0.0119298356649935,-6.93889390390723e-18,0.143883777929116,0,0,0,0,0,0.074803695514179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640953705776059,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.476181259475402,0,0,0,0.0664803521323779,0,0,-0.1161831173421,0,0.0431059895329972,0,0,0.392942396992981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309275836641942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637211032491613,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0,0,0
X601288.CH.EQUITY,0.412793083783847,0,0,0,0.399516722989783,0,0,0,0,0,0.0656972051286545,0,0,0,0,0.0690214001262782,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0337051514332931,0,0,-0.0149640158362694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.388158617855076,0,0,0,0,0,0,0.236036060385213,0.0843475100772064,0,0.0999627465225023,0,0,0,0.145671515055274,0,0,0,0,0,0,-0.0189606982872813,0,0,0.0517684928308421,0,0,0,0,0,0,1.73472347597681e-18,-0.0301329188200628,0,0,0,0,0,0.0629460849121723,0,0,0,0,0,0,0,0,0,-0.0103380929041863,0.018995205546989
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.101274004801348,0,0,0,0.0789273573430091,0,0.183242057876285,0,0,0,0,0.56770551588356,0,0,0,0,-0.362378912902568,0.373421765061342,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0941778154351698,0.150802177858296,0,0,0,0,0,0,0,0,0,0,-0.0973204247207947,-0.0430019512199875
X600036.CH.EQUITY,0,0,0.0314805245218757,0,0,-3.46944695195361e-18,0,0,0,0.010023135860849,0,0.466015644694068,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0465417648957897,0,0,0,0,0.146982302450199,0,0,0,0,0,0,0,0,0.0973450311431949,0,0,0,0,0.0407257423162804,0,0,0,0,0,0,0,0.225215389118241,0,0,0.0284855930836794
X1299.HK.EQUITY,0.0522085517584812,0,0,0,0,0,0.0563691917536946,0,0.0128546639918998,0,0,0,0,0,0.242251344747574,0.178693515296595,0,0,0,0,0.173625054867168,0,0.0759592777602569,0,0,0.127578315036488,0,0,0,0,0,0,0,0,0.0640404921566843,0,0,0,0,0,0.0429462907184259,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243,0,0
X601658.CH.Equity,0,0,0,0.225828430534248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342469421934852,0.619595013583325,0,0,0,0,0,0,0,0,0,0,0,-0.0185276667102948,0,0,0,0,0,0.215816672146074,0,-0.562137849016883,0,0,0,0
