,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0259764196787119,0,0,0,0,0,0,0,0,0.182514164936911,0,0,0,0,0.479220510087799,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.145097834298312,0,0,0.486274141837289,0,0,0,0,0,0,0,0,0,0.0817267345512575,0,0.025601729805854
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.513799575271547,0,0.100972827294712,0,0,0,0.198444414623338,0.0184939735536741,0,0,0,0,0,0,0,0,0,0.179479152969719,0,0,0,0,0,0,0,0.171683782636847,0,0,0,0,0.0238245679235695,0,0,-0.0495235859954433,-0.00812276058101379,0,0,0,0,0,0.0959559791580108,0,0,0,0,0.0329576573554055,0,-0.0260482642763806,0.0730234098720951
X601288.CH.EQUITY,0,0,0,0,-0.157419111211848,0,-0.227924799716063,0,0.114774639171487,0.0339859569358094,0.822551391708969,0,-6.93889390390723e-18,0,-0.0940645114544574,0,0,0,0,-0.239478077992053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131897446846913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730592056857149,0,0,0,0.151480458655509,0.339272016674472,0,0,0,0.0300783239496668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181727056830093,0,0,0,0,0,0,0,0,0,0.128907602880434,0,0.288217946338215,0,0,0,0,0,0,-0.0939687236761671,0,0.059864199137871,0,0,0
X601988.CH.EQUITY,0,0,0.0852687742485476,0,0.241034599535043,0,0,0,0.201674722165864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122468094418203,0,0.0719884850517344,0,0,0,0,0,0,0,0.130497526686538,0,0,0,0,0,0,0,0,0.131096287480603,0,0
X1299.HK.EQUITY,0,0,0,0,0.192510800515522,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.162387528472021,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0866034029359268,0,0.118570229233636,-0.00706848495229457,0.103933666021531,0,0,0,0,0,0,0,0.357080737443243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707624114231375
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.484625089937542,0,0.029594494048087,0.0418721131364378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574187021196651,0,0,0,0,0,0,0.124496599371759,0,0,0,0,0.216459501131849,0,0.317410727613497,0,0,0,0,0,0,0,0,-0.112640364045344
X601628.CH.EQUITY,0,0,0,0.0138894055574345,0,0,0,0,0,0,0,0,0,0,-0.0461371020866493,0,0.00315651830713907,0.126829746566606,0,0,-0.0139705162259214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438197951157756,0.494177207623866,0.00438310105795108,0,0,0,0,0.255340994170967,0.134755999418385,0.0572657482147434,0,0,0,0,0,0,0,-0.0740360230024945
X601328.CH.EQUITY,0,0,0.0126583397499994,0,0,0,0,0.713144832744977,0,0,0,0,0,0,0,0,0,0,0,0.125562183871953,0,0,0,0,0,0,0.0382348751056306,0,0,0,0,0,0,0,0,0,-0.0163129960764517,0,0,0,0,0,0,0,0,0,-0.169343805027408,0,0,0.0439849826149745,0,0
X601166.CH.EQUITY,0.069754012637489,0,0.0137252334531514,0.251467581120408,0,0,0,0.112251662689122,0,0,0,0,0,0.272361641873986,0,0,0,3.46944695195361e-18,0.0162785916522995,0,0,0,0,0,0.129514751181913,0,0,0,0,0,0,0,0,0.0460611384032842,0,0,-0.104923326735361,0,0,0,0,0,0,0,0,0,0,0,0,0.0664654731180108,0,0
X601319.CH.EQUITY,0,0.0677640635987725,0,0,0,0,0,0,0,0,0,0,0.00911913004586861,0,0,0,0,0,-0.249363757354252,0,0.0296835264716184,0,0,0,0,0,-0.0377878775733041,0.00406614268452873,0,0,0,0,0,0,0,0.151282093342113,0,0,0,0,0,0,0,0,0.531981951546222,0,0.0916746961181597,0,0,0,0,0.0737014894322619
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0355009319251007,0,-0.101873278857887,0,0,0.0848263380114566,0,0,-0.144729213282621,0,0,0,0,0,0,0,0,0,0,0,0.29409627961011,0.168172970056843,0,0,0.0980010099017591,0,0,0,0.535167621200249,0,0,0,0.0201873898522856,0,0,0,0,0,0,-0.205240815767581,0,0,-0.112108883080222
X600000.CH.EQUITY,0,0,0.159835195908039,0,0.0275768911221054,0,0,0,0,0.156939392631912,0.509993973916304,0,0,0,0,0,0,0,0,0.0530766973349269,0.0840549152842534,0,0,0,0,0,0.203800687347251,0,0,0,0,0,-0.0565641132911258,0,-0.183711968202306,0,0,0,-0.15281257534004,0,0,0,0,-0.0379907831716072,0,0,-0.00216988960055428,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0938221934256499,0.112734694007811,0,0,0,0,0,0,0,0,0,0,0,0,0.206245910475269,0,0,0,0,0,0,0,0,0,0,0,0.558304281915979,0,0,0,0,0,-0.277603044598478,0,0,0.0688486945888854,0.0565175346772043,0,0,0,0.411654577342754,0,0,0,0,0,0,-1.73472347597681e-18
X000002.CH.EQUITY,0,0,0,0,0,0,0.0455119993970132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185608159766372,0,0,0,0,0,0.0532203842880893,0,0,0.0216567045646636,0,0,0.622955460941233,0,0,0,0.0113567003927313,0,-0.0687799797554592,0,0,0.031858558911989,0.0453900290458568,0,0,0,0,0,0.0164148091984505,-0.0730522210715501,0
X388.HK.EQUITY,0,0,0,0,0.0105055863106612,0.0269215026618485,0,0,0,0,0,0,0,0,0.0700335203994472,0,0,0.287572909470956,0.58326216947919,0,0,0,0,0,0,0,0,0.115729429035789,0,0,0,-0.123191879249938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.154373048285894,0,0,0,0,0,0,0.106893666445907,0,0,0,0,0.0990539835064264,0,0,0,0,0.0376902008062731,-0.0752072982043996,0,0,0,0,0,0,0,0,0,0,0.0717832425684457,0,0.0260953700364794,0,0,0.395701229323184,0,0,0,0,0.0312245839637181,0,0.116999135307472,0,0,0,0,0.0194171716431059,0,0,0,0
X2388.HK.EQUITY,0,0.648950868998265,0,0,0.384059914727583,-0.405109290819034,0,0,0,0,0,-0.0935018554828727,0,0,0,0,0.662760985491093,0,0,0,0,0,0,0,0,0.189892020009287,0,-0.155498867692172,0,0,-0.134474394086278,0,-0.319402711820288,0,0,0,0,-0.209915076729416,0,0,0,0,0,-0.121983597046698,0,0,0,0,-0.0691221205739599,0,0,0.0222216398067636
X267.HK.EQUITY,0,0,0,0,0,-0.0751593558002699,0,0,0,0,0,0,0.255471692731376,0,-0.211369986833687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981601373606668,0,0,0,0,-0.104658304425423,0,0,0,0.484635669053044,0,0.0164130086164314,0,0,0,0.162491944289621,-0.0659395102626992,0,-0.311465467855985,0,0,-0.0895524706417893
