,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.267227384419832,0.132427262416192,0,0,0,0,0,0,0,0,0,0,0.183237344832958,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.311027543370089,0,0,0.905506121040607,0,0,-0.186694666658592,0,0,0,0,0,0,0,0,0,0,0.0213365983900867,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.243202799733625,0,0,-8.67361737988404e-19,0,0,0,0.127126070629031,0.106864167881741,0,0,0,0,0.111292489989043,0,0,0.0402498321349736,0,0,0,0,0,0,0,0,0,0,0,0,0.116064803391967,0.0761011368955284,0,0.265916781117536,0,0,0,0,0,0,0,0,0,0,0,0,-0.111849164817791
X601939.CH.EQUITY,0.288838924280133,0,0,0,0.115369195845459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160318915382314,0,0,0,-0.124844962746531,0,0,0,0,0.468706482086003,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.554006451489237,0.21674948757298,0,0.422840819834913,0,0,0,0.433926874972206,-0.149338006827244,0.138335397765363,0,0,0,0,0,0,-0.228790874115469,0,0,0,0,0,0,0,-0.609296830576469,0,0,0,0,0,0,0,0,0,0,0,0,0.119655520587347,0,0.161426488741196,0,0,0,-0.110428418171324,0
X5.HK.EQUITY,-0.0289425481168715,-0.0713953911814338,0,0,0,0.0733604375448177,0,0.00718753773398141,0,0,0,0,0,0,0.0908789685818354,0.0582402566929154,0,0,0,0.844839245422073,0,0,0,-0.190691474705874,0,0,0.0691941991317656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13715689308727,0,0,0,0,0.112811800669755,0,0,0,0
X601988.CH.EQUITY,-0.293310795305843,0,0,0,0.416308587067869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649986153789819,0,0,0,-0.0990387678077085,-0.0461927845011399,0,0,0,0,0,-0.446052905224865,0,0,0,0,0,0,0,0,0,0.147209105468641,0,0,0,0,0,0.0978549408246579,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.279831658811191,-0.0695705665609075,0,-0.077686932783125,0,0,0,0,0.685917669767728,0,0,0,0,0,0.105810823566871,0,0,0,0,0,0,-0.0732682575003265,0.314159283618695,0,0.128097969272208,0,0,0,0,0,0,0,-0.246633336300083,0,0,0,0,0,0,0,0,0.00607206652334173,0,0,-0.0803316245768587,0,0,0,0,0,0.0391560072469819
X1299.HK.EQUITY,0,0,0,0,0.278324665149584,0,0,0,0,0,0,-0.0670562583384527,0,0,0,0,0.0211764879111702,0,0,0,0,0,0,0,0,0,0.169103263366978,0,0.101588089492655,0,0,0,0.117233142725463,0,0,0,-0.0139543634872354,0,0,0,0,0,-0.0987372453023194,0,0,0,0,0,0,0,0,-0.016160061332562
X601628.CH.EQUITY,0,0.0579862731466457,0,0,0,0,0,0,0,0,0.158470991449842,0,0,0.385763266942613,0,0,0,-0.00786257555859087,0.000159942468286445,-0.0178288911316001,0,0,0,0,0,0,0,0,0,0,-0.0662135821509573,0,0,0,0,0.109443443966127,0,0.135925786806528,0.0653393076337071,0,0,0,0,0,0,0.0417305103788555,0,0,0,0,0,-0.10767100435713
X601328.CH.EQUITY,0,0,0.0225250559048273,0.0313439384167234,0,0,0.538330625774142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144764291620903,0,0,0.249778935012827,0,0,0.226788108848257,0,0,0,0,0,0,0,-0.156529289224684,0,0,0,0,0,-0.0145962329286372,0.109764781529132,0,0,0,-0.144024328543722,0,0,0,0,-0.0420980811370835,-0.171841970723409
X601166.CH.EQUITY,0,0,0,0.270663563113341,-1.73472347597681e-18,0,0,0,0,0,0,0.217915673480706,-0.000874706661458812,0,0.00236035123201006,0,0,0,0,0.0626121419683925,0,0,0.110394849312965,0,0,0,0,0,0.174758274830756,0,0.0878245243638929,0,0,0,0,0,0.0398047507991892,0,0,0,-0.0295052092569386,0,0,0,0,0,0,0,0,-0.0223557557732488,0,0
X600000.CH.EQUITY,0.0106710316893933,0,0,0,0,0,0.247144866788143,0,0,0.384711002788387,0.133337159876861,0,0,0,0,0,0,-0.19187399961195,0,0,0,0,0.103803725738146,0,0,0,0.21857345126238,0,0.0800676582790146,0,0,0,-0.139676953207005,0,0,0,0.044523994124959,-0.247518989230061,0,0,0,0,-0.0855919841747972,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386604329527395,0,0,0,0,0,-0.0570811895818004,0,0.107914627567995,0,0,0,0,-0.0744382490763744,0,0,0,0,0,-0.010857451595057,0,0,0.402283844858781,0,0,0,0,0,0,0,0,0,0,0,-0.139771695592709,0.0379403888845385,0,0,0
X601601.CH.EQUITY,-0.00938479006377559,0.0537307594422502,0,-0.0180755350270222,-0.100524696676962,-0.141389162081669,0.031032961111087,0,0.666373937861294,0,0,0,0,0,0,0,0,0,0,0,0,0.0677878021800275,0,0,0,0,0,0.197947723867998,0,0,0,0,0,0,0,0,0,-0.0284274166084818,0,0,0,0,0.0506995838712494,0,0,0,0,0,0,0,0,0.135140146251916
X000002.CH.EQUITY,0,0,0,0,-0.0414273653692738,-0.0768407808773918,0,0,0,0,0,0,-0.100064526956187,0.282328158104531,0,0,0.0581981024157502,-0.0774444086952053,0.268231036592167,-1.0842021724855e-19,0,0,0,0,0,0,0,0.256174821681796,0,0,0.2354451645775,0,0,0.466088204384263,0,-0.0778396793545745,0,0,0,0,0,0,0.0730200077766856,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.0296817871408435,0,0.176210171521291,0.0225794168873199,0,0,0,0,0,0,0,0,0,0,0,0,0.0970665842101889,0.374291305659441,0,0,0,0,0,0,0,0,0.0192188672052827,0.434665735238141,0,0,0,0,0,0,0.181254109777051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
