,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601319.CH.EQUITY,0,0.0219340487067897,0.209652565644642,0,0,0,0,0,0,0.019217877838371,0,0,0,0.169381490734717,0,0,0,0,0,0.0678562439108188,0,0,-0.0286318202483801,0,0,0,0,0,0,0,0,0.0505718186284151,0,-8.67361737988404e-19,0,0.152938055725116,0,0,0,-0.0300845327016506,0,0.0399480438040796,0,0,0,0.0134017157441282,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.134535227878222,-0.00513535434105241,0,0.00965207629509056,0.0857144299696981,0,0.609975684980756,0,0,0,0,0,0,0,0,0,0,0,0.000385800575747122,0,0,-0.041282390561357,0.118413387913544,0,0,0,-0.0204743236869628,0,0,0,0,0,0,0,0.155635271033015,0.147176067343574,0,0.0583478395787188,0,0,0,0,0,0,0,0,0,0,0,0.0529232172616847,0
X002142.CH.EQUITY,0,0,0,0.101483442962634,0,0,0,0,0,0,0.0584647212625194,0,0.252184808350661,0,0,0,0.0192110429878473,0,0,0,0,0,0,0,0,0,0.0172948214321742,0,0.122902633355983,0,0,0,0,0,0.0289470632232199,0.205961498310668,0,0,0,-0.0448378583994557,0,0,0,0,0,0,0.00644553322143394,-0.0105912361789486,0,0,-0.0227499219699518,0,-0.0563419792422616
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.164213988720792,0,0,0,0,0,0,0,-0.111196462460064,0,0,0,0.194361878931945,0,0.52859304841194,0,0,0.155737884097583,0,0,-0.0165634563793645,0,0.187860272809226,0,0,0,0,0,0,0,0,0,0,0.0279680047153622,0,0,-0.0498922114627079,0,0,0,0,-6.93889390390723e-18,0,0,0.0714567482165706
X600016.CH.EQUITY,0,0,0.227450548145409,0.110942982388345,0,0,0,0,0,0,0.0266666600499747,-0.105072586959275,0,0,0,0,0,0.236614806096892,0,0,0,0.233044697031679,0,0,0,0,0,0.0222481090052535,0,0,0,0,0.520436439958812,0,0,0,0,0,0,0,0,0,0,-0.190250248630523,0,0,0,-0.0208842842463537,0,0,0,0,0.170152152368989
X601998.CH.EQUITY,0,0,0,0,0.152406990090696,0.166663476298775,0,0.259127513284209,0,0,-0.118707684561401,0,0,0,0,0.178581519135896,0.14252679887639,0,0,0.0886111698435479,0,0,0,0,0,0,0,0.280656940568147,0,0,0,0,0,0,0,0,0,0,0,0.012757941306345,-0.113658311775882,0,0.110328723522418,0,0,0,0,0.0247583788606026,0,-0.0845986564388413,-0.0268759700137528,0,0
X601818.CH.EQUITY,0,0.187535698203649,0,0,0,0,0,0,0,0,0.158451165149212,0,0,0,0,0,0,0,0,0,0,0,0,0.178182479108418,0,0,0.265038944361065,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.036246539503691,0,0,0,0,0,0,0.00299786275927853,0,0.087987460209129,0,0,0,-0.135227531449692
X600999.CH.EQUITY,0,0,0,0.0690461502895872,0,0.149804042840757,0,0.0971447658752442,0,0,0,-0.111621500618453,0,0,0,0,0.0734649939640047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251219165087566,0,0,0,0,0.0887469323466597,0.13632139536783,0,0,0,0,0,0.0712725816374908,0,0.1047325393453,0,0,0.0381945675359262,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.022292955143658,0.0332788433639327,0.122935187977845,0.136407578396682,0,0,0.252070194335123,0,0,-0.160293059463596,-0.183882422306301,0,0,0,0,-0.115718974535918,0,0,0,0,0,0.073064568050497,0.0604444011770478,0,0,0,0,0.218039057424539,0,0,0,0,0,0,0,0,0,0,0.161500239887781,0,0,0,0,0.0177668489036827
X1109.HK.EQUITY,0,-0.201068568880484,0,0.0220657574581649,0,-0.0141445560868705,0,0,0,0,0,0,0.20948828676707,0,0,0,0,0,0,0,0,0,0,0.0858086519973316,0.100170799562848,0,0,0,0,0,0,0,0,0,0,0,0.272033696007133,0.0522114075250637,0,0,0,0,0.104650893536219,0,0,0,0,0,0.0131839307605781,0.156125862705455,0,0,0.0270740757661409
X600048.CH.EQUITY,0,0,0,0,0,-0.0573178627618031,0,0,0,0,0.0244009261100182,0,0,0,0,0.393465013332531,-0.0594301149589915,0,0,0.169443054657038,0,0.258523308703684,0,0,0,0,0,-0.0186636684482163,0,0,0,0,0,0,0,0.048036064244355,0.108536107619296,0.204948454911793,0,0,0,0,0,0,0,0,0,0,0,0.217624573083149,0,-0.0218461803784475,0.0618693040035359
X601688.CH.EQUITY,0,0,0,-0.00905452887252045,0,-0.0730441617784522,0.0768832921282181,0,0,0,0,-0.131873783954432,0,0.293119466746287,0,0,0,0,0,0,0.0252542856708657,0,0,0,0,0.272791144243338,0,0,0,0,0.011027234338355,0,0,0.472008488994423,0,0.0862530998951126,0,0,0,-0.0121131575867333,0,0,0,0,0,0,0,0,0,0,0,-0.0597952667684163,0
X601211.CH.EQUITY,0,0.0087556483042158,0,0.017639083387611,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.017910103584958,0,0,0,0.218688289230515,0,0,0,0,0,0,0,0,0,0,0.0168732314420037,0,0,0,0.353075446090579,0,0,0,0,0,0.0665580589208741,0.0422537011445117,0,0,0,0,0,0.160297021362384,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.11896610454991,0,0,0,0,0,0,0,0,0.189454749030755,0,0,0,0.106642881368855,0.0507061224029068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126225712482544,0,0,0,0.0694860932360258,0,0,0,0.176427975903293,0.1375438957828,0,0,0,0.0464352640961208,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.085374388875915,0.460092248529314,0,0,0,0.0606782112453971,0,0,0,0.118399023169851,-0.082929573150121,0,0,0,0,-0.0132507338859356,0.279117012549253,0,0.000974349237143185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652723623555059,0,0,0,0,0,0.0527946790187024,0,0.00413072582231463,0
X688.HK.EQUITY,0.573984153532662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505814485972638,-0.413742412299879,0,0,-0.00743356634172687,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.150721549466793,0.412644035508787,0,0,0,0,0,0,-0.145783748111678,0,-0.0817095713176128,0,-0.0827658426787172,0,0,0,0,-0.103339408850857,0,0,-0.136399200597619,0,0,-0.229907127060095
X267.HK.EQUITY,0.114125589491981,0,0,0,0,0.160041969790401,0.14211259994329,0,0,0,0,0,0,0,0.0611882800376797,0,0,0,0,0,0.104723525147502,0,0,0,0,0,0,0,0.0832696308306737,0,0.0386074977687179,0,0,0,0.11792617940466,0,0,0,0,0,0.536603091827489,-0.507828403791314,0,0,0,0,0,0,-0.0436820084554857,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.128829499700686,0,0,-0.0425335198151041,0,0,0,0.0334164687342933,0,0,0,0,0,-0.131991576384875,0,-0.0249433184708708,0,0.0531697497119904,0,0.187256846462921,0,0,0,0,0.213964679097999,0,0,0,0,0,0,0,0,0,0.0792596439575446,0.19390761258168,0,0,0,-0.234268679498125,0,0,0,0.0201259772099796
X2882.TT.EQUITY,0,0,0,0,0,0.338658958451761,0,0,0,0,0,0,0,0,0,0,0,0.0863454010916103,0,0,0,0,0,0,0,0,0.00625006562440733,0.00851295797949416,0,0.0380313703101115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490261864278818,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0429047637132542,0,0,0.0559447779720003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18678562861401,-0.0954909960915273,0,0,0,0,0.071221214334863,0.0498806754930133,0,0,0,0,0,0.0252239994299747,0,0,0,0,0.332866829269158,0,0,0,0,0,0,0.0781880299525313,0.29745402068779,0,0
X823.HK.EQUITY,0,0,0,0,0,0,-0.00769973712131762,0,0,0.14125684123887,0,0,0,0,0,0,-0.338677733645059,0,0,0,0,0,0,0,0,0,0,0,-0.0243426081717628,0,0.082539626233605,0,0,0,0.06409140133354,0,0,0.0554167464925773,0,0,0,0,0.32053642608428,-6.93889390390723e-18,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.118868108885938
X1113.HK.EQUITY,0.0361907488973244,0,0,0.00142070885484818,0,0.0499185905151883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181390524855518,0,0,0.0459527145517316,0,0,0,0,0,0,0,0,0,0,0,0.305157832304008,0.0102670540800658,0.156488968409237,0,0,0,0,0,0.00513680024680899,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.06688305698154,0,0,0,0,0,0.269852415115809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34896120156691,0.0718358744105822,0.0628545116503517,0,0,0,0,0,0,0,0,0.317847497610406,0.0477422086799741,0,0,0,0,0,0,0.0035527010820649
X600918.CH.Equity,0,0,0,0.0139285506991225,0,0,0,0,0,-0.00491935480605389,0,0,0,0.00841425747425621,0,0,0,0,0,0,-0.175832983301704,0,0,0,0,0,0,0,0,0,0,0,0.126649717192269,0.321428728034998,0,0,0,0,0.0444190461989498,0,0,-0.0885074318821865,0,0.219806151597701,0,0,0,0,0,0,0,0,0.0185246643303319
X000776.CH.EQUITY,0,0,-0.0160640424786442,0,0,0,0,0,0,0.0463205199611754,0,0,0,0,0,0,0.00391377796319387,0,0.345473444368195,0,-0.109390826914488,0,0,0,-0.0599247846498733,0,0,0,0,0,0,0,0,0.16996738538251,0,0,0,0,0.119708896244558,-0.0305323950040016,0,0,0,0.18006012471271,0.0174809966790436,0,0,-0.0302176055507821,0.107942428131812,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091984538778999,0,0,0,0,0.0994476535115168,-6.93889390390723e-18,0,0,0.772350920477453,0.150565647587119,0,0,0,0,-0.0296588310779892,0,0,0,0,0,0,0,0.161098503241757,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.140127165688963,0,0.0230755906026591,0,0,0,0.0377731502967248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186339274117494,0.262569911606649,0,0.508117216013256,0,0,0,0,0,0,0,0,0.0317108578230149,-0.0190378309878814,0.0280364062954658,0.0850394607574623,0
X1997.HK.EQUITY,0,0,0,0,0.00328781978430184,-3.46944695195361e-18,0,0,0,0.223778560433274,0,0,0,0,0,0,0,0,0.106748731348483,0,0,0,0,0,0,0,0.129607137858205,0.0933567937151915,0,0.0712218024850989,0,0,0,0,0,-0.122665322364487,0.0330606103803467,0,0,0,0.16888358773709,0,0,0,-0.333692585132172,0.273699338016439,0,0,0,0,-3.46944695195361e-18,-0.0841656112525913,-0.211418191181276
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368976672598677,0.00153359189460218,0,0.393620000422897,0.216602410603607,0,0,0,0,0,0.0132468965610859,0,0,0,0,0,0,0,0,0,0.165675712804143,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.0237218575477913,0,0,0,-0.0988682010376974,0,0.100243254589897,0,0,0.270174910858167,0,0.025980586123318,0,0,0,0,0,0,0,0,0,0,-0.108474557636237,0,0,0,0,-0.182071730406381,0,0,0,0,0,-0.0906211450258402,0,-0.0205163055514557,0,0.386901615933908,0,0,0,0,0,0,0.014565391815076,0.107452823852298,0,0,-0.346742386161123,0.0857069013864418
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.414052073256412,0,0,0.0326498511016042,0,0,0,0,-0.0761189038126486,0,-0.230792233307605,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0.0412616559858308,0,0.0658607635911299,-0.146400373842088,0,0.106701345992975,0,-0.195288042290072,-0.557966642201766,0,0.0638684078525998
CN2YR,-0.0213922545502813,0,0,0,0,-0.240222904313847,0,0,0,-0.128780409548521,0,0,-0.0545038501826693,0,0,0,0,0,0,0,0,0,0,0,0.384407519112705,0,0,-0.216349468951209,-0.173018238669827,0,0,0.191952858587952,0,0,0,0,0,0,0.3754342526268,0,0,0,0.108688159315644,0,0.167740067634352,0,0,6.93889390390723e-18,0,0,0,0,0
