,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0426564909969526,0.23618194126337,0,0,0,0,0,0,0,0,0,0,0,-0.06310157767355,0,0,0,-0.03453101305647,0,0,0,0,0,-0.279549884485054,0,0,0,0.12377960581431,0,0.578220126067495,-0.127955238226542,0.111955167604809,0,0,0,0,0,0,-0.080238480498312,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0526749241923349,0,0.0699644100790224,0,0,0,0,0.0741018244122819,0,0,0,0,0,0,0,0,0,0,0.195415900249676,0,0,0,0,0,0,0,0.0286657904809527,0,0,0,0,0.31155831913198,0,0,-0.0125016316669607,0,0.201329308586726,0,0,0,0,0,0,0,0,-0.0510507567570983
X601939.CH.EQUITY,0.285862547008786,0,0,0,0,0.010935754744165,0,0,0,0.033126887235666,0,0,0,0,0,0,0,0.0727818329039756,0,0,0,0.0412652760253671,0,0.0285282638672904,0,0,0,0,0.166087093277567,0.105894339228039,0,0,0,-0.12707614437707,0,0,0,0,0.42505159641323,0,0.0252745838247039,0,0,0,0,0,0,0,0,0,0,0.136692888263679
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.199733095465313,0.177620084300372,0.00955959026686775,0.381021670860045,0,0,0,0.139674061625354,0,0,0,0,0,-0.0765428852649923,0,0,0,0,0,0,0,0,0,-0.591666921566021,0,0,0,0,0,0,0,0,0,0,0.206996293739225,0,0.0194264055495838,0,0,0.23699215557,0,0,0,-0.112771857088419,0
X5.HK.EQUITY,-0.204575198668283,0,0,0,0,0,0,0,0,0,0.0230838628248305,0,0,0,0,0.288803765207456,0,0,0,0.28854405158972,0.0166954349675967,0,0,0.454303535065482,0,0,0.0503767282557163,0,0,0,0,0,-0.169049165878578,0,0,0,0,0,0,0,-0.141251858361555,0,0.217773954754683,0,0,-0.0386136000508708,-0.0999372201848443,0,-0.0995851251159596,0,0,0
X601988.CH.EQUITY,0,0,0.118900546636758,0.16279259041661,0,0,0.0235119023522083,0,0,0,0.216426505145385,0,0,0,0,0,0.0661353096672303,0.170089829387229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152482334356264,0,0,0,0,0.16449695694826,0.195097379060827,0,0,0,0,0,-0.0194747970706765,0.051657911138475
X600036.CH.EQUITY,0,0.241420275753507,-0.0114114177764588,0,0,0,0,0,-0.10956591097303,0.0606535727313664,0,0,0.530902058844635,0,0,0,0,0.020119572299207,0,0,0.292389916116925,-0.107586867307757,0,0,0,0,0,0.0960021907555244,0,0,0,0,0.327287513918419,-0.154015588342276,0,0,0,0,0,0,0,0,0.108140091959553,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0616615619600694,0,0,0.181737251586168,0,0,0,0.0198947050963287,0,0,0,-0.0161801959554777,0.0197918461015686,0.15658530732319,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.183072905708636,0,0,0,0.0309016502897521,0,0.0952940798002664,0,0,0,0,0,0,0,-0.00580788167528069,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0290761975572329,0.0561567639787462,0.0584555772944925,0,0,0,0,0,0,0.040366745197813,0,0,0.396609530747359,0,0,0,0,0,0,0,0.0502747413247836,0,0,0,0,0,0,0,0,0,0,-0.0644395771637501,0,0,0,0.121217097318203,0.178697039128392,0.0807462032458629,-0.0448648686507087,0,0,0,0,0,0,0,0,0,0,0,-0.130358573851206
X601328.CH.EQUITY,0,0,0.00970517497648768,0,0,0,0.456996045702455,0,0,0,0,0,0.0316284923355451,0,-1.73472347597681e-18,0,0,0,0,0,0.257955512244837,-3.46944695195361e-18,0.0244444252576096,0,0,0.165603870532539,0,0.102821818576795,0,0,0,0,0,0,0,-0.093878925922514,0,0,0,0,0,0,0,0.109567891366657,0,0,0,-0.129880637696324,0,0,0,-0.222222959602354
