,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172572489869718,0.200387480519653,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444915571822692,0,0,-0.19112587984234,0,0,0,0,0,-0.291048297641664,0,0.0487635039708806,0,0.865870458203977,-0.151662736292364,0,-0.0998562730037508,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.270299573459983,0,0,0,0,0,0,0.102553202506794,0,0.116377550969643,0,0,0.0903743458617414,0,0,0.0262404017584818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153241549892999,0,0.014244352431336,0,0.298104234199822,0,0,0,0,0.0344090267297322,0,0,0,0,0,0,-0.115623619672558
X601939.CH.EQUITY,0.197142948773743,0,0,0,0,0,0,0,0,0.161751425402295,0,0,0,0,0,0,0,0.0807141805107025,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.10311087136826,0,0,0,-0.0879950697301355,0,0,0,0,0,0.449658167087778,0,0,0,0,0,0,0,0,0,0,0,0.0459806234479904
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.432943416439806,0.0911663636981048,0.0277111477199379,0.455932696982044,0,0,0,0.367629703493106,0,0,0,0,0,0,0,0,0,-0.278106408015039,0,0,0,0,0,0,0,-0.652966639812417,0,0,0,0,0,0,0,0,0.375393541748609,0,0,0,0,0.183548357348481,0,0,0,-0.155884952695517,0
X5.HK.EQUITY,-0.0177378405450618,-0.105111050554546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422558931863,0,0.0332019281012605,0.538863004469497,0,0,0,0,0.0905664766499845,0,0,0,0,-0.18707939553102,-0.0524138062369517,-0.0754109381642487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701882640758,0,0,-0.164999664897153,0,0,0,0
X601988.CH.EQUITY,-0.354418290796407,0,0,-0.0305200299570404,0.481207721819789,0,0,0,0,0,0,-0.000148522582269592,0,0,0,0,0,0,0,0.755357950754275,0,0,0,0,-0.0671203041395066,0,0,0,0,-0.52435254615709,0,0,0,0,0,0,0,-0.0624732036390287,0.0797837122883972,0,0,0,0.134971015399179,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0714971028203554,0.388447626638415,-0.0700914184363866,0,0,0,0,0,-0.0424408785908126,0.484964228577048,0,0.220871651330186,0,0,0,0,0,0,0,0,0,-0.123632587138501,0,0,0.241728658879475,0,0,0.0858615549853259,0,0,0.0556059345949355,0,0,-0.31525399396885,0,0,0,0,0,0,0,0.2330098798945,0,0,0.127361686289956,0,0,0,0,0,0,0.0686531032975729
X1299.HK.EQUITY,0,0,0,0,0.130635520538574,0.0115505421680493,0,0,0.132796688003081,0,0,-0.0823919298712875,0,0,0.142502441976225,0.0301190514410485,0,0,0.0507547125587522,0,0,0,0,0,0,0.151390664152264,0,0,0,0,0,0.146660768717975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568980757670986,0,0,0
X601628.CH.EQUITY,0,0.0357016280288797,0.0523102703707171,0.0382883334705817,0,0,0,0,0,0,0.0364684462058118,0,0,0.352178132093242,0,0,0,0,0,0.0859213705056499,0,0,0,0,0,0,0,0,0,0,-0.0304301561417387,0,0,0,0,0.192292123438552,0.128043444518811,-0.0376586600274903,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.117548303388712
X601328.CH.EQUITY,0,0,0,0,0,0,0.413627511933766,0,0,0,0,0.0617955570646643,0,0,0,0,0,0,0,0,0,0,0.0375320900277109,0,0.230629131797055,0.174190991779393,0,0,0,0,0,0,0,0,-0.122446985864419,0,0,0,0,0,-0.109052653936621,0,0,0.1236937519117,0,0,0,0,0,0,0,-0.207772017582515
