,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.171130738384889,0,0.187756383890157,0,0,0,0,0.220149914973262,0.0141514048959912,0,0,0,0,0,0,0,-0.0229073519438656,0.300070303477743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616204488766035,0,0,0,0,0,0
X601939.CH.EQUITY,0.48509298801673,0,0,0,0,0,-0.0489511857893394,0,0,0.0162554706999019,0.192022183089291,0,0.229692791585699,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150714215853261,0,0,0
X601318.CH.EQUITY,0,0,0,0.0321213818926957,0,0,0,0,0,0,0,0.200559640592704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679713648815,0,0.129161941660656,0,0.126923969560266,0.207894405275204,0,0,0,0,0,0
X601288.CH.EQUITY,0.385361203310625,0.108978458370862,0.0844778918947041,0,0.130255315276896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554178941583281,0.0290041908783218,0,0,0,0,0,0,0,0,0.0912686542078546,0,0.0219451294506205,0.00617899346667299,0,0,0,0,0,0,0,0.0493989496652681,0.00194678185710585,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.307364735809558,0,0,0,0,0,0,0.295779932232227,0.23908229630252,0,0.0481787013997601,0.0668078051167034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208242309764044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281411361599858,0,0
X600036.CH.EQUITY,0,0,0.0211413813980339,0,0,0,3.46944695195361e-18,0,0,0,0,0.409110836577631,0,0,0,0,0,0,0,0,0,0,0.0525329051901814,0.121981815693567,0,0,0,0,0,0,0,0,0,0,0,0.0842579929057074,0,0,0,0.0583539278655333,0,0,0,0,0,0,0,0,0,0.261039941330605,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0877600594556086,0,0,0,0,0,0,0,0,0,0,0,0.162497098862323,0,0,0,0,0.108839215231967,0,0,0,0,0,0.108000164957437,0,0,0.0772373275500631,0,0,0.221767790917182,0,0,0,0,0,0,0,0,0.00909374701867537,0,0,0,0.17600856883933,0,0,0,0,0
X5.HK.EQUITY,0,-0.360693349433694,0,-0.00529867672200182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28403661695968,0.133322207982699,-0.873089547244455,0,0.363660753406346,0,0,0,0,0,0,0,0,0.0288395157477055,0,0,0,0,0.421450191397755,0,0,0,0,0,0,0,0,0,0,-0.106701341528646,-0.0694103356970351
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0853149289526916,0,0,0,0,0,0,0,-3.46944695195361e-18,0.250385918608451,6.93889390390723e-18,0,0,0,0.348015287026387,0,0,0.0649049708316603,0,0,0,0,0,0,0,0.00769500825442026,0,0,0,0,0,0,0.0144692020444848,0,0,0,0,0,0,0.0723418985741991,0,0
X601658.CH.Equity,0,0,-0.151311506177621,0.304616917050896,0,0,0,0.102916911591445,0,0,0,0,0,0,-0.222770216357122,0,0,0,0,0,0,0,0,0.0141558172804951,0,0,0,0,0.776928958609918,0,0,0,-0.128895984882943,0,0,0,0,0,0,0,-0.134969567425953,0,0,0,0,0.720403974338152,0,0,0,-0.125109509817936,0,0,-0.0386527800231836
X601328.CH.EQUITY,0,0,0,0.169940146284265,0,0,0,0,0,-0.0826958861378505,0,0,0.256640925358989,0,0.0199624066299842,0,0,0,0,0,0,0.270100789231967,0,0,0,0,0,0,0,0.0576149508793144,0.203162673113834,0,0,0.108745024379842,0,0,0.017922842125747,0,0,0,0,0,0,0,0,0,0,0,0,0.00212027572760905,0,0.0437592570103502,-0.0315071188434405
X601166.CH.EQUITY,0,0.114980585095992,0,0,0,0.212274371409503,0,0,0.0208518180500982,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0923592921658841,0,0,0,0,0,0,0,0.0429900805981157,0.205638457302205,0,0,0,0,0,0,0.0118769160661591,0,0.0204862249893092,0,0.0420766453234564,0.0709843075957262,0,0,0.0416972990765669,0.0952906319460633,0,0,0.0650994059376381,0.0108267838028046,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.144647102536214,0,0,0,0,0,0,0,0,0,0,0.416160520977073,0,0,0,0.195986361832249,0,0,0,0,0,0,0.0379229245532223,0.0821978661893153,0,0,0,0,0,0,0,0,0,0,0.0548774653767855,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049748453422752,0,0.452169085350367,0,0.184414353336522,0,0,0.137035941713316,0.0956602120491154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.196564159787533,0,0,0.00425256073019802,0.446617637001559,0,0,0,0,0,0,0,0,0,0,0,0.0359577607516791,0,0,0,0,0.0319731331988148,0,0,0,0,0,0,0,0,0,0,0,0.00931035722968966,0,0,0,0,0,0,0,0.0290719364476248,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880965270292428,0,0,0,0,0,0,0.0202658388324264,0,0.238485915660945,0.245539840437459,0,0,0,0,0,0,0,0,0,0.0020153806119078,0.297352721794491,0,0,0,0.127742573113778,0,0,0,0
X16.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.168301381727557,0,0,0,0,0,0,0.2072320606158,0,0,0,0,0.146627784218429,0,0,-0.0120345813727581,0,0,0,0,0.203999705014946,-0.10060269230255,0,0.310459854727861,0,0,0,0,0,0,0,0,0,0,0,0.104675409211066,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.204259683914939,0,0,0.0537863601146794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158125900785729,0.370487068746536,0,0,0,0,0,0,0,0,0,0,0,-0.0525440903458773,0,0,0,0,0,0.147803747545337,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.499227890545881,0,0.0933308296010872,0,0,0,0,0.0964030638067786,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0771634106617364,0,0,0,0,0,0,0,0.0221082531445378,0,0,0,0.13375394277485,0,0,0,0,0.0290595730525582,0,0,0,0,0,0,0,0,0,0,-0.179749655790539,0
