,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.564485316065521,0.0483240015592681,0.0304763542221542,0,0.0660841624804147,0,0,0,0,0,0,0.0467708451943906,0,0,0,0.0179001865213271,0.0615049652029022,0,0,0,0,0,0.0680691090720738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0855347075783434,0,0,0.0574258745268191,0,0,0,0,0,0,0,0.215261535777989,0.0415579263656033,0,0,0,0,0,0,0,0.0938636830415162,0,0,0,0,0,0,0,0,0,0.120524843606442,0,0,0.297964707751152,0,0,0,0.031116826033159,0,0.0325703026662872,0,0,0,0,0,0
X601939.CH.EQUITY,0.466367627594919,0,0,0.183422326761512,0,0.111597904857173,0,0,0,0.0167701875129292,0.134564247115634,0,0,0,0,0,0,0,0,0,0,0,0,0.00112824455631791,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00509055594415821,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.229755341920495,0,0.0429933057957265,0,0,0.148380981565382,0,0,0,0.243323404423362,0,0,0,0,0,0,0,0.185215258758796,0,0,0,0,0,0,0,0.03307347722285,0,0,0.0915715352219798,0.0795320702186281,0,0,0,0,0,0,0,0,-0.034964444398508,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.409230579491658,0,0,0,0,0,0,0,0,0,0,0.583454706439632,-0.14815685465706,-0.117453140023101,0,0,0,-0.165275190871698,0.215844708466071,0,0.275617090175942,0,0,0,0.0886669936548388,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00657094290524612,-0.519123752242273,0,0,0,0,-0.197766195258041,0
X601988.CH.EQUITY,0.0932111099349075,0,0.167003915283998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581416827885211,0,0,0,0.343546397194157,0.0785238839456926,0,0,0,0,0,0,0,0,0,0,0,0,0.0147319247749579,0,0,0,0,0,0.219550379771565,0,0,0,0,0,0,0,0.0596830504488682,0,0
X600036.CH.EQUITY,0,0.140955389236578,0,0,0,0,0,0,0.0579931489838577,0,0.143568252169485,0.00566950473896423,0.219287054205186,0,0,0,-0.0548175299960778,0,0.0757533076027754,0,0,0,0,0,0.298847706063568,0,0,0,0,0.116343334195369,0,-1.38777878078145e-17,0,-3.46944695195361e-18,-0.0367405322537915,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417953573229352,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.076289457337218,0,0,-0.142021520263232,0,0,0,0.156414652799148,0,0,0,0,-0.0373658205828058,0,0,0,0,0.256927782904954,0.1057384436123,0.0504500420747306,0,0,0,0,0.0441800576253549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284129777096524,0,0.0214523514524413,0.203937192224202,0,0,0,0,0.148048715439911
X601628.CH.EQUITY,0,0.0331187490980957,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0101690093067319,0.199247909567496,0,0,0.0263998598816741,0,0,0,-0.0132363358693001,0,0,0,0,0,0,0.17742989870808,0,0,0,0,0,0,0.246998057312876,0,0,0,0,-0.00948850332807841,0,0,0.19090563788185,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.107251825046396,0,0,0,0,0.0368579882086471,0.00708252466293764,0,0,0,0,0.16200502292586,0,0,0,0,0,0,0.01142784027556,0.00895766893353525,0.0428076485972505,0,0.0346197851841988,0,0,0.0524240176033315,0,0,0,0,0.100787134591452,0,0,0,0,0.0153631077192344,-0.0365292528068464,0,0.224674384100184,0.209640199329029,0,0,0,0,0,0,0,0,0,0,0
