,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0928243518750357,0,0.0417814937216144,0,0,0,-0.119540790402951,0,0,0,0.531742645589021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158327361330951,0,0,0,0,0,0.00661860616190513,0,0.0779070935864333,0,0,0,0,0,0.238277261287702,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00570726795282035,0,0,0.12285138351724,0,0.2609695456169,0,0,-0.0329485017171,0.240361960981785,0,0,0,0,0,0,-0.148685298577951,0,0,0,0,0,0,0,0,0,0,0,0,0.162782820952877,0,0,0,0,-0.283432868087242,0,0.319982061570659,0.267963395326702,0.263141899074853,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328677767946524,0,0,0.330421555093947,0,0.10367301686994,0,-0.0624531531218398,0,0,0,0,0,0,0.110027370694755,0.0665568533558679,0,0,0,0,0,0.00491070376784888,0,0,0,0,0,0,0,0,0,-0.00901054792969163,0,0,0,0,-0.130901520313646,0,0,0.338099059323977,0,0,0,0.0177740214917622,0,0,-0.0424973540491865,0,0,0,0,0,0
X601288.CH.EQUITY,0.368279324857219,0,0.118028443568267,0,0,0.227211618720029,0,0,0.110920983535305,0,0,0,0,0,0,0,0.0512329802045007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086471127183688,0,0,0,0,0,0,0,0,0.173434781447027,0.0566073099082432,0,0,0
X5.HK.EQUITY,0,0,0.0550842895928986,0.230765400301899,0,0.137072744658283,0,-0.402164030258504,0,0,0,0,0.0978734466972536,0,0,0,3.46944695195361e-18,0,0,0,0.41537860436176,0,0,0,0,0.488805138016113,0,0,0,0,0,0,0,0.0975700357181296,0,0,0,0,0,0,0,0,0,0,-0.179333300800838,0,0.122557964753114,0,-0.0090908288792364,0,0,0,0
X601988.CH.EQUITY,0.281519737330234,0.0693745991692317,0.318560478991016,0,0,0,0,0,0.137926639027616,0,0,0.00619806749626425,0,-0.175018925540826,0,0,0,0,0,0,0,0,0.152599236058528,0,0,0,0,0.0238581937711804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801848798613015,0,0.154386681757759,0,0,0,0,-0.0183698633847594,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0971354613740207,0,0,0.245842926871124,-0.00772178246948658,-0.0377780470239249,0.0157054694104018,0,0.280606489532648,0,0.258280061899663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921804789911325,0,-8.67361737988404e-19,0.0897254614319293,0,0,-8.67361737988404e-19,0.134741037367475,0,0.0105199029884945,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0368161445841284,0,0,0,0.209817277947453,0,0,0,-0.179222588804574,0,0,0,0,0.366606020267507,0.177564742323549,-0.0502091523721947,0,0,0,0.104763922887727,0,0.0720984537301569,0,0,0,0,0,0,0,0,0,0.00101553736419882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.212253772159793,0.264787808767597,0,0,0.154745798737631,0,0,0,0,0.027899676002962,0.000510192893928562,0,0,0,0,0,0,0.0716063593036219,0,0,-0.177529280446457,0,0,0,0,0,0,0.263468979237205,0,0,-0.32958473704961,0,0,0,0,0,-0.0846844757288845,0,0,0.0346130546883689,0,0,0,0,0,0,0,0,0,0,0,0,0.0511860293825798
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127892070187828,0,0,0,0,0,0,0,0,0.303317285765587,0,0,0,0,0,0.0131233410267021,-0.0123461974007674,0,0,0,0,0,0,0,0,0,-0.217410498776058,0,0,0,0.0444392968211722,0,0,0,0,0,0,0
