,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0598085528452845,0,0.196957580890863,0.0427397560251957,0.0298021659913567,0,0,0,0,0,0,0,0,0,0,0.207709392160399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688256753949722,0.0353165878606179,0,0,0,0.00625213308173477,0,0.107196482766086,-0.031705261192413,0,0
X601318.CH.EQUITY,0,0,0,0.160158710862822,0,0,0,0,0.127782707202466,0,0.0524808625847051,0,0.115886475540979,0,0,0,0,0.0668052951075042,0,0.262128777735777,0,0,0,0,0,0,0,0.0216795398621213,0.00122413583915005,0,0.135555217903577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318644062724319,0,0,0,0.0784335810908894
X601939.CH.EQUITY,0,0,0,0,0.126095184094672,0,0,0,0,0,0.0955895401266123,0,0,0.101428876420765,0,0,0,0,0,0,0.00131514632284557,-0.0303332213816987,0.535924779310982,0,0,0,0.167153369310523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.201327588985516,0,0,0,0,0.135926099216085,0.108131032708548,0,0,0,0,0.18334958093906,0.0943933064744904,0,0,0,0,0,0,0,0,0,0,0.26192774764017,0,0,0,1.73472347597681e-18,0.0714054383523905,0,0,0,0,0,0,0,0,0,0.0251562978977446,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.108503569726955,0,0.0919454996182639,0,0,0.106488171308207,0,0.349049066994401,0,0,0.0620166471770395,3.46944695195361e-18,0,-0.0260746455106579,0,0.0221579859172834,0,0,0,0,0,0,0,0,0,0,0,0.104745839421301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595993033980684,0,0,0,0.0929664128700896,0,0,0,0,-0.0591657097189733,-0.0640694842565384
X601628.CH.EQUITY,0,0,0,0,0.0680678547368,0,-0.040464091411658,0,0,0,0,0.0839778004111,0,-0.0483175272760045,0,0,0,0,0,0,-0.0384624874982192,0.00674962597238694,0,0,0,0,0,0,0,0,0,0,0,0,0.696019413498018,-0.0194377267229947,0,0,0,0,0,0,0.0818518241939148,0,0,0,0.175254880808282,0,0,0,0,0,0.244878733719503
X1299.HK.EQUITY,0,0,-0.00617321608027549,0,0,0,0,-0.0536122640280031,0,0,0,0.208174869551054,0,0,0,0.010189194005707,0,0,0,0,0,0,0,0,0,0.150649868207401,0,-0.0670040815238984,0,0,0,0.102621074984437,0,0,0,0,0,0,-1.38777878078145e-17,0.109316901029486,0,0,0.120653927961571,0.27286969551107,0.0482723650522774,0,0,0,0,0,0,0.0216568087460981,0
X601988.CH.EQUITY,0,0,0.0299712189697316,0.207918407074548,0.216463312038357,0,0,0,0,0,0,0,0.0210161976852585,0,0,0,0,0.240251312217067,0,0,0.0159724910229118,0,0.0188184346200015,0,0.122872897786036,0.163657024071992,0,0,-0.00832801792503359,0,0.163321281338738,0,0,0,0,0,0.0440169620711613,0,0,-0.0283879097123811,0,0,0,0,0,0,0,0.0367864454382884,0,0,0,0,0
X5.HK.EQUITY,0,0.05229672059464,0,0,0,0.0461828254605091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123943334952393,0,0,0,0.105095548389966,0,0.121682368116523,0,0,0.00767249873580973,0,0,0,0,0,0,0,0.0447235263310045,0,0.273732003857649,0,-0.0583769014941359,0,0,0.158552952501578,0,0,0,0,0.0959221057291004,0,0,0,0
X601166.CH.EQUITY,0,0,0.0447660090876028,0.0234885918461177,0,0.00837099124814714,0,0,0,0,0.0274586329177238,0,0.125525453044869,0.0835923717580691,0,0,0,0,0,0,0,0,0,0,0.165127950326226,0,0,0.400650184254976,0,0,0,0,0,0,0.0344756857197647,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601658.CH.Equity,0.352851032895625,0.084190743825264,0.0175940827663608,0,0.042077820353009,0,0,0,0,0.293397622458745,0,-0.0361008644052801,0,0.168391189866706,0,0,0,0,0,0,-0.0141344838229283,0,0,0,0,0,0,0.169544968172992,0.0556680760186124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120367790311051,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.121242862379819,0,-0.196802307782354,0.189055049571639,0,0,0,0,0,0,0,0.161137669130629,0,0,0,0.0693459978669068,0,0,0.446537384710541,0,0,0,0.103076204768231,0,0,0,0,0,0,0.0676510853052801,0,0,0,0,0,0,-0.0478508461403782,0.0926537802476986,0,0,0,0.0293162999761217,0,0,0,-0.0271530654849437,0,0.0343074238831138,0,0
X000001.CH.EQUITY,0,0.0820226300603427,0,0.392108884892874,0,0,0,0,0,0,0,0.0672961533212121,0,0,0,0,0,0,0,0.0607980677268084,0,0.0217872099864734,0,0,0.406369403435492,0.251197067881144,0,0,0,0,-0.269223474849765,-0.103582112222489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131955811633094,0,0.0815243790000303,0,0
X000002.CH.EQUITY,0,-0.111724721410742,0,0,0,0,0,0,0,0,0.0974309782242681,4.33680868994202e-19,0,0,0,0,0,6.24668203779952e-05,0,0.0418604153966251,0,0,0,0,0,0.0176001627696359,0,0,0.731619865730562,0,0,0,0,0,0.0702492151508861,0,0,0,0,-0.00672417613814236,0,0,0.012973663271356,0,0,0,0,0,0,0,0,0,0.0349666780075728
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0356867432157487,-0.00692807544077815,0,0,0,0,0,0,0,0,0.388970448850444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836919612972328,0,0.182434949289472,0,0.0188912751787007,0,0,0,0.326739039314317,0,0.00183736620228247,0.0510164923781002,0,0.0322609883019317,0.0307590169526759,0,0,0,0,0
