,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0875404972809082,0.0367400937060454,0,0,0,0,0,-0.00930969022991504,0,0,0,0,0,0,0,0,0,0,-0.163800578728738,0,0.028850193765226,0.635223558849539,0,-0.286861642098711,0.514780485618972,0,0,-0.117696864328637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916211596592938,3.46944695195361e-18
X601318.CH.EQUITY,0,0,0,0,0,0.325044198145839,0,0,0,-0.062469139236608,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836166612675874,0.0955142712177271,0,0,0,0,0.223015937710496,0,0,0,0,0,0,0,0,0,0,0,0.0564428505139179,0,0,0,0,0.0526194361780258
X601939.CH.EQUITY,0,0.00542766419626691,0,0.78894100397695,0,0,0,0.00151893051957081,0,0.0478565341592303,0.079049836428792,0,0.0133098098951266,-0.0612563106663213,0.00201955501010542,0,0.0623347672434513,0,0,0,0,0,0,0,0.0399600479658317,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.124341563908783,0,0,0,0,0,0,0,0,0,0,0,0,0.0324001524550524,0,0
X601288.CH.EQUITY,0.0514897354055917,0,0.812530959927723,0,-0.0167187723618459,0,0,-0.0997042698384718,0,0.0538265669378118,0.17859708459678,0,0,0,0,0.0458261981050623,0,0,0,0,0,0,0,0,0.0323707898977708,0,0,0,0,0,0,0.094842286367295,0,0,0,8.67361737988404e-19,0,0,0,-0.109617562507018,-0.14988498905673,0,0,0,0,0,0,0,0,0,-0.0716650070123079,-0.0141852368899108,0
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.276332960916603,0,0.12424017009084,0,0,0,0,0,0,0,0.0421035773946613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24160730900906,0,0.401463376663248,0,0,0,0,0,0,0,0.0591106842878958,0,0,0,0,0,0.143322942242085,0.0852433775195058
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0871408128735213,-0.0455072536433762,0,0,0,-0.0202415451176254,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0175468160095515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125873991544848,1.00171026347008,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.035674879454561,0,0,0,0,0.166558770369215,0,0,0,0,0,0,0,0,0,0,0,0,0.287002948456805,-0.0178610120258638,0,0,0,0.0257618486183797,0,0,0,0,0.152862176586138,0,0,0,0.0894513002620781,0,0.098315656959431,0,0,0,0.0619987482298111,0.0440905060822813,0,0,0,0,6.93889390390723e-18,0.139534170035436,0,1.73472347597681e-18,0.0400255848842886
X5.HK.EQUITY,0,-0.147938258820068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527781715043413,0.401842907956737,0,0,0,0,0,0,0,-0.0829597477774707,0,0,0.015314755112195,0,0,0,0,0.0292749225849946,0.0247927288105713,0,0,0,0.0834104239774648,-0.204875534638435,0.138948592011524,0.0396052698585667,-4.33680868994202e-19
X388.HK.EQUITY,0,0,0,0,0.212793614521185,0,0,0,0,0,0,0,0,0.00435311646126726,0,0,0,0,0,0,0.115800936933,0,0.259191337466313,0,0,0.121626777769609,0,0,0,0,0,0,0.143149668749765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188809591876056,0,0,0,0.277112462865755
