,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.22193211673377,0,0.404747484742685,0,0,0,-0.0104856398772666,0.146841025354281,0,0,0.0936996563961488,0,0,0,0,0,0,0,0,0,0,-0.0751321492296877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444301880565622,0.00698991436900967,0,0.12281699554973,0,0
X601939.CH.EQUITY,0.35407524151199,0,0,0.286122661707647,0,0,-0.0952290549043759,0,0,0,0.00279161114483498,0,0.140312179464258,-0.0648176155930636,0,0,0,0,0,0,0,0,0,0,0,0.0316901804316025,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.201858240821591,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0,0
X601288.CH.EQUITY,0.450015935128266,0,0,0,0.209314567644131,0,0,0,0,0,0,0,0.01601055712433,0,0,0,0,0,0,0,0,0.170203619084466,0,0,0,0,0,0,0.0199330701343181,0,0,0,0.0263975761323154,0,0,0,0,0,0,0,0,0,0.0643326714724692,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.117173801840889,0,0.361923364483943,0,0,0,0,0,0.264525194105578,0,0,0,0,0,0,0.113883215471782,0,0,0,0,0,0,0,0,0,0,0,0,0.0423097118587148,0,0,0,0,0,0,0,0,0,0,0.14001834557611,0,0,0,0,0,0,0,0,0,0,0,0.032876294142735
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882463989153004,0,0,0,0,0,0,0,0,0,0.142080772223996,0,0,0,0,0,0,0,0,0,0,0,0.0135823651475685,0.176944423733087,0,0,0.0313455685664302,0,0,0,0.188423384796598,0,0,0,0,0,0,0,0.0234711665613456,0,0.225270864827486,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.187281376237342,0,-0.088635965919542,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.1970424767337,0,-0.776200924884219,0,0.492399454443411,0,0,0,0,0,0,0,0,0,0,0,0,0.4334779233776,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0833581008442382,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0987734200213161,6.93889390390723e-18,0,0,0,0,0,0.0866161843064668,0.197408957299479,0,0.0929483380978139,0,0,0,0.267099692594618,0,0,0.0504904970451792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548732922694019,0,0
X601658.CH.Equity,0,0,0,0.165438315998797,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138369769054573,0,0,0,0.141136769724222,0,0,0,0.294857316409518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0845846348366306,0,0,0.323597839991776,0,0,0,0,0,0,0,0,0.19355121566867,0,0,0,0,0,0,0,0.0200916691461452,0,0,0,0,3.46944695195361e-18,0,0,0,0.0495363533784944,0,0,0,0,0.0411501945668118,0.0630517227385424,0.0514152983239087,0,0.140555562760687,0,0,0,0.0972502540664795,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376417142421445,0.0704396769234163,0,0,0,0.270270981094919,0,0,0,0,0.098880138630261,0,0,0,0,0,0,0,0.124064658911169,0,0.0442558967752766,0,0,0,0,0,0,0,0,0,0.149979866853213,0,0,0,0,0,0,0.0250669753270922,0,0,0,0.00280233973933619,0,0,0.101095223752342,0,0,0.0643933036846318,0.032726793587165,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332127431248908,0,0,0,0,0,0,0,0,0,0.165443578737563,0,0.00896419200151393,0,0,0.213553206919234,0,0,0,0,0,0,0.0221801243803676,0,0,0,0,0,0,0,0,0,0.123048491678546,-8.67361737988404e-19,0,0,0.113669253542227,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.110333704090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.442413273187609,0,0.225756872105149,0,0.030441788238862,0,0.136575006893181,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0
X388.HK.EQUITY,0,0,0.221441602619316,0,0,0.00556467112233044,0.465630492146608,0,0,0,0,0,0,0,0,0,0,0,0.0314464484401,0,0,0,0,0.0363938779594224,0,0,0,0,0.00854434427599214,0,0,0,0.0154812872404748,0,0,0,0,0,0,0,0,0,0,0.00179798593424365,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0846216613760535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364947304958771,0.244998141113984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138673163297964,0,0,0,0,0,0,0,0
