,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.266930362483176,0,0,0,0,0,-0.134565380146608,0,0,0,0,0,0,0,0,0,0,0.48984957156898,0,0.502365730206798,0,0,0.173159439218245,0,0,0,-0.00716319968770402,0,-0.147720530865097,0,0,-0.288896178215355,0,0,-0.830050866600717,-0.0673668657548958,-0.00254579219370764,0,0,0,0,0,0,0,0,0,0.0888705901989356,0,0
X601939.CH.EQUITY,0,0,0,0.347344053748007,0,0,0,0,0.154439699797833,0,0,0.00888973904838237,0,0,0.0990239924269616,-0.0194091181543321,0,0,0.00466716652941516,0,0,0,0,0.065252901254453,0,0,-0.0668212881161765,-0.0432516772510163,0,0,0,0,0,0,0,0,0,0,0,-0.0318714860284419,0,0,0,0,0,0,0.0422163415123624,0.410295345403221,0.0214502003280612,0,-0.0975164077085375,0,0.151394661300489
X601318.CH.EQUITY,0,0,0,0,0,0.388965203878977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15699737005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330372910342054,0,0,0.0180019770683655,0,0,0,0.0323738395451904,0,0,0,0
X601288.CH.EQUITY,0,0.394321303245922,0,0,0.226142030435309,0,0.0561358665584171,0,0,0,0,0.204054133358218,1.73472347597681e-18,0,0,-0.0553704167227787,0,0,0,0,0,0,0.211720087884046,0,0,0,0,0,0,0,0,-0.00937221712371675,0,0,0,0,0,0,0,0,0,0,0,-0.0537382277976577,0,0,-0.0917834403047119,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.261109502938801,0,0.134306075649583,0,0,0,0,0,0.0632578878489315,0,0,0,0,0,0,0.0954283602955333,0.0521499206958969,0.111197017943035,0,0,0,0.0442632693477886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.554683168104499,0,0,0,0.158550752164291,0,0,0,0,0,0,0,-0.042387617850524,0.352432869975767
X600036.CH.EQUITY,0,0.0716386118662801,0,0,0,0,0.0811146270349932,0.0388761365837934,0,0,0,0,0.105518280064408,0,0,0,0,0,0,0.00100451712119577,0.141828247229318,0,0,0,0,0.0161499476815541,0,0,0,0,0,0,0,0.425236125796414,0,0,0.00590345391927925,0,0,0,0,0,0,0,0.0916072236621418,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0494951297580706,0,0,0,0,0,0.138188015093676,0,0,0,0.0610370184128168,0,0,0,0.226184798452376,0,0,0,-0.0921199193858553,0,0,0,0.0657869832290149,0,0,0.0846843095371164,0,0,0,0,0,0.0513618718432022,0.0459338823879526,0,0,0.0560187371838065,0,0,0,0.342797761496684,0,0,0,0,0,0.0481644911128052,0,0.0905133233854381
X601628.CH.EQUITY,0,0,0,0,0,0.365042925088088,0,0,0,0,-0.161717714715264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136949017492415,0,0.063026296260074,0.164257729635777,0,0.0838551818984251,0,0,-0.0859305321026468,0,0.0946937131401552,0,0,0,0.0509027483323722,0,0,0,0.0150405528945014
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323113691409241,0,0,0.00809338117173991,0,0,0.0355098648185371,0.871626728464855,-0.620136006934252,0,0,0.644175578474447,0.120851811517661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122318409096339,0,0,0
X601658.CH.Equity,0,0,0,0.101965237773524,0,0,0,0,0,0,0,0,0.144945812788115,0,0,0,0,0.145595785308802,0.2190054864296,-0.343071819864669,0,-0.160392277590359,0.0638747170396519,0,0,0,-0.194768555855682,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.715218602706636,0,0,0,0,0,0,0,0,0,0,-0.0838681350928685,0
