,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.127336570659587,0.0123080377859952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947421224935246,0,0.481662197854781,0.326633507107919,0.0403822279280512,0,0.16489169789414,0,-0.252712082087981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363312040654324,0,0.00340328113479316,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0,0,0.142302935326586
X601939.CH.EQUITY,0,0.0642827386118576,0,0.814591902420465,0,0,0,0,0,0,0,0,-0.0308772530897346,0.0140219269443607,0,0,0.0778864387160539,0.0430692989618347,0.0213919121871096,0,0,0,0,0,0,0.0177663611790039,0.0271223917873055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024062249086018,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0486019459365116,0,0.926510245069398,0,-0.0071361429327413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314277247774853,0,0,0,0,0,0,0.0756679884957246,0,0,0,0,0,-0.0433987904075994,0,0,-0.0913510496171134,0,0,0,-0.00871987065971315,0,0,0,0,-0.105705390619778,-0.0394386621865281,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0,0,0.066734340350618
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.159611842629474,0.0816884906838471,0,0.0269927468947076,0,0,0,-0.000842097800976738,0,0.038484387528362,0,0,0,0,0,0,-0.0725857584019809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105751880150854,0,0.0108116295557635,0,0,0,0,1.01773383150419,0,0,0.034821214987784,0
X1299.HK.EQUITY,0,0,0,0,0.157267600139554,0,0,0,0,0.128041342705288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20587294266179,0,0.417835579270668,0,0,0.0890950897976034,0.385138659384535,0.164599450830474,0.0943048472018679,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.176600815959046,0,0,0,0,0,0.0893966787217942,0,0
X5.HK.EQUITY,0,0,0,0,-0.0201349751301065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944122710770358,0,0,0,0.0153469028932106,0,0,0.243305991192857,0,0.472618891708759,-0.146883347413271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463898813786734,0,0,0,0,0.134380491634812,0.0649587628494668,0,0
X388.HK.EQUITY,0,0,0,0,0.236378804078382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.330060026646197,0,0,0,0.18035267434853,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.154550384242257,0,0,0,-0.00607028642967488,0.110597683002332,0.15213838957465,0,0,-0.213011574337154,0,0,0.0560308371094985
X601658.CH.Equity,0,0,0.0517718013899992,0.181169977203786,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.301158560515207,0,-0.0564092669176183,0,0,0,-0.0479394155724104,0,0,0,0,0,0.0606045389410293,0,0,0,0,0,0,0,0,-0.0187277672763246,0,0,0.272463013349939,0,0,0,0,0,0,0,0,-0.00617949603829256,0
