,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601166.CH.EQUITY,0.0621412663551504,0,0,0.179847429783045,0,0,0,0,0,0,0,0,0.385430275070777,0,0,0.0402496284760646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118248519076505,0,0
X601319.CH.EQUITY,0,0,0,0,-0.214717389870943,0,0,0,0,0.142946465412661,0,0,0,0,0,0,0,0,0,0.21200844250758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291226346196849,0.0745303031481906,0,-0.0349939036766404,0,0,0,0.107727127466701,0,0,0,0,0.142514430425027,0.0975354192324678,0,0,0.117058418990206
X600000.CH.EQUITY,0,0,0.0797512747245257,0,0,0,0,0,0,0,0.809533410937187,0,0,0,0,0,0,0,0,0,0.0604774388078668,0,0,0,0,0,0.0704731213656765,0,0.0375864287272438,0,0,0,0,0,0,0,0,0,-0.0430240498255684,0.0340168050632144,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347336993288337,0,0,0,0,0,0,0,0,-0.0925640275044294,0,0.137684013490148,0,0,0.218312260032894,0.230995187568914,0,0.0804060557061542,0,0,0,0.644254532742379,0,0,0.0529999963102118,0,0,0,0,0,0,0,-0.0671247036546837,0,-0.0843078956386749,-0.0303431125106019
X11.HK.EQUITY,0,0,0,0,0,0.189329668862424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610853698759838,0,0,0,0,0.168211648742527,0.0330714609309424,0,0,0,0,0,0.554603743789384,0,0,0,0,0,0,0,0.0344459832061339,0,0,0.166747783195553,0,0,0.157097405582213,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0148956154680091,0.00556997104262577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404276773620874,0,0.0710491287819254,0,0,0,8.67361737988404e-19,0.66239201211786,0.189370441406341,0.037780913020298,-0.0178703377808567,0.0473386246869044,0,-0.0426071334136625,0,0,0,8.67361737988404e-19,0.0424597967101727,0,0,0,0,1.38777878078145e-17,-0.0775003263902698,0
X601601.CH.EQUITY,0.0447039650825022,0.0985875408436929,0,0,0,0,0.0590909061130656,0,0.167883551266414,0,0.0911557670601947,0,0.0041858588198494,0,0.0496695663347937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286635846411322,0,0,0,0,0,0,0,0,0,0,0,0,0.0107488707174978,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.166374587241844,0,0.27981998316587,0,0.093101257000089,0,0.243840878428948,0,3.46944695195361e-18,0,0,0,0,0,0.0913058337198309,0,0,0,0,0,0.0243957991332327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.464857572434574,0,-0.0796660918569956,0.271547904751912,-0.466939145645062,0,0,0,0,0,-0.0656778075418004,-0.0222995014889564,0,0,0,0,0.593337327353266,0,0,0,0,0,0,0,0.18079328661738,0,0,-0.18186342938257,0,0,-0.174649853546924,0,0,0,0,0,-0.0668405544332409,0,0,0,0,0,0,-0.150276549486566,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392356482215374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233123523245842,0,0,0,0.18385326372121,0,0,0,0.332809155047022,-3.46944695195361e-18,0.194749682766307,0,0,-0.137656864173445,0.403144928985769,0,-0.0247364977091583,-0.0800199207809659,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0851028647127969,0,0,-0.0376574521784059,0,0,0,0,0.0395770988030101,0,0,0,0,0,0,0.552814367625424,0,0.158779938907941,0,-0.117076328309272,0,0,0.0903328702550252,0,0,0,0,0,0,0.140923495177328,0,0,0,-0.0989237202225215,0,0,0,0,0,0,0.12763207876052
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0484076338914867,0,0,0,0,0,0.0981355346450871,0,0,0.18470069458831,0,0,0,0.0938392144148415,0,0,0,0,0,0,0,0.0898800362960856,0,0,0.0370983494587961,0,0,0,0,0.0412289237301305,0,0,0,0,0,0,0.156328499866266,0,0,0,0.239357252494501,0,0,0,0,0,-0.00397958328602494,0,0
X601998.CH.EQUITY,0,0,0.180148591045992,0,0.0234772437257751,0,0,0,0,0,0,0,0.0600244957099206,0,0,0,0,0,0,0,0,0,0,0.00371797027393589,0.322754049277195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553389824207165,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529007265524928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551316022765513,0.566020044693149,0,0,0,0.115681312295261,0,0,0,0.14575480377921,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.064349819718342,0,0,0.157590195953494,0,0,0,0,0,0,0,0.0809829309239551,0,0,0,0,0,0,0,0,0,0,0.0518663170961555,0,0,0,0,0.142892089735547,0,0.0736971614248454,0,0,0,0,0,0.161759880266385,0,0,0.0259178794396926,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.283923639551283,0,-0.118776218292346,0,0,0,0,0,0,0,0,0,0,0.0958611715660192,0,0,0,0.0985540507562396,0.0477460901538302,0,0,0,0,0,0,0,0,0.297606529898547,0,0,0,0.0230190750835809,0,0,0,0,-0.0502870913650539,0,0.13693911642617,0,0,-1.73472347597681e-18,0,-0.0617360170729424,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.104876235131758,0,0.0911580920105958,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.213880802837881,0.529455238933272,0,0,0,0,0,0,0.367405893566794,0,0,0,0.0511843644156132,0.0588276937412006,0,0,0,0,0,0,0,0,0,0,0,-0.103511647908836,0,-0.00115655726793971,0,0,0,0,-0.24506263897541
X601818.CH.EQUITY,0,-0.0546660474850269,0.0517443921209791,0,0,0,0.243300240616814,0,0,0.198539384045688,0,0,0,8.67361737988404e-19,-0.0125969286558445,0,0,0,0,0,0,0.444366523091549,0,0,0,0,0.102645026874898,0,0,0,0,0,0,0,0,-0.0367359511635379,0,0,0,0,0.0346051290110869,0,0,0,0,0,-0.0244624359741596,0.121513121415011,0,0,0,0
X1113.HK.EQUITY,-0.117421429938035,0,0,0,0,0,0,0.103790845530829,0,0,0,0,0,0,0,0.120851545771625,0,0,0,0,0.0267242591303166,0,-0.0893609511628429,0,0,0.159103839929113,0,0,0,0,0,0,0,0,0,0,0,0.184967593238044,0,0,0,0,0,0,0,0.173326838796816,0,0,0,0,0,-0.0682241327003544
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0211800729816069,0,0,0,0,-0.0610820191901108,0,0,0,0,0,0,0,0,0.546080273983437,0,0,-0.0129864533128292,0,0,0,0,-0.00951474466460015,0,0,0,0.0342827731312764,0.0692574155072517,0,0.0983100393708541,0,0,0,0.0420938439978746,0,0,0,0,0.145443680037512,-0.0642719871217981,0,0,0.0216681200896189
X12.HK.EQUITY,0,0,0,-0.0206774458898453,0,-0.370061644701229,0,0.653035017629529,0,0,0,0,0,0,0,0,0.215400322566508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203302465343643,0.600355525805196,0,0,0,0.213835737121197,-0.00383331382149244,0,0,0,0,0,0,0,0.10861337101573,0,0,0,0,0,0
X823.HK.EQUITY,0,0,-0.00346309119104795,0,-0.0547336090094283,0,0.0184178976921038,0,0,0,0,0,-0.216870566802706,0.0835042243465825,0,0,0,0.130952999779751,0,0,0,0,0,0,0,0,0.0402220732608158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183536546978748,0,0.371768434868039,0,0,0,0,0,-0.0593317773084242
X001979.CH.EQUITY,0.154577197661637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326780144508855,0,0,0,0,0,0,0,0,0,0,0,0,0.0297287145635127,0,0.0608887732443978,-0.0494563188094478,0,0,0,0,0,0,0.0376007758700455,0,0,0,0,0,-0.0334907070871621,0,0.176273708224365,0.157987022505895,0,-1.73472347597681e-18,0,0
X600048.CH.EQUITY,0,0,0.225787023054059,0,0,0,0,0,0,0,0,0,0,0,0,0.26314281917941,0,0,0,0,0,0,0.187703725895525,0,0,0,0,0,0,0,0,-0.0172771826517528,0,0,0,0.0017714300582923,0,0,0,0,0,0,0.0377169398926354,0,0,0,0,0,0,0,-0.183056074332069,-0.154997097396209
X601211.CH.EQUITY,0,0.0704799312426388,0,0,0,0,0,0,0.0035408393741234,0,0,0,-0.0187437995562737,0.0120065266453062,0.00317647260873879,0,0,0,0,0,0,0,0,0.57409396017966,0,0,0,0,0,0,0,0,0,0,0,0.0212138224416082,0.0163968386665197,0,0,0,0,0.0152771014758895,0.101998690019275,0,0.0098778609351684,0,0.235301612985437,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.095762897584012,-0.320369062277555,0,-0.0665138368123854,0,0,0,0,0.342377162737295,-0.0346482994277252,0,0,0,0,0,0,0,-0.150818001029553,0.0932794154255105,0,0,0,0,0,0,0,0,0,0,0,0,0.502578299316033,0,0,0,0,0,-0.0438490379245921,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.119231582901996,0.0864680768510243,0,0,0,0.306282907659303,0,0,0,0.0975709303975262,0.0385191576141584,0,0,0,0,0,0.121722548702213,0,0.202245156810862,0,0,0,0,0,0.0704548634631122,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0302262317202085,0,0,0,0,0,0,0,0,-0.0150419462224303,0,0.038849889696907
X1997.HK.EQUITY,0,0,0.110223867928561,0,0,0,-0.151105446935578,0,0,0,0,-0.0857074270720517,-0.0153373425835829,0.38330578396825,0.0770523676423378,0,0,0.0814044205175348,-0.0783687031527027,-0.0871304887215331,0,0,0,0,0,0.283546050620754,0,0,0,0,0.168826326822925,0.218958850026835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137851090951066,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0196385242862601,0,0,0,0,0,0,0,0.0148255878435358,0,0,0,-0.0206146716574997,0,0,0.595087670715993,0,-0.00778139296510026,0,0,0,0.116103075094556,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0249088957259017,0,0,0.0236654085031303,0,0
X601229.CH.EQUITY,0,0.026243932711053,0,0,0,0,0.255849494894809,0,0,0,0,0,0.37221301095524,0,0,0,0,0,0,0.0855892315231381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390032914430019,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0145657286354922,0.1984562430377,0.262431044375929,0,0,0,0.148952690554554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482175568161752,0,0,0,0,0,0,0.238471235953235,0,0,0,0,0,0,0,0,0,0.34290109097085,0,0,0,0,0.0184987104070358
X601169.CH.EQUITY,0,0,0,0.118286820486423,0,0,0.279871928436914,0.0613296645485465,0.0298551716994372,0.0913554311852788,0,0,0,0,0,0,0,0,0,0,0,0,0.0941120399667154,0,0,0,0,0,0.0937621387857326,0,0,0,0,0,0,0,0,0.000796140143680256,0,0.169792291800391,-0.0232656078007308,0,0,0.133633358098757,0.0895731230507476,0,0,0,0,0,0.0914923725579437,0
X000166.CH.EQUITY,0,-0.0101937340076802,0,0,0,0,-0.0575756383135995,-0.0406759939757892,0,0,0,0.139696460362034,0,0,0.0736890442465001,0,0,0,0,0,0,0,0,0,0,0,-0.0972603006788934,0,0,0.147084072875441,-0.0750237155937521,0,0,0,0.593717456291409,0.0103137768625817,0,0,0,0,0,0,0,0,0,0,0,0.313098062814591,0,0,0,0.0843137560688175
X600015.CH.EQUITY,0,0,0,0,0,0,0.381397597166409,0,0,0,0,0,-0.312284428015263,0,0,0,0,0,0,0,0,0,0.414551318657848,0,0,0.0488312779578317,0.00968308524908266,0.0674033474869906,0,0,0,0,0,0,0.276006774399868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179910413813935
X2882.TT.EQUITY,0.224395191972896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181023070827155,0,0.00479934425388135,0,-0.104427061387525,-0.00921278747652845,0,0,0,0,0,-0.164125608140105,-0.105190392633641,0,0,0,0,-1.73472347597681e-18,0,0,0,0.262083110760865,0,0,0,0,0,0.0543553264520044,0.989638667396774,0,-0.112792576568378,0
X17.HK.EQUITY,0,0,0,0,0.224534367396373,0,0,0,0,0,0,0,0,0.289219328941344,0.051969495998331,0,0,0,0,0,0.0504958585793517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16152407777187,0,0.323816052044465,0,0,0,0,0,0,0.00218271256588536,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142702016327026,0,0.0891988414232209,0,0,0,0,0,0,0,0,0,0,0.0934444767469357,0,0,-0.0412066090296786,-0.0657060352745088,0.615961226574789,0,0,0,0.194758226122729,0,0.076746971145387,0,0.12564792344305,0,0,0,0,0,0,-0.0214974093754043,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0510929439081678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383164223339834,0,0.0336385157212282,0,0.00893983697434249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429677911558895,0.0627880493765984,0.0149118981365819,0,0,0,0.0853883188122789,0,0,0
X2881.TT.EQUITY,0,0,0.0257058171736646,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0196820384432646,0,0,0,0,0,0,-0.0134621062143447,0,0,0,0,0,-0.107670769781277,0,0,0,0,-0.126123783594672,0,0,-0.123986356007368,0,0,0.0120281654009332,-0.0291554515500459,0,0,0,0,0,0,0.917461037038963,0,0,0,0,0,0.0906190543955895,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,0.00127468989127664,0,0,0,0,0,0.0710774521687674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0576449228231959,0,-0.0476688404648041,0,0,0,0,0,0.0510271678019174,0,0,0,0,0,0,0,0,-0.904833089853439,0
VXFXI.INDEX,0,0,0,0,0,-0.0475771668221019,0,-0.0476841248569644,0,0,0,-0.131799767415262,0,0,0,0,-0.0478177337512646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148890172169288,0.210774688167939,0,0,0,0,0,0,0.0867023933281224,-0.953153110381587,0,-0.0219032384837465
CN2YR,0,0,0,0,-0.253353549572357,0,0,0,0,0,0,0,0,0.0710849817018861,0,0,0,0.168951204926938,0,0,0.181810548234952,0,0,0,0,0,-0.149757745299207,0,-0.0770234600035819,-0.0890445169120052,-0.0421191001283552,0,0,0,0,0,0.217129487799161,0,0,0.0721769111428685,0,0,0,0.159427726159879,-0.183102244971946,0,-0.166497753725179,0,0,0,-0.164710417047484,0
