,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.268923675365192,0.135779836181402,0,0,0,0,0,0,0,0,0,0,0.186360926419367,0,0,0,0,0,0,0,0,0,-0.311958041791794,0,0,0.904819759954853,-0.197539893642614,0,0,-0.00201156491883664,0,0,0,0,0,0,0,0,0,0.0202499551989889,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.22654756391032,0,0,0,0,0,0,0.12003898018982,0.113723306856396,0,0,0,0,0.10589722704695,0,0.0205038637565569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154673133095749,0,0,0,0.256716338122196,0,0,0,0,0,0,0,0,0,0,0,-0.114404576537166
X601939.CH.EQUITY,0.29775364808109,0,0,0,0.167646841473207,0,0,0,0,0.0325504630759465,0,0,0,0,0,0,0,0.0304191582482022,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.13988984427456,-0.108242112153025,0,0.107143898297064,0,0,0.419479849828544,0,0.0766652693994605,0,0,0,0,0,0,0,0,0,0.0235956069618481
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.517438280601949,0.164023876459875,0.0222008183003206,0.538633606111666,0,0,0,0,0.463902989666519,0,0,0,0,0,0,0,-0.332132260757205,0,0,0,0,0,0,0,0,-0.635371883981323,0,0,0,0,6.93889390390723e-18,0,-0.195889517249161,0,0,0,0,0.3227289642137,0,0.233221939947161,0,0,-0.259872629386373,-0.435846867754575,0
X5.HK.EQUITY,-0.199856632754497,-0.0347029751682711,0,0,0,0,0,0,0,0,0,0,0,0,0.64259898795565,0,0,0.0874174097635462,0,0.374523870673412,0,0,0.232587965732867,0.0774126136169951,0,0,0,0,0,0,-0.109979198761386,0,0,-0.141441699331489,0,0,0,-0.109522682708275,0,0,0,0,0.0356482059239115,0,0,0,0,0,-0.130299253905971,0.0778241918150684,0,0
X601988.CH.EQUITY,-0.101100371739999,0,0,0,0.374980824325798,0,0,0,0,0,0,0,0,0,0,0.0643033422521959,0,0,0.451441296226717,0,0,0,0,-0.110406937180027,0,0,0,0,-0.322343483358217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792474514055913,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.225207365718899,-0.0660160909908058,0,-0.125170000427454,0.0308212352524516,0,0,0,0.671648878028599,0,0.0907610594353929,0,0,0,0,0.146470788077421,0,0,0,0,-0.0284041178187659,0,0.325032616599369,0,0,0.129609911940926,0,0,0,0,0,0,-0.230655802567535,0,0,0,0,0,0,0,0,0.0841841427003927,-0.146169512196765,0,0,0,0,0,0,0,0.0956243064303066
X1299.HK.EQUITY,0,0,0,0,0.198382408261073,0,0,0,0,0,0,-0.117387132470185,0,0,0,0.0557920565216133,0,0,0,0,0,0.139129554775241,0,0,0,0.167529558241593,0,0,0,0.0431178679309406,0,0.144378257077818,0,0,0,0,0,0,0,0,0,0,-0.12105324148844,0,0,0,0,-0.00872042440020281,0,0,0,0
X601628.CH.EQUITY,0,0.0491376547269961,0,0.00587163482728571,0,0,0,0,0,0,0.12518265530453,0,0,0.386462610576692,0,0,0,0,0.00653521871141214,-0.0177484851359852,0,0,0,0,0,0,0,0,0,0,-0.0513441360812861,0,0,0,0,0.104394628059403,0,0,0.118707697778958,0.0475522265682085,0,0,0,0,0,0.075902526870241,0,0,0,0,0,-0.114079898025422
X601328.CH.EQUITY,0,0,0,0.0274578259482331,0,0,0.507288308947269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249177002418942,0,0,0.248867170294931,0,0.227739648546307,0.0394543315456343,0,0,0,0,0,0,0,-0.237645325135245,0,0,0,0,0,-0.021825005836288,0.134619538034527,0,0,0,-0.0506792302933357,0,0,0,0,-0.0550133518922443,-0.216919215275866
