,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.014575003667326,-0.00657625371066403,0.239025837502402,0,0,0,0,0,0,0,0,0,0,-0.13201515014576,0,0,0,-0.199305741964088,0,0,0,0,0,-0.334285079970138,0,0,0,0.0744959638130563,0,0.758696445508613,-0.18806766784034,0.188601397384909,0,0,0,0,0,0,-0.0246523022004333,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.055316842016165,0,0.030282425422901,0,0,0,0,0.0850714916968643,0,0,0,0,0,0,0,0,0,0,0.207773028470637,0,0,0,0,0,0,0.0261369949551593,0,0,0,0,0,0.348416338295539,0,0,0,0,0.208202965044602,0,0,0,-0.00950818731893225,0,0,0,0.0284463091591179,-0.0479182416963957
X601939.CH.EQUITY,0.273336945181565,0,0,0,0,0.0393879648109929,0,0,0,0.0217593982702742,0,0,0,0,0,0,0,0.0839869733471005,0,0,0.0297172042024429,0,0,0.0234077198492198,0,0,0,0,0.143445011708442,0.107225018567364,0,0,0,-0.114581370617776,0,0,0,0,0.415757474588374,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.106467342166389
X601288.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,-0.0117897357317601,-0.237946384093381,0.196234941362856,0,0.392088989242767,0,0,0,0.208531559545245,0.0169545770050771,0,0,0,0,0,-0.0440492193565046,0,0,0,0,0,0,0,0,0,0,-0.535628966158941,0,0,0,0,0,0,0,0,0.271855252551943,0,0,0.0259366089464196,0,0.088496982424068,0,0,0,-0.100081378926776,0
X5.HK.EQUITY,-0.140572916546721,-0.04646042925568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394389956217359,0,0,0.227774129870089,0,0,0.208534343314996,0,0.269664629479903,0,0,0,0,0,0,0,-0.0989658277979047,0,-0.0313655567850258,0,0,0,0,0,0,-0.145183980653141,0,0.160104378598503,0,0,0,-0.0286904032219183,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0186239786605776,0.0761520037425515,0.0926911104860352,0,0,0,0,0,0.255731365947001,0,0,0,0,0,0.063626784226304,0.0893567138300532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782247853474296,0,0.15694065202178,0,0,0,0,0.257761927059647,0.194022680479687,0,0,0,0,0,-0.00731908822943208,0.0190176054431606
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0,0,0
X1299.HK.EQUITY,0,0.0874107065944558,0,0,0.0717867520497746,0,0,0,0.075174170814481,0,0,0,0,0.0257697536231586,0.179011111382046,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.111013103073185,0,0,0,0.0263938035813008,0.249383123512647,0,0,0,0,0,0,0,0,-0.0468748831260664,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0386849301923807,0.0357171928485408,0,0,0,0,0,0,0.00752140185857633,0,0,0.335828216264784,0,0,0,0,0,0,0.0487291765145014,0,0,0,0,0,0,0,0,0,0,-0.0585989806892109,0,0,0,0.0416954978425999,0,0.302154631361586,0.0939534743592892,-0.054597279614005,0,0,0,0,0,0,0,0,0,0,0,-0.11047891816881
X601328.CH.EQUITY,0,0,0,0,0,0,0.314737026236684,0,0,0,0,0.178151817299928,0,0,0,0,0,1.38777878078145e-17,0,0,0.0456924914821947,0.260788345897748,0,0,0,0.0994369075064029,0,0,0,0,0,0,0,0,0,0,-0.16833166934627,0,0,0,0,0,0,0.0880434177939568,0,0,0,0,0,0,0,-0.217891932969562
