,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.14720095761048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107206280877346,0.321449738777398,0.416753663246732,0.216117744853577,-0.231413484412462,0,0,-0.0502252341542496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044491991339018,0
X601318.CH.EQUITY,0,0,0,0,0,0.243924417818702,0,0,0,-0.0712303413776172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131528858548344,0.188361033614055,0.0252248834723048,0,0,0,0.198649809371384,0,0.116050776022954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377373632020502
X601939.CH.EQUITY,0,0,0,0.799786510050252,0,0,0,0,0,0,0.00100580189653446,0,-0.0394102150995292,0,0,0,0.041914186153829,0.121117561816025,0.0503443996976023,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0361489871702164,0,0,0,0,0,0,0,0,0.0453855222807645,0,0,0,0,0,0,0,0,0.00491403516988844,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.961752791136827,0,-0.0497099699303602,0,0,0,0,0,0,0,0,0,0.00656316473566443,0.0427638618653612,0,0,0,0,0,0,0,0,0,0,0,0,0.0299337696967027,0,0,0,0,0,0,0,0,0,0,0.0366915413309457,0,0,-0.0987797510291335,0,0,0.0241599622064432,-0.00415558774148231,0,0,0,-0.0945160715715213,-0.0453373902813384,0
X601628.CH.EQUITY,0.00518634988976893,0,0,0,0,0,0,0,0,0.311582988081806,0,0.145356435070483,0,0,0,0,0,0,0,0.446480721360317,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0621745151071128,0,0,0,0,0,0,0,0.000415893847010291,0.275024883951575,0,0,0,0,0,0.0508457170396069
X600036.CH.EQUITY,0,0,0.241583414855087,0.144748564419108,0,0,0,0,0.0966765941182738,-0.0201393149572131,0,0,0,0,0,0,0.121713582068542,0.0746236854477118,0,0,0,0,0,0,0,0.0949153947113989,0,0,0,0,0.107154970877655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122715996299455,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.131424948414033,0.0759976841599622,0,0.0528985777807042,0,0,0,-0.0146408049852122,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0273538070657994,0,-0.0147452328301989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111571410108009,0,0,0,0,0,0,1.05412823911972,0,0.0235859853526221,0
X1299.HK.EQUITY,0,0,0,0,0.0701761105495635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350313038511747,0,0,0,0,0,0,0,0,0.254037220181504,0,0.0916638870014204,0,0,0,0,0,0,0,0.0470458905711141,0,0,0,0,0.0848620029700166,0,0,0,0,0,0.0765729146015035
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151675101047453,0,0,0,0,0,0,0,-0.0554890562407531,0.505212862067645,0.163770965421482,0,0,0,0,0,0,0,0,-0.0982981507996925,0,0.108894684213074,0,0,0,0.0309832202216502,0.0657064714284235,0,-0.141680401875309,0,0.0558687759481739,0,0.127390540285667,0,0
X388.HK.EQUITY,0,0,-0.166993412614793,0,0.157016058204948,0,0,0.127582271563711,0,0,0,0,0,0,0,0.0242511717385335,0,0,0,0,0,0,0.429420024526426,0,0,0,0.2084200064644,-0.0184789426511077,0,0,0,0.0457894853710505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205421918433427,0,0,0,0.252105350649292
