,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.395961343292699,0,0,0.352748956881204,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436636078575382,0,0,0.103206638819013,0,0,-0.246760686257206,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.220575981715948,0,0,0,0,0.0659108955214654,0,0,0,0,-0.131767378767506,0,0,0,-0.0131337671117245,0,0
X601318.CH.EQUITY,-0.0192819598168756,0,0,0,0,0,0,0,0,0,0.260396817418109,0.222395273710956,0,0,-0.0423927638647175,0,0.142580444175244,0,-0.00393718606670081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123437468277271,0.375644934201512,0,0.0262216621073342,0,0.0760675944800123,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.276420083632398,0,0,0,0.0976359121666436,0,0,0,0,0,0,0,0,0.10663890755814,0,0,0,0,0,0,0.0355807260232053,0,0,0,0,0.331491425295045,0,0,0,0,0,0,0.0306221596597086,0,0.133058947023075,0,0,0,0.00310189216930493,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.313810813702233,0,0,0,0,0,0,0,0.0193418914284991,0,0,0,0,0,0,0,0,0,0,0,0.0240110366962054,0,0,0,0,0.0519577574836395,0,0,0,0,0,0,0,-0.0314095872621948,0,0,0,0,0.0758541317383385,0.169323698014324,0,0,-1.73472347597681e-18,0.295506752858373,0,0,0,0.00371751303920964,0.156074397546566,0,0,-0.106018116940841
X5.HK.EQUITY,0,-0.195610256403304,0,0.406957790401367,0,0,0,-0.134121624271708,0,0,0,0,-0.0207688282931988,0,0,0,0,0.0255988808918819,0,0.149703527263852,0,0,0.508161686665229,-0.227163255231783,0,0,0,0,0,0,0,0,0,-0.00906992836920918,0,0,0,0,0,0,0,0.104656513592836,0,0,0,0,0,-0.0163520460771172,-0.172063658840654,0,-0.144168886217648,0
X601988.CH.EQUITY,0.0234231395818206,0,0.0703445060777316,0.303465311421365,0,0,0,0,0,0.119800415737025,0.178204072857558,0,0,0,0,-0.030012059923151,0,0,0,0,0,0,0,0,0,0,0.0869204225422461,0,0,0,0,0,0.0447295248494255,0,0,0,0,0,0,0.0627152406245362,0,0,0,0.100061274644355,0,0,0,0,0,0,-0.0248894437347282,0.145551417425271
X600036.CH.EQUITY,0,0.300899273615024,0,0,0,0,0,0,0,0,0,0.125116723665488,0,0.059030990735968,0,0,0.0103308195994202,0,0.0402511456758567,0,0,0,0,0,0,0,-0.040672577932436,0,0,-0.0218050102877075,0,0.219097443553891,0.101605444935262,0,-0.187985200151576,0.0413018686788401,0,0,0,0.200804785325844,0,0.018612315190474,0,0,0,0,0,0,0,0.19853411169505,0,0
X1299.HK.EQUITY,0,0.0333569110288976,0,0,0,0,0,0,0,0,0,0,0,-0.0763849779476746,0,0,0,0.271826003541176,0.16928399441628,0,0.298735954925914,0,0,0.181647492185404,0,0,0,0.0157677154902128,0.0471261853774479,0,0,0,0,0,0,0,0,0,-0.152205997286566,0,0,0,0,0,0,0,0,0,0,0,0,-0.206893424996969
X601628.CH.EQUITY,0,0,0,0.0184597693850567,0,0,0,0,0,0,0.0168720286101954,0,0.0201451161833768,0,0,0,0.167195176834686,0,0,0,0.00379787665368765,0,0.0370657241497163,0,0,0,0,0,0,0,0,0,0,0,0.0332048933003504,0,0,0,0,0.347411202664381,0,0,0,0,0,0,0,0,0,0.154561536910017,0,0
X601328.CH.EQUITY,0.123152977675532,0.00140843472500254,0.0170769745064667,0,0.0874516723326016,0.419856240726947,0,0,0,0,0,0.125532362481768,0.103708620876159,0,0,0,0,0,0,0,0,0.0157255562697664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01717927811984,0,0.0611629516572428,0.0177804765815895,0,0.121125309589145,0,0,0,0,0
