,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.295423438149816,0.0273583128099123,0,0,0,0.447043907654795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105017924968697,0.0519821372724087,0,0,0,0,0,0,0,0,0,0,0.0796400329463565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.152630584740361,0,0,0,0,0,0.17415193936193,0,0,0.0463003209702354,0.125734695746885,0,0.0566078821133426,0,0,0.0285674503161734,0,0,0.1509894854476,0,0,0,0,0,0,0,0,0,0.06615941320201,0,0.0601686294852193,0,0,0,0,0.0590043295361369,0,0,0,0,-0.039570862339496,0,0,0,0,0,0,0,0,0,0.0472270099910526
X601939.CH.EQUITY,0.455165084746381,0.13328068418268,0,0,0,0,0,0.244158866409204,0,0,0,0,0,0,0,0,0.0117345152164706,0,0,0,0,-0.139385447473265,0,0,0,0,0,0,0.160632091983322,0,0,0,0.11889866467082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117172723484249,0.156791227290984,0,0
X600036.CH.EQUITY,0,0.126244757689738,0,0,0,0,0.0746544390695575,0.0919746454995566,0,0,0,0,0.100503417514422,0,0,0.00405361950091821,0,0,0,0,0,0,0.0122659337706397,0,0,0.0923449615532519,0,0,0.0846095231238211,0.0033881975251185,0,0,0,0,0,0,0,0.0345004125060886,0,0,0,0,0,0,0,0,0,0,0,0.342732568519369,-0.223497093559993,0,0
X601288.CH.EQUITY,0,0.000531089749675884,0,0,0,0,0,0.562333130939372,0,0,-0.0819357035988774,0.0378660709565918,0,0,0,0,0,0,0,0,0,0.0600330756422763,0.0758601863517042,0,0,0.105061349649554,0,0,0.112600760315705,0,0,0,0.0556785429930582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530445445425945,0,0,0.00566417526090832,0,0
X601628.CH.EQUITY,0.167198231548705,0,0,-0.0421580701913448,0,0,0,0,0,0,0,0,0,0,0,-0.146698102383068,0,0,0,0,0,0.0748777122505125,0,0,0,0,-0.0379620322320956,0,0,0,0,0,0,0.542709998895411,0.187207175131248,0,0,0,0,0,0.0165522308290906,0,0,0,0,0,0,0,0,0,0,-0.0659034000478317,0.142022160591074
X1299.HK.EQUITY,0,0,-0.0532472222240503,0.036655399172395,0,0,0,0,0,0,0.149338086729793,0,0,0,0,0,0,0,0,0.165935559273662,0,0,0.212642590701823,0,0,0,0,0,0,0,0,0,0,0,0,0.0606021346158587,0,0,0,0.160540438253452,0.0342744916966145,0,0.149701239262859,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.13835101397294,0,0.0943651735942905,0,0.372670937278327,0,0,0,0,0,0,0,0.21839176395963,0,0,0,0.111060308378361,0,0,0,0,0,0.0171923699253987,0,0,0,0,0,0,0,0.120436551680634,0,0,0,0,0,0.0108918529057763,0,0,0,0,0,0.00590831454646505,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124993256647119,0,0,0,0,0,0,0,0,0,0,0,-0.0882004181440984,0,0,0,0,0,0,0.238755332252369,0,0.185873002558191,0,0.140671942337995,0,0,0,0,0,0,0,0.054673959779886,0,0,0,0,0,-0.0670653649724483,0.196606788661154,0.0532139783977665,0,0.270693593430557,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0644168362169482,0.12344975109451,0,0,0.0894439191788166,0,0,0,0,0,0,0,0,0,0,0.172176097115916,0.0198614657937288,0.428270107359811,0,0,0,0,0.049505906519881,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0354787551743928
X388.HK.EQUITY,0,0,0,-0.0703999663372682,0,0,0.229510039769025,0,0,0,0,0,0,0,-0.0137816914928452,0,0,0,0,-0.107600674178082,0,0.495907662054614,0.00855195432342676,0,0,0,0,0.0265250015712617,0,0,0,0,0,0,0,0,0,0,0.135153293846405,0,0.0789814393709829,-0.0796071837989795,0,0.143382128670914,0,-0.3663602288235,0,0.00810421746894046,0,0,0.172353793670602,0,0
X601658.CH.Equity,0,0,0,0,0.18358281589656,0,-0.0686724708015036,0.239293193347393,0,0.275313711254353,0,0,0.0839947120257455,0,0,0.031945753697734,0.479577149659896,0,0,0,0,0.317207870194374,0,0,0,0,0,0,0,0,0,-0.319705361451499,-0.0184743530332442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352063464949197,0,0,0
