,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.628600383823738,0,0.0282529374654,0,0,0,0,0,0,0,0.0750899504266291,0,0,0,0,0,0.0835272326089517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08397081615811,0,0,0.0348196844758933,0,0.00809128194280838,0,0,-0.0212734081069668,0.0253276303747508,0,0,0.0225543718834309
X601318.CH.EQUITY,0,0,0,0.186239291280183,0,0,0,0,0.0711918005259205,0,0,0,0,0,0,0,0,0,0.199072847209781,0,0,0,0,0,0,0.029419533948458,0,0,0.0967353074565527,0,0,0,0,0.058982550938111,0,0,0,0,0,0.180483937472769,0,3.46944695195361e-18,0,0,0.0224151367989503,0,0.0899223955360887,0,0,0,0,0
X601939.CH.EQUITY,0.0575305268024993,0,0,0.471008515520659,0,0.122627826184679,0,0,0,0,0.0496278202792812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651934856977441,0,0,0.0515067666870566,0,0,-1.73472347597681e-18,0,0.129058701306344,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0199758248121407,0,0,0.0458658653346358
X601288.CH.EQUITY,0.257500370424031,0,0,0,-0.0240219103094453,0.0404001030743731,0,0,0,0.137985112517588,0,0,0,0,0,0,0,0,0.048962937749164,0,0,0,0,0,0.0451525220920228,0.185139668119632,0,0,0,0.0796017596454773,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.145808075388706,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.224110060754741,0,0.243415594880606,0,0,0,0,0,0,0,0.212620417860594,0.270224222409548,0,-0.13834993354041,0,-0.0647678357969087,0,0,0,0.139780412274767,0,0,0,0,0.16807331175272,0,0,0,0,-0.00629302291928597,0,0,0,0,0,0,0.0792414365622566,0,-0.416152309857847,-0.0854934920535182,0,0,-0.112612747924855,0,0,-0.211325806589166,0
X601988.CH.EQUITY,0.170009135263888,0,0,0,0.00620762607199817,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.546104796834735,0.0591596706912856,0,0,0,0,0,0.108090063404788,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0858929524753768,0,0,0,0,0,0,0,0,0,0.0883415156230703,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0243256710161308,0,0,-0.02279391003281,0,0,0,0,0,0,0.0747282997968757,0,0,0,0,0,-0.00758481030669002,0.704097077323442,0,0,0.0280620723736545,0.0942716118396483,0,0,0,0,0,0,0,0,0,0,0,0,0.066189209979624,0,0.0512698430610898,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.171218899556243,0,0,0,0,0,0,0,0,0,0,0.0594685239376831,0,0,0.0347656500206628,0.198810779677156,0,0,0.0580718577246399,0,0,0,0,0,0,0.135845493822506,0,0,0,0.0864043668692528,0,0,0,0.0843887864683054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237221486018163
X601628.CH.EQUITY,0,0.176587804298757,0,0,0.0117265032847614,0,0,0,0,0,0,0,0,0,0,0,0.022928576098326,-0.0488545896270468,0,0,0,0,0,0,0,0.114677806815859,0,0,0,0,0,0,0,0,0,0,0.380659211031003,0,0.234627198644645,0,0,0,0.0677170862105267,0,0.0105723451013681,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144709782244502,0,0,0,0.126421645747742,0,0,0,0,0,0,0.24404953445482,0,0,0,0,0,0,0,0.229241129419592,0,0,0,0,0,0,0.0486653176978039,0,0,0,0,0,0,0,0.00855782683160176,0,0.0246198726419837,0.202230420699937,0,0,0,0,0,0,0,0,0.0143750104860511,0,0,0
