,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.313727983817254,0,0,0.0835451315814508,0,0,0,0,0,0,0,0,0.0291107932030853,0,0,0,0,-0.0815524724729224,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0238300909669417,0,0,0,0.161084245303584,0,0,0,0.00343644020924068,0,0,0,0,0,0,0,0,0.260706249071311,0,0,-0.0566760569579561,0,0
X601318.CH.EQUITY,0,0,0,0,0.0150637282987555,0,0,0,0.14759954220463,0,0.0523365619490762,0,0.104721863961134,0,0,0,0,0,0.220277013599556,0.231335721398329,0,0,0,0,0.00603677285639379,0,0,-0.0183221909780454,0,0,0,0.0795293544264636,0,0,0,0,0,0.0496370025632341,0,0,0,0,0,0,0.0138832705330739,0,0,0,0,0,0,0,0.0807121383591862
X601939.CH.EQUITY,0,0,0,0.302944926972986,0,-0.118458446052357,0.023294933849888,0,0,0,0.0225855248664747,0,0,0,0,0,0,0,0,0,0.00137781739858662,0,0.74877067363525,0,-0.243645254412276,-0.12828676664645,0,0,0,0,0,0.0658918679277162,0,0,0,0,0,0,0,-0.120031284217229,0,0,0,0,0,0,0,0,0,0,0,-0.088805236910847,2.71050543121376e-20
X601288.CH.EQUITY,0.213034542734138,0,0.0323092624506709,0,0.0558320963750464,0,0.342895949913409,-0.0974798947738151,0,0,0.0489115936206091,0,0,0,0,0.0670985515547472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162822840677938,0,0,0,0,0,0,-0.107584271964439,0
X601628.CH.EQUITY,0,0,0,0.0739449102913984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221696366836311,0,0,0,0.0786441489633675,0,0,0.154098648863375,-0.183562942570089,0,0,0,0.0505678183068019,0,0,0,0.49140844017463,0.0562529038177386,0,0,0,-0.0156665409016053,0,0,0,0,0,0,0,0.0590970309714039,0,0,0,0,0,0.0462919927255562
X600036.CH.EQUITY,0,0.194756577998934,0,0,0.104015676749442,0,0.0817587756130646,0,0,0,0,0,0.227369037829442,0,0,0,0,0,0,0,0,0,0,0.307409553545915,0,0,0,0,0,0,0.137364868985788,0,0,0,0,0,0,0,0.0528621403507924,0,0,0,0,0,0,0,0.0207397821689667,0,-0.0624233548242559,0,0,-0.0100023318781161,-2.16840434497101e-19
X601988.CH.EQUITY,0,0,0,0,0,0.330400530522012,0,0,0,0,0,0,0,0,0,0.505109124654615,0,0,0,0,0.0388760092117927,0,0,0,0,0,0,0,0,0,0.0101283650312325,0.142854931373089,0,-0.0681841362682279,0,0,0,0,0,0,0,8.67361737988404e-19,-0.014043980172938,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.330164884318291,0,0,0,0,0,0,0.0530077289443971,0,0,0,0,0,0,0,0,0,0.056780335798138,0.0466801112245657,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.05371229259752,0,0.15417572667481,0,0.119845316170152,0,-0.0373348224727516,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456912830725466,0,0,0,0,0,0.0945511602460704,0,0,0,0,0.5954206695805,0.0500582631834876,0,0,0.0604200172379228,0.0526946606165378,0,0,0,0,0,0,0,0,0.180975843512256,0,-0.106707126272265,0.0978997468219495,0.0519479001482302,0,0,0.120301203354223,0,0.171323668982741,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.153698563703362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00832312038458488,0.468476765894566,0.074367052078045,0,0,0,0,0.124443286358469,0,0,0.218274802211458,0,0,0,0.0886297428005846,0,0.046210258370553,0,0,0,-0.207517052507255,0,0.0789996630400797,0.12105024845935,0,0,0,0.0734750643661477,0,0
X601658.CH.Equity,0.253716433565131,0.12495214602128,0,0,0,0,0,0,0,0,0,0,0.142529169770194,0,0,0.239517411927623,0,0,0,0,0,0,0.00287108459115697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580439648685275,0,0,0,-0.0373025015863039,0.110109116375405,0,0.038714579656542,0,0,0.0533282809531955,0,0,0,0
