,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.119244709870229,0,0.0724579394492396,0,0.0240223501394307,0,-0.0167564153040059,0,0,0,0.394719371001841,3.46944695195361e-18,0,0,-0.0925650023325454,0,0,0,0,0,0,0,0,0,0,0,0,0.212720331212577,0,0,0,0,0,0,0,0,0,0.229482390045676,0,0,0,0,0.0179932459019816,0,0,0,0.054448967120084,0,0,0,0,0.128939944565263
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0,0
X601939.CH.EQUITY,0.168880728005809,-0.0012361833495288,0,0.29658150891616,0,0.113143800653248,0,-0.0730788487250127,0,0,0,0,0,0,0.0717329485987436,0,0,-0.0188197773261922,0,0,0,0.10316849672888,0,0,0,-0.0686695137205665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486977553893527,0,-0.031138589374992,0,0,0,0,0,0,0,0.0205223103381201,-0.0342485125188847,0,0
X601288.CH.EQUITY,0.305957088897137,0,0.198831235978179,0,0,0.206768525988252,0,0,0.115657514624522,0,0,0,0,0.0394327160974183,-0.021678388341682,-0.146988196745073,0.0750352997851393,0,0,0,0,0,0,0,0,0,0.0233370595715863,0,0,0,0.00330569828354523,0,0,0,0,0,0,0,0,0.131450024279884,0,0,0,0,0,0,0,0,0.181267438244049,0,0,0,-0.0660504056162127
X5.HK.EQUITY,0,-0.124779348804514,0.027708317070854,0.285663035969364,0,0,0,-0.24804560972094,0,0,0,0,0.146131676132435,0,0,0,0,0,0,0,0.539823179997418,0,0,0,0,0.302212613134328,-0.0109684038344566,0,0,0,0,0,0,0.0223803719262567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200679393421049,-0.0718071178673239,0,0,0,0
X601988.CH.EQUITY,0.207486685478437,0,0.236964680875108,0.030135160872255,0,0,0,0,0.0775470227189441,0,0.0783605493994901,0,0,-0.275496946729905,0,0,0,0,0,0,0,0,0.0545518239230235,0,0.211170113893604,0,0.143401405435599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13231436286079,0,0,0,0,0,0,0,0,0,0.07527807215273
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0967509127141278,0,0,0,0,0.0532079650643185,0,0.301525310904328,0.24622477715365,0,0,0,0,0.0972386605987316,0,4.33680868994202e-19,0,0,0,0,0.00744544444664652,0,0,0,0.0603666827027458,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0232841982073109,0,0,0.0905917780554692,0,0,0,0.00150388714566572,0,-0.0351215526060582
X1299.HK.EQUITY,0,0,0,0,0,-0.0341753776342693,0.0696063870793655,0,0,0,0.140516949012601,0,0,0,-0.146562955454604,0,0,0,0.376513614866667,0,0.254057944997063,0,0.0430206248231408,0,0,0,0.104994133116586,0,0,0,-0.0040697544088652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.275265982111218,0.269645308468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055414711532683,-0.0268791588609574,0.042681795188115,0,0,0,0,0.0240939105329733,0,0.0218589486856535,0,0.0414241736855903,0,0,0,0,0,0,0,-0.240327503225101,0,0,0,0,0.17214458468754,0,0,0,0.142258563195209,0,-0.105685201920792,0,0,0.149898990072011
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050463837003609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
