,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449388055808601,0,0.0530854923564979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333068957517589,0,-0.149588086028465,0,0,0,0,0,0,0,0.879366917975201,0,0,-0.0181221210944544,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136307542042349,0,0,0,0,0,0,0,0,0.261637310498942,0,0,-0.00632993246735241,0,0,0,0,0.128342648362297,0,0,0,0,0,0,0,0,0,0,0.00365172030213691,0.114504101477649,0,0,0,-0.20939527452818,-0.18277694033967,0,0,0.13613672742339,0,0.476517482736834,0,0,0.105698695343727,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.625774026429529,0.312628929735296,0.0641214000181189,0.507368548913189,0,0,0,0.186512815057852,0.347017526350209,0,0,0,0,0,0,0,0,-0.351569888573793,0,0,0,0,0,0,-0.675239750210744,0,0,0,0,0,0,0,-0.3442371940637,0,0.211258868634178,0,0,0,0,0.350950515200953,0,0,0,-0.141775688535941,0
X5.HK.EQUITY,-0.0652520803453136,-0.067078107321817,0,0,0,0,0,0,0,0,0,0,0,0,0.517135533253329,0,0,0,0.406366805085672,0,0,0,0,0.0663273698690301,0.169810817847969,0,0,0,-0.0794866569832342,-0.111335596975626,-0.0927237087028772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902344476268,0,0,-0.110176817598604,0,0,0,0
X601988.CH.EQUITY,-0.410222461139132,0,0,-0.0255978995166947,0.466123586648074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83549254207258,0,0,-0.0572103395631,0,0,-0.0438715821151014,0,-0.631691210675983,0,0,0,0,0,0,0,-0.0576515258799566,0,0,0.140092206162135,0,0.181810983179075,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.012185006923749,0,0,0.0807982453331021,0,0,-0.0892482508733442,0,0,0.0515452961032565,0.106131749753028,0,0,0.165526053544054,0,-2.16840434497101e-19,0,0,0,0,0.146045536172191,0,0,0,0,0,0,0.18167095634289,0,0,0,0,-0.0405809500703126,0,0,0,0,0.149388181508414,0,0,0,0,0,0.0144908609670442,0,0,0
X601628.CH.EQUITY,0,0.0171982984169088,0.035625578907148,0,0,0,0,0,0,0,0.113456050343665,0,0.365672524065851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236634266784878,0,0,0,0,0.187558228203725,0.155729183156715,-0.00107451635664703,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943083923948243
X601328.CH.EQUITY,0,0,0,0,0,0,0.351417475151303,0,0,0,0,0.151141009810556,0,0,0,0,0,0,0,0,0,0,0.00340782465831141,0,0.255728636219991,0.223725294786504,0,0,0,-0.00636137557660727,0,0,0,0,-0.200090333563712,0,0,0,-0.0808079724502417,0,0,0,0,0.128010790657817,0,0,0,0,0,0,-0.0512411252669947,-0.238513949357479
X601166.CH.EQUITY,0.00225910281590238,0,0,0.254376631870807,0,0,0,0,0,0,0,0.244684636347335,0,0,0.0131463977773207,0,0,0,0.0452656270862465,0,0.125949031594378,0,0,0,0,0,0,0,0.162659857225529,0,0.0555280598635378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022113819865887,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.522500263223958,0,0,0,0,0,0,-0.0338784784623381,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.370365695319962,0,0,0,0,0.0500984942565957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315695610487997,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.00944549324990313,0,-0.134785008725249,0.0493989494899654,0,0.667095928423709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483541870862251,-0.0962897078453811,0,0.256796321963658,0,-0.0528730519483161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0421015573131066,0,0,0.123356511020204
X601319.CH.EQUITY,0,0.00744633097768656,0,-0.110900665237451,0,0,0,0,0,0,0,0,0.294418827097139,0,0,0,0,0,-0.0959070166605865,0,0,0,0,0.100338150887362,0,0,0,0,0,0,0,0,-0.0684388871963694,0,0,0.372305890383175,0,0,0,0,0,0.153417155448691,0,0,0,0,0,0,-0.0723937846771143,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.260937459957902,0,0,0,0,0,0,0,0.203026521486208,0,0,0,-0.259609401464175,0,0,0,0,0.290695800777018,0,0,-0.131085920446323,0,0.337335539124887,0,0,-0.131488776801929,0.366054905072004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263758709191342,0,0.0321323005592631,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,-0.0261689262976454,0.097247560998565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.196601157394397,0,0,0.0217234030237851,0.145588803737136,0.16721813857758,0,0.329952637533155,0,0,-0.0708148632820277,0,0,0,0,0.313758273085471,0,0.0692785414757847,0,0.0735738609791054,0,0,0,0,0,0,0
X11.HK.EQUITY,0.186539574393398,0,0,0,0.403222863290742,0,0.046330347215486,0,0,0,0,0.137652877265026,0.129039736191263,0,0,0,0,0,0.0857377385791419,0,0,0,0,0,0,0,0,0,0,0.0717356859175278,0,0,0,0,0,0,0,0.0808215699377361,-0.0525365076301381,0,0,0,0,0,0.159765845442545,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.043028939007922,0,0,0,0,0,-0.138829351318158,0,0,0,0,0,0,0,0.463843199875783,0,0,0.150026396390088,0,0.147357469412316,0.0475161739644563,0,0,0,0.214458769453028,0,0,-0.206371245751752,0.0540954756107764,0,0,0.163473866514144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0208109800022619,0,0,0,0,0,0,0.0144254295592989,0,0,0,0,0.480177534735501,0.291477633962102,0,0,0.0130215267673918,0,0,0,0.209323250269106,0,0.138270831032934,0.0197132604495265,0,0.150894347685382,0,-0.0449795928971882,0,0,0,0,0,0,0,0,-0.102946156222411,0,0,0,0,0,0,0,-0.105263309145073,0,-0.0798544001932653,0
