,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.281982036774027,0.0354745045366329,0,0,0,0.311573515457263,0,0,0,0.0794965439286121,0,0,0.0355609303009306,0,0,0,0,0,0,0,0,0.157619810404829,0,0,0.00927550734957762,0,0,0,0,0,0,0,0,0,0,0.120708518645772,0,0,0,0,0,0,0,0,0,0,0,-0.0274757101067754,0,0,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.400477698530475,0.266291155252468,0,0,0,0,0,0.408961273840959,0,0,0,0,0,0,0,0,0.0278820825001667,0,0,-0.0772481529702627,0,0,0,0,0,0,0,0,-0.00536510872168791,0.0857722782580661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160384727201419,0,0
X600036.CH.EQUITY,0,0.0828367919021512,0,0,0,0.117278128531381,0,8.67361737988404e-19,0,0,0,-0.0854456674949203,0.120189241273905,0,0.162081824083372,0,0,0.238488633836447,0,0,0,0,0,0,0.298898736593245,0.10788439104541,0,0,0,0.00764040895958633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13439938084539,0,0.0182480903343148
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162489747973037,0.495921621194639,0,-0.0834532672518752,0,0.0934222925793806,0,0,0,0,0,0.0210762072681005,0,0,0,0,0.063864674982664,0.122999316559056,0,0,0,0,0,0.088192809106226,0,0,0.0404729944892663,0,0,0,0,0,0,0,0,0,0,0,0,0.0481528842863154,0,0,0,0.011774827214022,0,0,0
X1299.HK.EQUITY,0,0,-0.0476044455449536,0,0,0,0,0,0,0.110948674369665,0,0,0,0,0,0,0,0,0,0,0,0.0370265303290944,0.133436696626364,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.136979715921561,0,0.230532407930961,0.155715692014309,0.0795659387200849,0,0,0,0,0,0,0.239851132604922,0,0,0
X601628.CH.EQUITY,0.145360455735473,0,0,-0.00857001362904412,0,0,0,0,0,0,0,0,-0.0266138716370061,0,-0.19426306922043,0,0,0,0,0.140004625336439,0,0,0,0,0,0,-0.108803800341076,0,0,0,0,0,0,0,0.590768969347442,0,0,0,0.0011571838061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798722635334032
X601988.CH.EQUITY,0,0,0.0581924942818619,0.0218055306943615,0.47795682664526,0,0,0,0,0.0168121848971168,0,0,0.0803013229557943,0,0,0,0.209771431181193,0,0,0,0,0,0,0,0,0,0.0359557875032979,0.0137183268522175,0.0615218690540853,0,0,0,0,0,0,0,0.00132322751681635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.204217402711525,0.0399616358466935,0,0,0,0,0,0,-0.00714699820637776,0,0.0140150420259079,0,0,0,0,0,0,0,-0.240782542864325,0,0,0.166364200585777,0,0,0.151867149832674,0.0453388014813792,0,0,0,0,0,0.0548603432932774,0,0,0,0,0,0,0,0,0.0903507654651853,0.190458938733399,0,0,0.0316031794388127,0,0,0,0,0.0712322196797761,0,-0.139403413562062
X388.HK.EQUITY,0,0,0,-0.0814674739037829,0,0.229212654868479,0,0,0,0,0,-0.0435948432140094,0,0,0,-0.0562435915204978,0,0,0,0.502293671893201,0,-0.123042037377005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144797911329785,0,0,0,0,0.0795869976664338,0.0409769236347239,-0.176835248090038,0,0,0,0.165872151153836,0,0
