,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.0319779375648496,0.183423658360656,0.162816518803513,0.0777796654351036,0,0,-0.0440314912015503,0,0.0251744451474031,0,0,0,0,0.0229401168962194,0,0.129552532221836,0,-0.112764164663649,0,0,0,0,0,0.014653829246432,0,0,0,0,0,0,0,0,0,0.0513623417733837,0,0,0,0,0.0828555307371435,0,8.67361737988404e-19,0.428131667481273,0,0,-0.0150808266458005,0,0,-0.0933021285724676,0,-0.0938495298340578
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0112353371470817,0,0,0,0,0,0.169686136219888,0,3.46944695195361e-18,0,0.33477536979454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198261890559459,0,0,0.0495023512964639,0,0,0,0,0,0.00325685560653504,0,0,0,0,0,0,0,0,0.15736136847365
X601939.CH.EQUITY,0,0,0,0,0.665863042545036,0,0,0,0,0.00634186177608503,0,0.306121910685756,0,-0.0368078298563675,0.0442021769352227,0.0245258525286944,0,0,0.0232559304811847,0,0,0,0,0.0277981345914694,0,0.0460471082012054,0.0209423745767519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592060453502318,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.159667509739917,0.108638122658654,0,0,0,0,0,0,0.319363946686059,0,0,0,0,0.140568041688501,0.0824949790875048,0,0,-0.0413067148490301,0,0,0,0.0221752650553365,0,0.0524136846476772,0.0941019432142784,0,0.143227321217544,0,0,0,0,0,0,0,0,0,0,0,0.136960786537265,0,0,0,0.00133636930857933,0
X601288.CH.EQUITY,0.175249743419346,0,0.831936870613641,0,0,0,0,-0.0739628544760975,0,0,0,0,0,0,0,0,0.0228003584219853,0,0,0,0.0119556418420259,0,0,0,0,0,0,0,0,0.0166638159616872,0,0,0,0,0,0.0556568186589943,0,0,-0.0192751832526962,0,-0.173362253164773,0,0,0,0,0,0,0,0,0.0264128092459813,-0.0146759064691284,0,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148052099047737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630834193219237,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00798276866866492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508913144592685,0,-0.0404593383058968,-0.0646964850782794,0,0.91684531360584,0,-0.0796554211137421,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.261301859630804,0,0,0,0.0915116654285896,0,0,0,0,0,0,0,0.236676173113812,0,0,0,0.086054219979645,0,0,0,-0.0464496534307747,0.0935132947303901,0,0,0,0,0,0.0370049398633502,0,0,0,0,0,0,0.113284937254187,0,0,0.0381784914990095,0,0,0,0,-0.0396107069014681,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.075915640764603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295671506323114,0.0648211494538957,0,0,0,0,0,-0.252996650099729,0,0,0,0,0,0,0.0697201948763984,0.34118569082214,0.104197886093908,0,0,0.0589227097875572,0,0,0,0,0
X388.HK.EQUITY,0,0.0294213733676811,0,0.147946767466107,0,0,0,0.133931731353465,0,0,0,0,0,0,0,0,0,0,0,0,0.0820140885604506,0.395018261796376,0.138619055769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263067851429737,0.120423141065416,0.134173156550921,0,-0.185716447722306,0,0,0,0,0,0,0,0,0,0,0,0.068144133255612
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0,0,0
X601658.CH.Equity,0.146716710042278,0.0444298713908138,0.325879070479379,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00212224807270004,0.00633852792979178,0,0,0,0,0,0,0,0.149450980787002,0,0,0,0.18129789792181,0,0,0,0,0,0,0,0.102389926946761,0,0,-0.0713389008418366,0.0642254712184642,0,0.0299064266917917,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0334886608328288,0,0.116449407464957,0,0,0,0,0,0,0,0.0296506661232269,0,0,0,0,0,0,0,0,0.0604874023232699,0.546633008379986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493610041024832,0,0,0,0.12569395013586,0,0.0357970044991179,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.691827196617699,0,0,0,0.0591234331100906,0,0,0,0,-0.096018700184841,0,0.0485862380624672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342749696697544,-0.0440881217005273,0,0.191926641510055,0,0,0,0,0,0,0,0,0,0,0,-0.0375972146413087,0,0
X000002.CH.EQUITY,0,0,0,-0.283261979221401,0.169169250373609,0,0,0,0.354910414527259,0,0,0,0.152564343302395,0.417909647841386,0,0,0,0,0,0,0.0682711735797105,0,0,0,0,0,0,0,-0.0451178151951389,-0.066459427868758,0.0727286209683656,0,0,0,0,0,0,0,0,0,0,0,0,0.0585120917519774,0,0,0,0,0,0,0,0,0.0298239191654338
X000001.CH.EQUITY,0,0.0960995834163766,0,0,0,0.656226148638485,0,0,0,0,0,0,0.0444361826899248,0,0,0,0,0,0,0,0,0,0,0,0,0.0551255631857245,0,0,0.110861955937723,0,-0.0712002346937847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190230081251959,0
X601328.CH.EQUITY,0.314564928362747,0,0.0483761044689225,0,0,0,0,0,0,0,0.0491747368774648,0,0,0,0,0,0,0,0.12976331488292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712793748872788,0,0,0,0,0,0.0466896841983104,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0218764471236323,0.410771535682133,0,0.203169138409574,0,0,0,-0.0323584663387766,0,0,0,0,0.148192060541031,0,0,0,0,0,0,0.15936216316855,0,0,0,0,0,0,0,0,0,0,-0.115506541718516,0,0,0,0.226062734583996,0,0,0.00109327302957974,0,0,0,0,-0.0214871669856187,0,0,0,0,0,0,0,0,-0.0297394762277516,0
X600000.CH.EQUITY,0.0551111690483988,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.759679418212131,0,0,-0.0507353525158935,0,0,0,0,0,0.124075395350801,-0.0416611532165605,0,0,0,-0.00217021259670783,0,0,0.0234788851871626,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.621241130511055,0,0,0.162259215959937,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.201806514743429,0,0,0,0,0,0,0,0,0,0,0,0,0.231419785111612,0,0,0,0,0,0,0,0,0,-0.0340509558102739,0,0.0703261140355388,0,0,-0.045622075354935,0.165883186386862,0,0,0.024456934304322,0,0,0,0,0,-0.0287693686935484,-0.0687078718762566,0,0,0.0858122301974227,0,0.110595552534796,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177988763113612,0,0,0,0,0,0,0,0.0196400455057212,0,0,0,0.126839097067235,0.149194749836218,0,0,-0.356315308779045,0,0.280498589214765,0,0.255723508224145,0.189800372128878,-6.93889390390723e-18,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.055105568266666,0.040505375128369,0,0.241109023010731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796657637641523,0.0607702382151271,0,0,0,0,0,0,0.175621769004727,0.0114319370192144,0.0737368547377469,0,0.118659807334807,0,0,0,0,0,0,0,0,0,-0.0945597672592128,0
X300059.CH.EQUITY,0,0,0,0,0.0254561245645086,0,0,0,0,0.00893404127637908,0,0,0,0,0,0,0,0,0,0,-0.0270865202620269,0,0,0,0,-0.0226755099865879,0,0,0,0,0,0,0,0.434400124310047,0,0,0,-0.0146969348310637,0,0,0,0,0,-0.0275715855537643,0,0,0.289912516837522,0,0,0.0844118426306396,0,0,0.0232621514680587
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.151413183448734,0,0,0,0.0721651204964339,0,0,0,0,0.0413343658746308,0,0,0,0.113029673088685,0.00976973201698394,0.199587889546915,0,0,0.0137985794680596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217040475147105,0,0,0,0,0,0,-0.287727445692699
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0836200339560877,0,0,0.258024746962136,0,0,0.0892115985967242,0,0.104942185135994,0.0172872306995923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644583492753534,0,0,0,0,0,0.115932437444637,0.0482040195529525,0,0.430034335356176,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.6223395001305,0,-0.272543017320382,0,0,0,0,0,0,0,0.12740919484674,0,0,0,0,0,0,0,0.122805814607023,0,0,0,0.0798719282565803,0,0,0,0,0,0,0,0,0,-0.192654570627526,0.201409628231089,0,0,0,0,0,0,0,0,0,0,0,0.184163712026331,0,0
