,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.211048937122168,0.157922434112991,0,0,0,0,0,0,0,0,0,0,0,0,0.0639748389238599,0,0,0,0.0216670121298862,0,0.132962228630612,0,0,0,0,0,0,0,0,0.0360049939637755,-0.0563217269393996,0,0,0,-0.386117527566553,0.416622154353127,0,0,0,0,-0.00307193844182463
X688.HK.EQUITY,0.235901393959075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134645236334067,0,0,0,0,0,0,0,0,0.097703844713688,-0.117656825152255,0,0.0780294587342963,0.228832101325128,0,0,0,0,0.0156107149102051,0,0,0,0,0,0,0.166508003617034,0.175916207019658,-0.0258754088015728,0.0359139527056566,0,0,0,0,0,0,-0.37482312368389,0
X601998.CH.EQUITY,0.288992623426859,0,0,0,0,0,0,0,0,0,0,0,0.10931753511697,0,-0.0746144151894314,0.000771584051047361,0,0.0883269509175859,0,0,0.0309817322494365,0,0,0,0,-0.0212209962519673,0,0,0,0,0,0,-0.043903029773162,0,0.0520255329304114,0,0,0,0,0,0,0,0,0,0,0,0,0.12989281131756,0.487534557376075,0,-0.0559046002588995,-0.0806398884311725,0.0150989965585704
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.127324209265281,0,0.12436788484973,0,0,0.208295735806088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112372986678932,0,0,0,-0.268392995177875,0,0,0,0.0720846181061354,0,0,0,0,0,0.164817638682795,0,0.099642945628576,0,0,0.0210249175601284
X1109.HK.EQUITY,0,0,0,0,0,0.290304549961809,0,0,0,0.0225148052821633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111514408412892,0,0,0,0,0.406910201903075,0,0,0.0688044725367905,0,0,0,0,0.280424693223438,0,0,0,0,0,0,0,0.0281099948539006,0,0,0.0755799888486388,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.0956675882640464,0.0493111616899533,0.0234845232752527,0.00777476001446247,0.0175831490006263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442766300553157,0,0.15897356217726,0,0,0,0,0.0830094413103056,0,0,0,0,-0.0935065656091213,0,0,0.000502199925410281,0,0,0.383898060016088,0,0,0,0,0,0,-0.0527928929237936
X11.HK.EQUITY,-0.0352092730191754,0,0,0,0,0,0,0,0.296271358048351,-0.130636202340485,0,0,0,0,0,0,0,0,0,0.0712492101729319,0.209704642375369,0,0,0,0,0,0.231832665715912,0,0,0,0,0,0,0,0,0,0,0,0.0634573435982594,0,0,0,0,0,0,0,0,0,0,0,0.155682199962308,-0.0302659436135052,0.0245948189190157
X2007.HK.EQUITY,0.0495621674135401,0,0,0,0,0.101165479640409,0,0.362153060600649,0.0613593876380592,0,0,0,0,0,0,0,0,0,0,0,0,0.0361334658598497,0,0,0.0875630425488935,0.131743445763752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292083622910499,0.106024880317677,0,0,0,0,0.0181533798490579,0,0.0413608199663703
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0302558101130455,0,0.168461215968673,0,0,0,0,0,0,0,0,0,0,0,0,0.0120824097358703,0,0,0,0,0,0,0,0,0.123289815391915,0,0,0.00871880740629453,0,0,0,0,0,0,0,0,0,0,0.158467654020199,0,0,0,0.205197132707548,0,-0.097105351526418,0
X600048.CH.EQUITY,0,0.00553555347806469,0,0,0,0,-2.16840434497101e-19,8.67361737988404e-19,0,0,0,0,0,0.0346730018796887,0.0314262822338652,0,0.670027243941874,0,0,0,0.0981036980608386,0,0,0,0,0,0,0,0,0,0,0,0.0333698090293428,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0704164046755432,0,0,0,0,0,0,-0.0105256421458789,0,0,0
X601818.CH.EQUITY,0,0,-5.55111512312578e-17,0.25598661735584,0,0,0.0663347716246666,0,0,0,0,0,0,0.00986641221246639,0.0490292422451292,0.0893608085499556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144948025340304,0,0,0.0452056950835759,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.60023525255387,0,0,0,0.0538651225555295,0,0,0,0,0,0,0,0,0.00460793517625363,0,0,0.179810244299402,0,0,0,0,0,0,0,-0.189726052654638,0.19161851426419,0,0,0,0.0699503559843791,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.346848552731207,0,0.0902720334864592,0.082762312254156
X601688.CH.EQUITY,0.00851418864865459,0,0,0,0,0,0,0,0,0.0286552741906187,0,0.104036380437531,0,0,0.0204926332280844,0,0,0,0,0,0,0,0.0571560484435075,0,0,0,0,0,0,0,0,0,0,0,0,0.0079209852713728,0,0,0.510999802247307,0,0,0,0,0,0.0740114326967847,0,0.0557012774892372,0.239025368321525,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.164935319945116,0,0,0,0,-0.0773029508956416,0,0,0,0,0.34040994938169,0.657912774741792,0,0,0,-0.225690691624839,0,0,0,0.108954288236691,0,0,0,-0.0108987989009623,0,0.0906759975956765,0.152447900715818,0,0,0,0,0,0,0,0,-0.786759036403986,0.0498438500289139,0,0,0,0,0,0.0632341517829635,0,0,0,-0.0962482172461661,0,-0.154029017052131
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0681726882783507,0,0,0,0,0.0191182836114242,0,0,0,0.0402339451618899,0,0,0,0,0,0,0.0621093361416284,0,0,0,0,0,0,0,0,0,0.524647829608954,0,0,0.0525932205912201,0,0,0,0,0,0,0.0301689437198757,0,0,0.0214424391518266,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.0731566282270315,0,0,0,0,0,0,0,0,0,0,0,0,0.496052202350091,0,0,0,0,0,0,0,0.024439352961358,0,0,0,0,0,0,0,0,0,0,0,0.0401271146301372,0,0,0,0.0114784688163107,0,0.0887237042470985,0,0.0276312093147686,0,0.0974290678163205,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00118016691268487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292320668072492,0.362828285538997,0,0,0,0,0,0,0,0,0,0,0,0.0199945694719637,0,0,0,0,0.0702166046596665,0,0.27953208446692,0.0538255136279997,0,0,0,-0.169380016708414,0.00200858477010063,0
X600837.CH.EQUITY,0,0,0,0.00995677568759089,0,-3.46944695195361e-18,0,0,0,-0.0105984554612802,0,0.221270919331401,0,0,0.0616839629275147,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.152159788974953,0,0,0,0,0,0.451699987872095,0.0229310448390185,0,0,0.0059212306441879,0,0,0,0,0,0.00971171468543401,0,0,0,0.0500240932448318,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121358873197394,0,0.777575353307807,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.15224054797948,0,0,0,0.0317716532126054,0,0,0.0544710565558102,0,0.0313719990950097,0,0,0.127673235625685,0.0213560633483498,0.0103615539956031,-0.0217651902625416,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0638474790704294,0,0,0,0,0,0.0561115772524106,0,0,0,0,0,6.93889390390723e-18,0,0,0.0964347960154626,0,0,0,0,0,0,0,0,0.0863329346025476,0,0,0.350563245992241,0,0,0,0,0.0322184571175136,0,0,0,0.223124830406335,0.0513546842631473,0,0,0,0
X12.HK.EQUITY,-0.167116594330818,0,0,0,0,0,0,0,0,0,0.504481242373885,0,0,0,0,0,0,0,0,0,0.456052469727866,0.00914764689778333,0.131995498475989,0,0,0,0,0.253259514852468,0.0350916562681862,0,0,0,0,0,0,0,0,0,0,0,-0.0991198358496305,0,-0.0956232879000915,0,-0.166136381840071,0,-1.73472347597681e-18,0,0,0,0.0365907741261795,-0.125936228827591,0.0557900078565834
X2882.TT.EQUITY,0,0,0,0.053605107969014,0,0,0,0.351669860304416,0.130441138190619,0,0,0,0,0,0,0,-0.656450601302915,0,0.588472475235017,0.138924893509606,0,0,0.132025222459542,0,0,0,0,0,0,0,0,-0.450410753729854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354092845371748,0.0723672611768814,0,-0.0728398845761754
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00796886358681684,0,0.159597247441211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05243948408907,0.0186214370126752,-0.192606947718247,0.147934264284313,0,0,0.0636191116288731,0,0,0,0,0,0,0,0.0124715781867629,-0.0208061370258822,0,0.341940238127411,0,0.0694420690266063,0,0,0
X601229.CH.EQUITY,0.871533012273625,0,6.93889390390723e-18,0,0,0,0,0,0.523294578044109,0,0,0,0,0,0,0.0171807504928523,0,0,0,0,0,0,0,0,0,-0.368358632667483,0,0,0,-0.136975140947515,0,0,0,0.305104620974506,0,0,0,0,0,0,0,0,-0.219027903215429,0,0,0,0,0,0,0,0.0867983746324328,0.0277147637644624,-0.1203765270801
X823.HK.EQUITY,-0.0361503237475059,0,0,0,0,0,0,0,-0.125663505057433,0,0,0,0,0,0,0,0,0,0,0,0.527735169959896,0,0,0,0,0,0.18661040155459,0,0.162591903358754,0,0,-0.0436111340853271,0,0,0,0,0,0.145734762032066,0,0,0.00233704196972103,0,-0.0727253942682129,0,0,0,0,0,0,0.2553575418891,0.0811061481463221,0,-0.163421372649108
X002736.CH.EQUITY,0,0,0,0,0,0,0.146429813126433,-0.0393902142192076,0,0,0,0.281303843494825,0,0.17188769980155,0.0981427742645345,0,0,0,0,0,0,0,0,0,0.0931116062552662,0.079162174530436,0,0,0,0,0,0,0.0151916260985624,0.116407281116427,0,0.155737659649604,0,0,0,0,0.0425768988620382,0,0,-0.0270552277057012,0,-0.0257490675587934,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0278378956816336,0,0,0,0,0,0,0,0.0167776713936255,0,0,0,0.293275483188555,0,0,0,0.277189140832639,0,0.0199354889037033,0.0358344821318415,0,0,0,0,0,0,0,-0.101951906387579,0.197475426881264,0.0551629529673583,0.0831850320558489,0,0,0.0864630407956075,0,0.127761588941959,0,0,0.0245679924907874,0.00634294403549112,0,0,0,0,0,0,-0.11505896904794,0
X601169.CH.EQUITY,0,0,0,-0.0744971989501425,0,0,0.799473993445799,0,0,0,0,0,0.0286154918046708,0,0,-0.00280024995789695,0.0763192721369531,0,0,0,0,0,0,0.0295369328394043,0,0,0,0,0,0,0,0,-0.0142912705179222,0,-0.0243924951454035,0,0,0,0,0,0,0,0,0,0,0,0,0.104314928251068,0,-0.0461694798084142,-0.0226027251164038,0,0.0230957296930238
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0616019881023017,0.211327025618027,0,0.066588168487019,0,0,-0.377571917508301,0,0,0,0,0,-0.161904090821005,0,0,0,3.46944695195361e-18,0,-0.0998368523014337,0.183497501476258,0.271535354320928,-0.082189146075382,0,0,0.277118824525904,0,0,0,0,0,0,0.0755865838368301,0,0,0.459230196028122,0.084459213856594,0,0,0,0,0,0,0.0931355132615652,-3.46944695195361e-18,0.012365914210784
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,-0.0726519249983797,0,0,0,0,-0.0628323324748445,-0.119861297781901,0,0,0,0,0,0.00790503201247548,0,0,0,0,0,0,0.0462597210565408,0,0,0,-0.0217835449128183,0,0,0,0.074556713912019,0,0,0,0,0,0,0,0.257427622920642,0.0867746287423351,-0.0833693172392788,0,0,0,0,-0.403077703374254,0
VXFXI.INDEX,0,-0.187550446929309,0,0,0.0124585151023936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614220230577242,-0.0161504022731001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702634733420862,-0.0400640733865946,0,0.0856800305027045,0.233526380120339,0,0,0,0,-0.250445163059781,-0.56610521511889,0,0.159773766206641
CN2YR,0,0,0,0,0,0,0,0.524790315500735,0,-0.0847021674800697,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671827888542661,-0.0837748826627722,0,0,0,0,0,-0.221222837102976,0,0,0,0,-0.0903572564947071,0,0,0,0,0.0789392068565831,0,0,-0.105624904204929,0.146372497306835,0,0,0,0,0.0975050286088189,0.0946294420690727,0,0,0
