,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172061283211907,0,0.199216224780093,0,0,0,0,0,0,0,0,0,0,0.0447006528136,0,0,-0.191358748971148,0,0,0,0,0,-0.292166621394661,0,0.0486893342562817,0,0,0.839085850562225,-0.0998371699247879,-0.15647833767241,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00127750289684267,0,0.21203978659221,0.0166030673749639,0,0,0,0,0.0628711781967742,0,0,0,0,0,0,0.0189531740658785,0,0,0,0.0279017472375037,0,0,0.078908439985269,0.0224639702312629,0,0,0,0,0,0.279069136490736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.131468208978355,0,0,0,0,0,0,0,0,0.180440986408821,0,0,0,0,0,0,0,0.146223045749821,0,0,0,0,0,0,0,0,0,0,0,0.100418755844055,0,0,0,-0.257529945907666,-0.2202867833739,0,0,0.510454541249245,0.173747088556138,0,0,0,0.163693845892951,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.52221712455144,0.146319870469847,0.030813456103516,0.60409856180319,0,0,0,0,0.473893737471959,-0.0729386805315011,0,0,0,0,0,0,0,-0.408080524198728,0,0,0,0,0,0,0,-0.65896082958023,0,0,0,0,-0.199902755260566,0,0,0,0.330347498294951,0,0,0,0,0.314711028021961,0,0,0,-0.223223844767525,0
X5.HK.EQUITY,-0.0778133108954447,-0.0239166305944338,0,0,0,0,0,0,0,0,0,0,0,0,0.464353340134632,0,0,6.93889390390723e-18,0.449902948046952,0,0,0,0,0.0662345459778822,0.012240735183862,0,0,0,-0.130459527328762,0,-0.138668672541317,0,0,0,0,0.129661917813532,0,0,0,0,-0.101756642033822,0,0,0.182199623370053,0,0,0,0,-0.130224995549955,0,0,0
X601988.CH.EQUITY,-0.367765854304988,0,0,-0.00475515026944048,0.33706284245793,0,0,0,0,0,0,-0.0529200267934222,0,0,0,0,0,0.167617010575671,0,0,0.792770574391439,0,0,0,0,0,0,0,0,-0.545278364796034,0,0,0,0,0,0,0,0,0,-0.000827550426408323,0.042476292782673,0,0.147342017869876,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.15953720794395,0.543154732918417,-0.0346510452149069,0,0,0,0,-0.0303767420285378,-0.00534756554284797,0.348054832316704,0,0.357872212679287,0,0,0,0,1.73472347597681e-18,0,0,0,-0.131126120479419,-0.174725340521819,0,0,0.232032043564104,0,0,0.0750272170630084,0,0,0.110243474614888,0,0,-0.277553612130852,0,0,0,0,0,0,0,0.215382176037604,0,0.0503232917353502,0,-0.109783481555519,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.110800173634633,0.0113946682245188,0,0,0.133872388513877,0,0,-0.0787756746155837,0,0,0.029139051124082,0.140044353701007,0,0,0.0598730439043715,0,0,0,0,0,0,0.154584264477095,0,0,0,0,0,0.143362289274842,0,0,0,0,0,0,0,0,0,0,0.0229697541938612,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0249145852217788,0,0,0,0,0,0,0,0.0673476911427605,0,0.35996767639963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400242344983443,0,0,0,0,0.276546658171176,0.0535953067463513,0.0705258954410992,-0.0380840381322791,0,0,0,0.019389003007219,0,0,0,0,0,0,8.67361737988404e-19,0,-0.142748029138752
X601328.CH.EQUITY,0,0,0,0,0,0,0.357757086172993,0,0,0,0,0.101170071768439,0,0,0,0,0,0,0,0,0,0,0.0273222717009612,0,0.245338062902223,0.168215210885796,0,0,0,0,0,0,0,0,-0.0729436382399211,0,0,0,0,-0.148839356699367,0,0,0,-0.0269737133407142,0.132057625157565,0,0,0,0,0,0,-0.242289418588578
X601166.CH.EQUITY,0,0,0,0.240514977067412,0,0,0,0,0,0,0,0.288281449435206,0,0,0.0299561691606727,0,0,0,0.0130710934036347,0,0,0.170005103712355,0,0,0,0,0,0,0.123297418902976,0,0.0384868261433824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.035255322762673,0,0,0,0,0,0.504125016164369,0,0,0,0,0,0,-0.0318550498622181,0,0,0,0,0,0,0,0,0,0,0,0.328628306146878,0,0,0.0497936780039035,0,0.0948405648900426,0,0,0,0,0,0,0,0,-0.0274455444631958,0,0,0,-0.36624752634146,0,0,0,0,-0.0600464662174011,0,0,0
X601601.CH.EQUITY,0,0,0,-0.099122674223492,-6.93889390390723e-18,-0.0747921278558703,0.0411571204942995,0,0.67641945112988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776166844542118,-0.119618867205696,0,0.193271415525762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038947310291053,0,0,0,0,0,0,0,0.0934195312969126
X601319.CH.EQUITY,0,0,0,-0.0972642074073925,0,0,0,0,0,0,0,0,0.264185082414569,0,0,0,0,0,-0.0928885646420581,0,0,0,0,0.0473877500824559,0,0,0,0,0,0,0.0012347010919692,-0.100148724733188,0,0,0,0.375660263059212,0,0,0,0,0,0.206664940133748,0,0,0,0,0,0,0,0,0,0
