,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.608338135127182,0,0.0373447580131686,0,0,0,0,0,0,0,0.0829647846256346,0,0,0,0,0.0978754201251752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177061588951009,0,0,0,0.0870208526646435,0,0,0,0.0326009741177405,0,0,-0.00434993105194478,-0.0191016597549417,0,0.0461376894404468,0,0,0.0271312418425705
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857221,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.411235478574245,0,0.231713951793912,0,0,0,0.0281021096077997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.168410706601152,0,0,0,0.0116445874251753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208035621049188
X601288.CH.EQUITY,0.118644154990929,0,0.257084648990887,0,0,0,0,0,0,0.132228717302514,0,0,0,0,0,0,0,0.142285120106829,-0.00809619773603527,0,0,0,0,0,0.14264897417313,0.0489742821672799,0,0,0,0.107234418522736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.166425387859204,0,0.396230152298947,0,0,0,0,0,0,0,0.133933556978826,0.119421281163248,0,0.0786202552862646,0,-0.224661364641326,0,0,0,0,0.349652348965042,0,0,0,0.13308988882479,0,0,0,0,-0.099314941757617,0,-0.132229944240645,0,0,0,0,0.0724895042623074,0,0,0,-0.465177956020074,0,0,0,0,-0.167076078692509,0
X601988.CH.EQUITY,0.07064506859534,0,0.0511798701342484,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.580582148982975,0.00892775927689324,0,0,0,0,0,0.143866710088349,0,0,0,0,0,0,0,0,0.0645339650604105,0,0,0,0,0,0.0286847310847907,0,0,0,0,0.0882862293297491,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878311,0,0,-0.0195773910958342,0,0,0,0,0,0.060023383007935,0,0,0,0,0,0,0.683598171258237,-0.00584452269627659,0.0443139891922052,0,0,0.102694146099689,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850435,0.0487698376426306,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263254438300364,0,0,0,0,0,0,0,0.224201648051618,0.0212703692001014,0,0,0,0,0,0.0544871509689142,0.0481112814757675,0,0,0,0,0,0,0.0824447564661375,0,-0.0483142821834123,0,0.322617395820665,0.199191296425246,0,0,0,0,0,0,0,0,0,0,-0.0755252374268711,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611806,0,0,0,0,0.0308198581985367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533725,0,0,0,0,0,0,0,0,0,0,0,0,0.404381077121482,0,0.232085800015961,0,0,0.0295635704792854,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,1.73472347597681e-18,0.0130814317585644,0,0,0,0.158920945218339,0,0,0,0,0,0,0.171898220308945,0,0,0,0,0,0,0,0.288708427196659,0,0,0,0,0.0791912038214615,0,0,0,0,0,-0.00504850177952545,0.0686948812483939,0,0,0,0,0.257347804666415,0,0,0,0,0.0653900182465884,0,0,0,0,0.0213663259461027,0,-0.00941020358096939,0
