,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.376375098293915,0.0130936295507203,0.0342119496551928,0,0,0,0,0,0,0.253388050418683,0,0,0,0,0,0,0,0,0,0,0.11344809175573,0,0,0.0644063624716284,0,0,0,0,0.00505675853981816,0,0,0,0,0,0,0,0,0,0,0,0,-0.029383019857434,0,0,0,0.0447410456496427,0,0,0,0.00484135581202755,-0.146412303575889,0
X601939.CH.EQUITY,0.440863597102626,0,0,0,0,0,0,0,-0.0215297582382616,0,0.210118914226331,0,0,0.0415979490668166,-0.010414168405481,0,0,0,0,0,0,0,0,0,0.158161338713723,0,0,0,0,0,0,0,0,0,0,0,-0.00637307259332784,0,0,0,0,0,0,0,0,0,0,0,0.0831683070815968,0,-0.0507059646251368,0,0
X601318.CH.EQUITY,0,0,0,0,0.166802212760597,0,0,0,0,0,0,0.182171358857895,0,0,0.0183187129094365,0,0,0,0,0,0,0.0954827873487464,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0580491677357605,0,0,0,0,0.19703620807802,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.176666025676719,0,0,0,0.365748591996608,0,0,0,0,0,0.0401398771605528,0,0,0.0943959115732916,0,0,0,0,0,0.0652488564647143,0,0,0,0,0.0957866911047326,0,0,0,0,0,0,0,0,0,0.146814987395801,0,0,0,0,0,0,0,0.0113752217275286,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.380957080834244,0,0,0,0,0,0.228541849509704,0,0,0,0,0,0.0624233234324365,0.157953452463821,0,0,0,0.0191228845655672,0,0,0,0,0,0.100164024863287,0,0,0,0,0,0,0,0,0,-0.500042884005001,0,0,0,0,0,0,0.0835339142680593,0,0,0,0,0,0,0,0,0.289840433293318
X600036.CH.EQUITY,0,0.0771615005644438,0,0,0,0,-1.73472347597681e-18,0,0.000888129591904322,0,0,0.190941289656113,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.273530516188831,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.282826493431136,0,0,0,0,0,0,0,0,0.0648530378143643,0.0539113850739538,0,0,0,0,0.0243941369312677,0.0891305681086867,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23624129308088,0,0,0,0.47973181303681,0,0,0,0,0,-3.46944695195361e-18,0,0.107385191636437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116677843313428,0,0,0,0,0.0458611139348823,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109232087621171,0,-0.299090608311516,0,0,0,0,0,0,-0.447390631118793,0.0741539523391159,0.746999753035136,-0.0100760012904662,0.649866858596369,0,0,0.0181630342191242,0,0,0,-0.151635304642102,0,0,0.37626664621752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.107925249296578,0,0,0,0,0.00253512755567825,0,0,0,0.381285160989767,0,0,0,0.034734627633451,0,0,0,0,0,0.00144149798565599,0,0.0512681449664327,0,0.0877700998619996,0,0,0,0,0.212289199490129,0,0,0,0,0,0,0,0,0,0.166184182679552,0,0.0370598263293391
X601658.CH.Equity,0,0,0,0,0.129334992727037,0,0,0,0,0,0,0,0,0.161805812401804,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.191716093853065,0,0.0909920593226954,0,0,0,0,0,0,0,0,0.160135976613789,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.415813439896042,0,0,0.0939755453854353,0
