,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.257849335194367,0,0.247916012326344,0,0,0,0,0,0,0,0,0.284044049591622,0,0,0,0.0555773608746063,0,0,0,0,-0.138454042206742,0,0,0,0,-0.0622335055577315,0,0,0,0,0,0,0,0,0,0.00611269373561585,0,0,0.0721018461897384,0,0,0,0,0,0,0,0.0711732029495785,0,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.610560658203099,0,0,0,0.0243277932585804,1.73472347597681e-18,0,0,0,0,0.137116108976955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350950664078497,0.00598213985621013,0,0,0,0,0.043488215023362,0,0,0.25905050120856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321977188243947,0,-6.93889390390723e-18,0,0,0.405313988597689,0,0,0,0,0.074890436028456,0,0,0,0,0,0.128920462615375,0.045069126521279,0,-0.0701555723811634,0,0,0,0,0,-0.0147672465886786,-0.00604725308628134,0,0,0,0,0,0,0,0,-0.0832151642350692,0,0,0,0,0.169835858889177,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.194716769150411,0.0539999609620403,0.158172304508433,0,0.0891068013134816,0,-0.0713681368297506,0,0,0,0.0277794412119261,0.165428905973622,0,0,0,0,0,0,0,0.486816951958731,0.0121804042618035,0,0,0,0,0,0,0,0,0.322985644472258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200705998101332,-0.00898919975270716,0,0,-0.0981821640772333,0
X601988.CH.EQUITY,0.163377964145166,0.144730882734733,0.231003361522924,0,0,0,0,0,0.110522042121181,0,0,0.074857627242029,0,-0.125553307673119,0,0,0,0,0,0,0.032325735729124,0,0,0,0,0,0,0,0,0,0,0,0,0.150340925296589,0,0,0.141598686077169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.04625657890262,0,0,0,0,0,0.242723259547967,0,0,0,0.0929786403365314,0,0,0,0,0.330361747213734,0,0.180084046145196,-0.0411324046402495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0620735909385627,-0.385720308061228,0,0,0,-0.0764788556650633,0,0,0,0,0,0,0.770425846194319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616637968094857,0.201875594242671,0,0,0.196238638570277,0,0,0.189055787807217,-0.0535857722468186,0,-0.0573433928701065,0,0,0.0148928506049339
