,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0594208831752251,0,0.131872920535692,0.170352194519185,0,0.348048120203024,0,0,0,0.00235770501837457,0,0.133313424339185,0,0,0,0,0,0,0,0,0,0.0110445338015927,0,0.00474218976250013,0,0,0.112238548375637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.168833274003739,0,0,0,0,0,0,0,0.295345846189369,0,0,0,0,0,0,0.328782318344486,0,0,0,0.0252135459124464,0.0741106683095835,0,0,0,0,0.0767293795040344,0.0176216698217996,0,0,0,-0.0944308784032318,0,0,0,0,0,0.0661305399589311,0,0,0.0280446377691398,0,0,0,0,0,0.0330801045693707,0,0,0,0,0,0,-0.0131563047058555
X601939.CH.EQUITY,0.267989337049756,0,0,0,0,0,0,0,0,0,0,0,0,0.414930850440665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194536727170779,0,0.108784202222278,0,0,0.00679650593475027,0,0,0,0,0,0,0.00387958825257886,0,0,0,0
X601288.CH.EQUITY,0.343772558112579,0,0.0424139953533404,0,0,0.46878162869505,0,0,0,0,0,0,0,0,0.0357193637839487,0,0,0,0,-0.0109523519513126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112858511582651,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.00515447950972863,0,0,0,0.168844674297034,0,0.155712854458435,0,0,0.35856956218051,0,0,0,0,0,0,0,0,0.0414617485645234,0.687720258193363,6.93889390390723e-18,0,0,0.0233478538124546,0,0,0,0,0,0,0.0870153769390453,0,0,0,0,0,-0.0387573837403481,-0.253742280419545,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.134464538081924,0.0556885468452369,0,0,0,0,0,0,0.113647622296077,0,0.0704845196305236,0,0,0.115572109211823,0,0,0,0,0.068399148508936,0,0.158390564894494,0,0,0.115053328589164,0,0,0,0,0,0.02311675174358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111012041501961,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.197053032225869,0,0,0.229187169618895,1.38777878078145e-17,0,0,0,0.17708507180078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149006549287833,0,0.00530075179158916,0.152876065621842,0,0,0.0961322658963247,0,0,0,0,-3.46944695195361e-18,0,0,0.0374014412283254,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.146692726407094,0,0,0,0,0,0,0,0.358915570822847,0.0238547254598236,0,0,0,0,0.180209935851719,0.266889719826724,0,0,0,0,0,0,0.268725159903896,0,0,0,0,0,0,0,0.00967760121776271,0,0,0,0,0,0,0,0,0,0,0,0.0744833938283158,0,0,0,0
X601628.CH.EQUITY,0.306115250744378,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.0171384961375717,0,0,0,0,0.0823781517715766,0,0,0,0.0730168954014885,0,0.267095191930024,0,0,0,0,0.177793416373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.144909356297191,0,0,0,0,0,0.20276510353378,0,-0.0846174563374641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204716934937267,0,0,0,0,0,0,0,0,0.677136538143248,0,0,0,0,0,0.520811593584822,-0.138400468266489,0,0,0,0
