,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.379197559488005,0,0.0217497838661757,0,0,0,0.0279535950616825,0,0,0,0,0,0.0953073895457678,0.149107805348742,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,0.0781947480180825,0,0,0,0,0,0,0.0355938397863089,0,0.00503786725850393,-0.000577138096357807,0,0.0390348423337705,0,-0.0882532289550493,0,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0160481180590985,0,0,0,0,0.175398244802725,0,0,0,3.46944695195361e-18,0.355607602415307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179364593886923,0,0.0921748638674386,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.144514566960501
X601939.CH.EQUITY,0.00789181622276387,0,0,0,0.695783901724022,0,0,0,0,0.0421539043765478,0.21060376508198,0,0,-0.0311469970041354,0,0.0488604979128097,0,0.0622418998040529,0,0,0,0,0,0.0151309806551593,0,0,0,0,0.0187198044173633,0,0,0,0,0,0,0,0,0,0,0,0.047846936024827,0,0,0,0,0,0,0,0,0,0,0,-0.0505255493556808
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.158982937213524,0,0.0678954320842532,0,0,0,0,0,0,0.333304814569885,0,0,0.196863961033333,0,0.0892734816557814,0,0,-0.00412597700023605,0,0,0,0,0,0.163123493196523,0.0339963127853921,0.0755109915568391,0,0,0,0,0,0,0,0,0,0,0,0.15056166811314,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922042292827262,0,0,0,0,-0.0562094277760632,0,0.0223949251038978,0.116374391251509,0,0,0,0,0,0,0,0,0,0,0.00822201111044187,0,0,0,0,0,0,0,0.0261914746849542,0,0,0,0,0,0,0,0,-0.0237154131877681,0,0,0.0119680572993341,-0.0670604629765789,0,0,0,0,0,0,0,0,0.0173005849431883,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.133685896272224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540096720170349,0,0.0311083704253593,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0544505509347928,0,0,0,0,0,0,0,0,0,-0.0919827354551206,0,0,0,-0.104311737496698,0.899682978110301,0,-0.0432171320488792,0.0105268654239834,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0954535027799137,0,0,0,0,0,0,0,0,0,0,0,0,0.285458493249686,0,0,0.178486442877723,0,0,0,-0.105298323016578,0,0.0848776146867393,0,0,0,0,0.120251931279985,0.0226420519325251,0,0,0,0.104856737992521,0,0.120692746487333,-0.0403529654216252,0,0,0,0,0,0,-0.0102242629649353,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225306954075442,0,0,0,0,0,-0.0474523535721338,0,0,0,0,0,0,0,0.0826530044043025,0.345550727816356,0,0.126029911458225,0,0,0,0,-0.0545429753663857,0,0,0.0917831972852064,0,0,-0.0486594948721701,0.147210885355453,0,0.313554266719026,0.0339168356090135,0,0,0,0,0.0682719147677771,0,0,0
X388.HK.EQUITY,0,0.0978055157508659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161240287607902,0,0,0,0.103691551097895,0,0.0553062055454298,0,0,0,0,0,0,0.110895334133134,0,0,0.0965895390014469,0,0,0,0.178372354525786,0.117158248901841,0.210273904014083,0,0,0,-0.2606549503528,0,0,0,0.302047815557606,1.38777878078145e-17,0,0,0,0,0.0321790324184533
