,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601229.CH.EQUITY,0.229212663872311,0,0.243000333707567,0,0,0,0,0,0,0,0,0,0.0172258882036202,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119620803111634,0,0,0,0,0,0,0.103471713124367,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.46438063431705,-0.0366890615338727,0,-0.22475366849183
X601336.CH.EQUITY,0,0.0534465525942905,0,0,0,0,0.169092312742537,0,-0.0902506589829609,0,0,0,0,0.122197104477835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263014434622731,0,0,0.0569710484748905,0.0213400138955627,0,0.153039089070469,0,0,0,0,0.0867021948202777,0.0436433888171869,0,0,0.250546340646695,0.261680109436191,0,0,0,0,0.0501172317876591,0
X2882.TT.EQUITY,-0.0180822761171045,0,0,-0.0247642065696445,0,0,0,0,0,0,0,0,0,0.0934568416420928,0,0.0255615763161566,0,0,0,0,0,0,0.0419643844024759,0,0,0,0,0,0,0,0,0,0,0.0300181876964824,0,0,0,0,0,0,0,0,0,0,0,0.295831458262998,0.0096017110266039,0,0,0.113934226867592,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.550339429794684,0.0110423224575784,0,0,0,-0.0599417454685122,0,0,0,0.0639768962278476,0,0,0,0,0,0.110725906994017,0.0206398862144088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229572248436755,0,0,0,0,0.120958087182795,0,0.0397529369517184,-1.73472347597681e-18,0.114927268940072
X600015.CH.EQUITY,0,0,0,0,0.182179639250976,0,0,0,0,0,0,0,0.010593759857173,0,0,0,0,0,0,0,0,0,0,0,0.0551940943615638,0.382434511998761,0,0,0.0182839006701223,0,0,0,0,0,0,0,0,0,0,0.128981445341005,0,0.31214817162898,0,0,0,0.0183547451194501,0,0,0,0,0,0
X1997.HK.EQUITY,0,-0.116375272729565,0,0,0,0,0,0.0806554445491807,0,0,0,0,0,0,-0.0649709455023185,0.156738944592103,0.335447120921864,0,0,0.0995039853287764,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.243965655553148,0.0503559223703963,0,0,-0.164128672616589,0,0,0,0,0,0,0,0,0,0.0449225925587045,-0.0466094230378886,-0.0482818921566855,0,0,0,-0.0990786065623489
X000166.CH.EQUITY,0,0,0.201745087503589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108353506734541,0,-0.0356590284964599,0,0,0.0979042681785143,0.0271622483237428,0,0,0.0152605564829311,0,0.146216075668929,0,0,0,0,0,0,0.53164031535127,0,0,0,0,0
X2881.TT.EQUITY,0.00123358099655886,0,0,0,0,0,0,0,0.0116867633184185,0,0,0,-0.0411368346220123,0.0326716052778503,-0.100689140384345,0,0,0.0785504706970737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594068664273009,0,0,0,0,0.671515453388781,0,0,0,0,0,0,0.12109112060106,0,0.0339630825812903,0,-0.195497122683133
X600999.CH.EQUITY,0,0,0,0,0,0,0.0455958085092194,0,0,-0.0274572275211823,0,0.100329440475471,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0976523739672207,0,0,0,-0.0694353911720075,0.0373610508093558,-0.129749623665822,0,0,0,0,0,0,0,0,0.376554564088421,0.154130670160762,0,0,0,0,0,0,0,0,0,0.106934146829518,0,0,0,0.0421850996270383
X2891.TT.EQUITY,0,0.0764232022016641,0.197191239077988,0,0,0,0,0,0,0,0,0.0437161362497373,0.0476288385666874,0,0.166169564404094,0,0,0,0.191333604693693,0,0,0,0,0,0,0,-0.261348782906729,0,0,0,0.284358790777736,0,0,-0.1054013798749,0,0.0334717985319153,0,0,0,0,0.226250103370607,0,0,0,0,0.373829366510403,0,0,0,0,0,0.0812858258179608
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526334390079752,0,0,0,0,0,-0.114781012847557,0,0,0.087316492304619,0,0,0.0855403911290938,0.0879472072654086,0.1176897286819,0,0,0,0,0,0,0,0.0677610561908481,0,0,0,0,-0.0395407756754355
FXI.US.EQUITY,-0.18393950519455,0,0,0,0.0581587748155178,0,0.163410035564515,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614322883270838,0,0,0.289138827596497,0,0,0.0551788579934968,0,0,0,0,0,0,-0.205990396677285,0,0.0607447806006611,0,0,0,0,0,0.0173917162531464,0,0,-0.0610437328894188,0,0,0,0,0,0,-0.727044609147952,0.0585262254802645
VXFXI.INDEX,0,0.199985497718176,0,0,0,0,0,-0.123265995558814,0,0,0,0,0,0,0,0,0,0,0,0.0291130974828483,0,0,0,0.282454106013331,0,0,0,0,0,-0.0786438693409712,0,0,-0.119038044584549,0,0.0473113944685863,0,-6.93889390390723e-18,0,0,0.0299871945458453,0,0,-0.102214777261518,-0.283710721896353,0,0.0682371025852695,0,0,0,-0.904806141548442,0,0.157923612504954
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
