,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.301082243226743,0,0,0,0,0.407594020749658,0,0,0,0.00241922902842599,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.120176453676654,0.0651027433785143,0,0.0535652208815961,0,-6.93889390390723e-18,3.46944695195361e-18,0,0,0,0,0,0,0.0834828753718011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.329710601358213,0,0,0.167850651145077,0,0,0.0159101024741333,0,0,0,0,0,0,0.139182450825774,0,0,0,0.0177236715027453,0,0,0,0,0,0,0,0,0,0.161115660494535,0,2.71050543121376e-20,0,0,0,0.0924434297204134,0,0,0,0,0,0,0,0,0.00682371489881956,0,0.0322077561317451,0,0,0,0,0,0
X601939.CH.EQUITY,0.458518972307917,0.117705653512046,0,0,0,0,0,0.178923532599832,0,0,0,0,0,0,0,0,0.00981929422007684,0,0,0,0,-0.137407454870909,0,0,0,0,0,0,0,0.138040554174565,-0.0113146147101825,0,0.13861430891885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197779476209289,0.144386422119368,0,0
X601288.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0.563761576509962,0,-0.0847588640884928,0,0.0390699935997863,0,0,0,0,0,0,0,0.000344262493362488,0,0.0605777304605313,0.0756486091345063,0,0.104130673848281,0,0,0,0,0.115619996873671,0,0,0.056162213140768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540597803200944,0,0,0,0.00558479321302632,0,0
X600036.CH.EQUITY,0,0.13709295255368,0,0,0,0.0449655431304038,0,0.0469305198377835,0,0,0,0,0.128956520303584,0,0.0183661157875609,0,0,0,0,0,0,0,0,0,0.0950032215794346,0.024195349111656,0,0,1.73472347597681e-18,0.0366173219495257,0,0,0,0,0,0,0,0.0547775786043771,0,0,0,0,0.0484210412418426,0,0,0,0,0,0,0.355163751981759,-0.268623133485265,0,0
X1299.HK.EQUITY,0,0,-0.0700203542554241,0,0,0,0,0,0,0.134354064792835,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.1557682360145,0,0.202581206893349,0,0.0383784660914838,0,0,0,0,0,0,0,0,0,0,0,0,0.142127476160701,0,0.00274271314516464,0.0131719328661654,0,0.163569301437009,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.145313023779625,0,0,0,-0.00686949361453974,0,0,0,0,0,0,0,-0.0279842038411303,0,-0.198320547049034,0,0,0,0,0,0,0.138916511535333,0,0,0,-0.110858941583865,0,0,0,0,0,0,0,0,0.589277036077765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761319141214242
X601988.CH.EQUITY,0.236444650754164,0,0.0668813580799622,0.497361277694349,0,0,0,0,0,0.119071760940217,0,0,0.145919018874712,0,0,0,0,0,0.0109269786432101,0,0,0,0.125568117341174,0,0,0,0,0,0.0620958768384958,0,0.0391103294225995,0,0,0,0,0,0.070083455451237,0,0.0121700352593623,0,0,0,0,0,0,0,0,0,0,0,-0.0313881764617652,0.0317284339073823,0
X5.HK.EQUITY,0,0.215814659481675,0.023582722490093,0,0,0,0,0,0,-0.0131649662886282,0,0,0,0,0,0,0,0,0,0,0,-0.208034428925169,0.172168831061932,0,0,0.0558445614832154,0.130819838960199,0,0,0,0,0,0.0817583078606143,0,0,0,0,0,0,0,0,0.110784369774824,0.197057695916947,0,0,0,0,0,0,0,0.0390775932721425,0,-0.156817814683276
X388.HK.EQUITY,0,0,0,0,-0.121261264234627,0.216382498708149,0,0,0,0,0,0,0,0,0,-0.0756222998090911,0,0,0,0,-0.118136615031896,0.467542562129619,0.0269435426617248,0,0,0,0,0.08360459264962,0,0,0,0,-0.0592089113567189,0,0,0,0,0,0.145488418400739,0.0765544825636933,0,0,0,0.15040427014724,0,-0.182008689678031,0,0,-0.0497665358487705,0,0.157571520984066,0,0
X601166.CH.EQUITY,0,0,0.0116837549123403,0,0,0,0,0,0,0,0,0.0611048862417875,0.13663598793786,0,0.109787512492879,0,0,0,0,0,0,0,0,0,0,0.200258506263363,0.0295991118054461,0,0,0.398921072965296,0,0,0,0,0.00687848783682721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136539911576296
