,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.387056789151879,0.043311899567969,0.0677175845872125,0,0,0,0,0,0,0.20875562620362,0,0,0,0,0,0,0,0,0,0,0.0475659166262158,0.0584274058071,0,0,-0.0198408477595194,0,0,0,0,0.00476183962686343,0,0,0,0,0,0,0,-0.00823293983817713,0,0,0,0,0,0.0256495866921361,0,0,0,0,0.033143745304135,0.0578072473866956,-0.0796956923564084,0
X601939.CH.EQUITY,0.456329343936029,0,0,0,0,0,0,0,-0.0176719093374313,0,0.210721718781691,0,0,0.0346710506639947,-0.0151413050321498,0,0,0,0,0,0,0,0.146033577750498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716604646059697,0,-0.049436483483509,0,0
X601318.CH.EQUITY,0,0,0,0,0.252355845920673,0,0,0,0,0,0,0.115781984042893,0,0,0,0,0,0,0,0,0,0.160068961956668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519153850815075,0,0,0,0.0608567480018397,0,0,0.181117288937941,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.404248147516127,0,0,0,0.257098202620056,0,0,0,0,0,0,0,0,0.0656762488037336,0,0,0,0.0775443379716351,0.0627409233142614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220367208358324,0,0.0613958901886587,0,0,0,0.02910485895139,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.372763026646021,0,0,0,0,0,0.249563332302011,0,0,0,0,3.46944695195361e-18,0.11809910250373,0.127630744133104,0,0.047703656643662,0,0,0,0,0,0,0,0.0925092875162476,0,0,0,0,0,0,0,0,-0.51415906518744,0,0,0,0,0,0,0,0,0,0,0.0628843377599026,0,0,0,0,0,0.291865687382866
X600036.CH.EQUITY,0,0.0187921861967429,0.0340632804737352,0,0,0,0,0,0,0,0,0.0986535026226706,0,0,0,0,0.00894788049821018,0.0577227254771567,0,0,0,0.270289066975313,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.23053980148534,0,0,0,0,0,0,0,0,0.147247249832982,0,0,0,0.0787653097471316,0,0,0.103959044035791,-4.33680868994202e-19,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0382648918168564,0,0,0.232395216360548,0,0,0,0,0,0,0.457957942494807,0,0,0,0,0.11233724494811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.109655851936372,0,0,0.0428096999977603,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0815714858107077,0,-0.30733755862431,0,0,0,0,0,0.132938113995166,0,-0.387330485135591,0.657312738817967,-0.140855174302478,0.755059121076265,0,0,3.46944695195361e-18,0,0,0,-0.107869883579752,0,0.235613034703127,0,-0.072082603864278,0,0,0,0,0,0,-0.00116651945301584,0,0.160917793312386,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.105477322077213,0,0,0,0,0,0,0,0.00241127423340141,0.381940466647393,0,0,0,0.0343515150371051,0,0,0,0,0,0.0014306858257762,0,0.0514637975403684,0,0,0,0.0853121735693166,0,0,0.21449376014553,0,0,0,0,0,0,0,0,0,0.166834826611649,0,0.0374369321993633
X601658.CH.Equity,0,0,0,0,0.128087048309069,0,0,0,0,0,0,0,0,0.16037557822111,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.187318233511955,0,0.0894715066812416,0,0,0,0,0,0,0,0.157980196295938,0,0,0,0,0,0,0,0,0,0,0,0.41069967045471,0,0,0.0920466211306919,0
