,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.018116325041294,-0.0376286232356109,0.213738167823754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200776888162059,0,0,0,0,0,-0.306960079909852,0,0,0,0,0,0.787232823690904,0.212594643122674,-0.175330125009469,0,0,-0.0825024734262604,0,-0.000123419792981097,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.137840581457473,0,0.125934426341891,0,0,0,0,0.0173522679335213,0.0517189534539892,0,0,0,0,0,0,0,0,0,0.0777482590515139,0,0,0,0.0931889162548647,0.0190199267613088,0,0,0,0,0,0,0,0.309450104974891,0,0,0,0,0.0344682529456741,0,0.0215329059985054,0,0,0,0,0,0,-0.0233826532088557
X601939.CH.EQUITY,0.287229869304887,0,0,0,0,0.010125641211669,0,1.35525271560688e-20,0,0.0336100830922414,0,0,0,0,0,0,0,0.0696354232252762,0,0.0288980597225074,0,0,0,0.0399618235606366,0,0,0,0,0.143692309220784,0.094243467491439,0,0,0,-0.129362319671472,0,0,0,0,0.425515021227759,0,0,0.0202342401974509,0,0,0,0,0,0,0,0,0,0.141276946814228
X601288.CH.EQUITY,0,0,0,0,0,0.00754477418476768,0,-0.205785879940462,0.200319851018074,0,0.399042523121879,0,0,0,0,0.173250264498218,0,0,0,0,0,0,-0.047007030195339,0,0,0,1.73472347597681e-18,0,0,0,-0.536515267838846,0,0,0,0,0,0,0,0,0,0.291584841219271,0,0,0,0.0290077776699554,0,0,0.0587343815849741,0,0,-0.0758338662343356,0
X5.HK.EQUITY,-0.131953868164906,-0.0364035417463246,0,0,0,0,0,0.150877732100439,0,0,0,0,0,0,0.422936092511785,0,0,0,0,0.33014443943863,0.186559929944431,0,0.17071161210834,0,0,0,0.0308420345160603,0,0,0,0,-0.170172246480447,0,0,0,0,0,0,0,0,0,-0.171416443998727,0.208230157877637,0,0,0,-0.0259576001867886,-0.114019236300087,0,0,0,0
X601988.CH.EQUITY,0.0727854371453922,0,0.0351665768008287,0.0395678406436998,0.0683604766861312,0,0,0,0,0,0.254511433565922,0,0,0,0,0,0.0875025620590942,0.123732267827757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730024412242099,0,0.150579391837713,0,0,0,0,0.18165496525555,0.198248146680527,0,0,0,0,0,-0.0109298777435245,0.0576463956862627
X600036.CH.EQUITY,0,0.18309079425582,-0.0475652328828662,0,0,0,0,0,-0.253477405385423,0.476471219318583,0,0.35180201815029,0,0,0,0,0,0,0,0,0,0,0.0785067526400753,-0.0888926989452342,0,0,0,0.0724669275654635,0,0.065272057011425,0.102304615729277,0.137603357219538,0,-0.133844424718062,0,0,0,0,0,0,0,0,0.176607080866842,0,0,0,0.0267853572766431,0,0,0,0,0
X1299.HK.EQUITY,0,0.103356693261295,0,0,0.0735819792971947,0,0,0,0.0987093447476484,0,0,0,0,0.0400311795828155,0,0.176533624773231,0,0,0,0,0,0,0,0,0,0.0837867477734558,-0.0118889949442898,0,0,0,0,0,0.240422033472335,0,0,0,0,0,0,-0.063207287800701,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0633451037007793,0.0404423549465954,0.0586215729840026,0,0,0,0,0,0,0,0,0,0.338732196547533,0,0,0,0,0,0,0,0,0,0.0521844171635104,0,0,0,0,0,0,0,-0.0546428213370825,0,0,0,0.0788740084281866,0,0.199207472553821,0.0957756603017331,-0.069337067205696,0,0,0,0,0,0,0,0,0,0,0,-0.110565035684739
X601328.CH.EQUITY,0,0,0.0161490880009374,0,0,0,0.230646083898544,0,0,0,0,0.238378634030386,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.273768992381899,0,0,0.139796700680233,0,0,0,0,0,0,0,0,0,0,-0.198186152676968,0,0,0,0,0,-0.0443183083238388,0.108415234288331,0,0,0,0,0,0,0,-0.24199899688735
