,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146949520358512,0,0.0855931563455852,0,0,0,0,0,0,0,0.358133827967928,0.0867274269837892,0,0,0,-0.124582182424686,0,0,0,0,0,0,0,0,0,0,0,0.119474031646484,0,0,0,0,0,0,0.239042534883203,-0.0101601817472224,0,0,0,0,0,0,0.0476873506296659,0,0,0.0544061907953586,0,0,0,0,0,0.065512932196687
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,0,-0.0254299013529275,0
X601939.CH.EQUITY,0.250559532375269,0,0,0.23272554045439,0,0.137705547744212,0,-0.0333202509010643,0,0,0,0,0,0,0.0343770238910088,0,0,0,0,0,-0.00631085925058966,0,0.0664801899152707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476107690752732,-0.102211893762781,0,0.0235995279324928,0,0,-0.0427866128396168,0,0,0.0262718615804223,-0.0158834902036096,0,0,0
X601288.CH.EQUITY,0.561883073529316,0,0.168046970923295,0,0,0.0262425905746849,0,0,0.0127345920308398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242907660977571,0,0,0,0,0,0,0.107920863541248,0,0,0,0.0574855106806909,0.0961552872073435,0,0,0.0435309242831785,0,0,0,0,0,0,0.127520117931378,0,0,0
X5.HK.EQUITY,0,-0.112814439493342,0.0378721081441115,0.273818492653057,0,0,0,-0.241427623897052,0,0,0,0,0.14773283264025,0,0,0,0,0,0,0.627632284122522,0,0,0,0,0.302405221673611,0,0,-0.0241811414269183,0,0,0,0,0.0207472943430404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183097779025998,0,0,-0.071468915275945,0,0,0
X601988.CH.EQUITY,0.196437142687906,4.33680868994202e-19,0.0848728630235902,0.0214290688120895,0,0,0,0,0.0311460087411304,0,0.0770068583738709,0,0,-0.328844820424016,0,0,0,0,0,0,0,0.509127893615189,0,0.069003420599106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115670947605249,0,0,0,0,0,0,0,0,0,0.0300739555784766
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306898235057731,0.039152600275052,0,0,0,0.189293398320271,0,0,0,-0.180972818714529,0,0,0,0.349276947095261,0.283282437070716,0,0,0,0.0356906253451592,0,0,0,0.0838400136617279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617047587609711,0,0,0,0,0,0
X601628.CH.EQUITY,0.253117167064215,0.277870848114708,0,0.0265887209937216,0,0,0,0,0,0,0.00245665525094787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592690478346173,0,0,0,0,0,0,0.0796180657459271,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0246919942951314,0,-0.186899718235604,0,0,0,0.231599091396311
X601658.CH.Equity,0.00252940121304389,0,0,0,0,0,0,0,0,0,0,0,0.0134108861049412,0.0293237865201893,0,-0.0189698757601381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354863008308674,0,0,-0.00291616666388383,0,0,0,0,0.0202491106210096,0,0.0108792486936041,0,0,0.00374200889952539,0.00684373049383118,0.0115549153726309,0,0,0,0,0.00259278593353575
X601166.CH.EQUITY,0.0335471072871879,0,0,0,0,0,0.510679247020655,0,0,0,0,0,0,0,0,0,0.141636524106518,0,0,0,0.098541443188394,0,0,0,0,0,0,0,0.0462796247332992,0,0,0,0,0,0,0,0,0,0.00726602910602006,0,0,0,0,0,0.175166459861349,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0348699409456747,0,0,0.0463645459155784,0,0,0,0,0,0,0.272255032000129,0,0,0,0,0,0,0,0,0.131686784659032,0.169775324912109,-0.112925714886411,0.170049316284151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438684637783782,0.156676876744855,0,0,0,0,0,0,0,0,-0.0443376121731151,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.179653570739431,0,0,0,0,0.333302009123554,0,0,0.113745711756782,0,-0.0817924679140114,0,0,0,0,0.0513722487587559,0,0,0,0,0,0,0.115986032972702,0.029088967496144,-0.0399409258760754,0,0,0,0,0,0,0,0,0,0,0,0.0990362336249935,0,0,0,0,0.0332425189827744,0.197326566971212,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11557927571045,0,0,0,0,0,0,0,0,0,0,0.0264622406714015,0,0.315963601134877,0,0.0651732161416077,0,0,0,0,0.00565017849507623,0.028136777126592,0,0,0.381542700362912,0,0,0,0,0.173371568896924,0,0,0,0,0,0,0.00850654788707043,0,0,0,0.112544312497435,0,0,0.067721934589794,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0508885649554934,0,0,0.205037113279652,0,0,0,0.085949750201844,0,0,0,0,0,0.128839507708358,0,0,0.220068098427063,0,0,0,0,0,0,0.118133084296718,0,0,0,0,0,0,0.0469821949790686,0,-0.257363175148962,0,0,0,0.0595424217809751,-0.0554792628373973,0,-1.38777878078145e-17,0,0.0872385609889147,0,0,0.213654799726961,0,0,-0.0287201766401041,0,0
X16.HK.EQUITY,0,0,0,0.42563272285169,0,0,0,0.167020074003503,0,0,0,0,0,0,0,0,0,0,0.0870431990483697,0,0,0,0,0,0.125269924882389,0,0,0.0260681296088476,0,0.024493521632233,0,0.324103428776878,0,-0.147674348012329,-0.00462008989996777,0.177302963279541,0,0,0,0,0,0,0,0.0360594612733396,0,0,0,0,0.0421199646742191,0,0,0,0
