,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0261222849620009,0,0,0,0,0,0,0,0,0.184868553399402,0,0,0,0,0.481777234304503,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.146946815122995,0,0,0.487658720825402,0,0,0,0,0,0,0,0,0.067861251698295,0,0.024106856764277
X601318.CH.EQUITY,0,0,0,0,0,0,0.15047530193267,0,0.271692203297333,0,0,0,0,0,0,0,0,0.28040720019488,0.0779167913498683,0,0.0412393674176746,0,0,0,0,0.102570064840212,0,0,0,0,-0.0116230188636493,0,0,0,-1.73472347597681e-18,0.0601104401020364,0,0,0,0,0.0208350714490123,0,0,0,0.00121286381829555,0,0,0.0270234932324027,0.0186189399488289,0,0,0
X601939.CH.EQUITY,0,0,0,0.667803752259003,0.0438769520708275,0.0420693845231266,0,0,0,0.244419309575162,0,0,0,0,0,0,0,0,0,0,0.093827300979381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200908605399307,0,0.015285338504779,0,0,0,0,0,0,0,0,0,0,0,0.0790043213813366
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412172743381408,0,0.0300877780650028,0,0.942783750008979,0,0,0,0,0,0,0,0,-0.143764573944333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151931632587683,0,0,0,0,0,0,0,0,0,0,0.0491762588265153,0,0,0,0
X5.HK.EQUITY,0,0.0438855664289068,0,0,0,0.137093211897047,0.349969484367284,0,0,0,0,0,0,0,0.0591998288059472,0,0,0,0,-0.010500298687051,0,0,0,0,0,0.00101870632806667,6.7762635780344e-21,-0.216577517414147,0,0,0,0,0,0,0,0,0.11491959194443,0.0083952973679103,0,0,0.318548778180137,0,0,0,0,0,-0.119950654970317,0,0.0407593853069244,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.360837841316498,0,0,0,0.0907201539677011,0,0,0,0,0,0,0.0959079856884589,0.0396902135065932,0,0,-0.0706077410214146,-0.0727782578172365,0,0,0,0.2435337095928,0,0,0,0,0,-0.223268249588344,0,0,0,0,0,0,0,0,0.0698288161239151,0,0,0,0,0,0,0,0,-0.0302448335883367,0,-0.126571246840041,0
X1299.HK.EQUITY,0,0,0,0,0.232723442843434,-0.00260926918879574,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.194693471317405,0,0,0,0,0,0,0,0,0.0347523691212908,0,0.0397826403285543,-0.116285237367048,0.0914342997471886,0.0457956857287297,0,0,0,0,0,0.527320177566679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867088071779489
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.418434495713253,0,0,0,0,0,0,0,0.261130048409579,-0.0417820790091481,0,0,0,0,0,0,0,0,0,0.00732492728999801,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,-0.00467168658140669,0,0.210989706283238,0,0,0,0,-0.108275506469101,0,0,0,0
X601628.CH.EQUITY,0,0.0276360375294194,0,0.00384831391497793,-0.0406314969598251,0,0,0,0,0,0,0.0908680335882804,0,0,0,0,0,0.165651344774081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407109118753209,0,0,0,0,0,0.208207283600434,0.106732477784327,0,0.0862128906165951,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.102657884452544,0,-0.0542333056984213,0,0,0.415383657015434,0,0,0,-0.0401414683102819,0,0.460658735069223,0,0,0,0,0,0,0.139906585438818,0,0.0937805524647672,0,0,0,0,0,0,0,0,0,-0.0897966352950147,0,0,0,-0.0902791045287906,-0.19138514060181,0,0,0,0,0,0,-0.059515419172988,0,0,0,0,0,0,0
