,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.313532807563009,0.148075244440841,0,0.314739717754242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110507564418101,0,0,0,0.0677621698627939,0.00411997788177424,0,-4.33680868994202e-19,0.0540853233269271,0.0421683237546588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120731815765068,0,0,0,0,0,0.106463908608876,0,0,0,0,0,0,0,0,0,0,0,0,0.0491716301863377,0.34148480187131,0,0.130680283553099,0,0,0,0,0,0.0247870833451694,0,0,0,-0.130350409245119,0,0,0,0,0,-0.0384876131270155,0,0,0,0,0.0925906319780421,-0.00137654054358712,-0.0848482610464844,0,0
X601939.CH.EQUITY,0.606559979421604,0.0197620921058187,0,0,0,0,0,0,0.153415709748398,0,0.015590270972448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171593555316227,0,-0.0127998218793591,0,0,0,0,0,0,0.0489203493181378,0.0899845612897133,0,0,0,0,0,0,0,0,0,0,0.233877046731792,-0.0531555892072656,0.0571000862023668,0,0
X601288.CH.EQUITY,0,0,0,0.183375823014136,0,0,0.449609292667295,0,0,0,0.0232968397999731,0.0162246718504971,0,0,0,0,0,0.106207583319804,0,0,0,0.000979193026018736,0,0,0.0422346522851423,0,0,0.0393992279405689,0,0,0,0,0.0711817009252257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539259347189129
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.103476545374624,0.269278707758268,0,0,0,0,0.144243277868272,0,0,0,0,-0.16122452876596,0.244503527517993,0,0,0,-1.0842021724855e-19,0,0.0538307106000248,0,-0.0164248846686888,6.93889390390723e-18,0,0,0.063038831653043,0,0,0,0,0,0,0.170895957320542,0,0,0,0,0,0,0,0.155755561926476,0,0,0,-0.0173462238614508,0
X601988.CH.EQUITY,0.0930329153968753,0,0,0,0.35633844865354,0,0,0.114483942535963,-0.0170912914009688,0,0,0,0.0582987459459563,0,0,0,0,0,0.178734263724585,0.00782234252704867,0,-0.0150572771087343,0,0,0.105825124059632,0,0,0,0,0,0,0,-0.157700615735881,0,0,0,0,0,0,0.0703172692727274,0,0,-0.0183756295437177,-0.0255543014658441,0,0.114173980307267,0,0,0,0,0,0,-0.116272491957081
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0,0
X5.HK.EQUITY,0,0.271601940514014,0,0.0586533470525085,0,0,0,0,0,-0.0290682639061814,0.0239656691783855,0,0.073418556280665,0,0,0,0,0,0,0,0,0,0,0.267604614215208,0,0,0.0902029542930239,0,0,0,0,0,0,0,0,0,0,0.194809309719111,0,0,0,0,0,0,0.115503668819562,0,0,0,0,0,0,-0.0515000107988371,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106685054701509,0,0,0.297678065852728,0,0,0,0,0,0,-0.00177877904204499,0,0,0,0,0,0,0,0,-0.209826669084527,-0.188376246586885,0,0,-0.135891891177497,0,0.0408821485613612,0,0,0,0,0.138038664915411,0.18098623104236,0,0.0463609406263087,0,0,0,0,-0.455986149633489,0
