,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.265255201082195,0.160310620152471,0,0,0,0,0,0,0,0,0,0,0.188509061247944,0,0,0,0,0,0,0,0,0,-0.297072976512674,0,0,-0.190186277399608,0.853103836816389,0,0,-0.0384277340661875,0.0516951582688729,0,-0.030052681354934,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-0.092953936979904,0,0.281610386597948,0,0,0,0,0,0,0.110506523169665,0,0.147226053258098,0,0,0,0.137520243719398,0.00622503825972543,0,0,0,0,0,0,0,0.0198616136933658,0,0,-3.46944695195361e-18,0,0,0,0.125249368466802,0,0.0483269535569577,0.265404007152013,0,0,0,0,0,0,0,0,0,0,0,0,-0.134560862052198
X601939.CH.EQUITY,0.271487655628827,0,0,0,0.0847023540305111,0,0,0,0,0.159915572714462,0,0,0,0,0,0,0,0.0783439877870784,0,0,0,0,0,0,0,0,0,0,0.0602264408177032,0.0593750478084656,0,0,0,-0.223779811552378,-0.175486347441366,0,0,0.120518374315525,0.480967749300122,0,0,0,0,0,0,0.0707722979711668,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.354963936621748,0.0939110826545122,0.0479460380560491,0.394183534709809,0,0,0,0.270601718613574,0.0235043205025569,0,0,0,0,0,0,0,-0.18214658770488,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.606650098169683,0,0,0,0,0,0,0,0,0,0,0,0.408398841055893,0,0,0.126243610110766,0,0,0,0
X5.HK.EQUITY,-0.0527437006232124,-0.152855491234979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622275213574596,0,0.225492483106722,-0.0426344918870323,0.223150838251847,0,0,0.103598982775595,0.187552510368568,0,0,0,0,0,0,0,-0.0540295594697231,0,0,0,0,-0.071400307478821,0,0,0,0,0.0363118144977137,0,0,0,0,0,0,-0.0984967286975829,0.155330723668189,0,0
X601988.CH.EQUITY,-0.103765920281729,0,0,0,0.379473401345534,0,0,0,0,0,0,0,0,0,0.067975127017355,0,0,0,0.445867765925678,0,0,0,0,-0.111208257259632,0,0,0,0,0,-0.332608678608676,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0781347871927159,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.391757897703061,-0.0685931891251215,0,-0.0338562319899105,0.0223437104190341,0,0,0,0.559833924612825,0,0.0936248031810741,0,0,0,0,8.67361737988404e-19,0,0,0,-0.100322357368391,0,0,0.270640904527203,0,0,0.105552549675313,0,0,0,0,0.0389867985335877,0,-0.301230449801829,0,0,0,0,0,0,0,0.124239771265197,0,0,0.139380590538286,-0.0385539112712456,0,0,0,0,0,0.0512660081547843
X1299.HK.EQUITY,0,0,0,0,0.182018498851951,0,0,0,0,0,0,-0.0783516688941236,0,0,0.0322181103484985,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.158970537468952,0,0,0.101874899114917,0,0.253662840390092,0,0,0.059013547370176,0,0,0,-0.0350751559710574,0,0,0,-0.0928681306370567,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.00220204268801488,0.0354700544773243,0.0267359792004975,0,0,0,0,0,0,0.0870989942280009,0,0,0.430810975278547,0,0,0,0,0.0440816522363527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415341682009445,0,0,0,0.131590413736425,0,0,0.0134163117479154,0.125114328834786,0,0,0,0,0,0.0645473267316814,0,0,0,0,0,-0.147585697093208
X601328.CH.EQUITY,0,0,0,0.00659862534374825,0,0,0.481662622779163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538361324238028,0,0.215815752569648,0,0.178426918183584,0.108559440957703,0,0,0,0,0,0,0,-0.170830490647381,0,0,0,0,0,-0.0561752969453312,0,0.102660632400598,0,0,-0.0291510685529075,0,3.46944695195361e-18,0,0,0,-0.232586404954365
