,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.211096452271325,0,0.0177582855693703,0,0,0.38678769430619,0,0,0,0.0205569337770202,0,0,0,0,0,0,0,0,0,0,0,0,0.237401962876449,0,0,0,0.0261920861753873,0,0,-5.42101086242752e-20,0.101013803694648,0,0.0669064371128678,0,0,0,0,0,0,0,0.0300083709331466,0,0,0,0,0,-0.10145808062702,0,0,0,0
X601318.CH.EQUITY,0,0,0.128877551228074,0,0,0,0,0,0.168399401246951,0,0,0,0.205252070677542,0,0.09148064204417,0,0.0336483142319293,0,0.0465016368542471,0.00949859376569395,0,0.0584046415516027,0,0,0,0,0,0,0.179073839436815,0,0,0.0480055577224788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152161250590824,0.152087682546518,0,0,0,0,0,0
X601939.CH.EQUITY,0.540902913991075,0.0948624967911477,0,0,0,0,0,0,0.133727307741539,0,0.130935279972448,0,0,0,0,0,0,0.0542860260791808,0.148653828221006,0,0,0,0,0,0,0,0,0,0,0.187744608834754,0,0,0.0375089276161586,0,0,0,0,0,0.0767147798417684,0,0,-0.0863482114714431,0,0,0,0,0,0,0,0,0.0137909059773182,0,0
X600036.CH.EQUITY,-0.0232515001633194,0,0,0,0,0.212102052799856,0,0,0,-0.127436304481149,0,-0.0356451843762003,0.108747504847806,0,0,0.137319344633841,0,0,0.153034166305511,0,0,0,0,0,0,0.425579687000815,0,0,0,0.0434031712464474,0,0,0,0,0,0,0,0,-0.0679173012022192,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0461645937320288,0,0,0,0,0.552044900863694,0,-0.0805430855577023,0,0,0,0,0,0,0,0,0.0359031441478539,0,0,0,0,0.0881846675421743,0.10447500382062,0,0,0,0,0.11297232423164,0,0,0.0795840502376167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200868335361727,0.00123976510189787,0.00581443603408044,0.0387511780120526,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0624498577054359,0,0.127786695015003,0,0,-0.021678480634916,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.212302888079814,0,0,0,0,0,0,0,0,0.0774841581639081,0,0,0,0,0,0.0566582707827746,0,0,0.106971553051735,0,0,0.1417136627664,0,0,0,0.2103488476653,0,-0.170516145444782,0,0
X601628.CH.EQUITY,0,0,0,-0.0204713539439947,0,0.0213006683776841,0,0,0,0,0,0,-0.00783079714648583,0,0,-0.0302958947143392,0.123602648153268,0,0,0.00132809431747165,0,0,-0.140247894523225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464273833876387,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0346504142005416,0
X601988.CH.EQUITY,0.0313784430239905,0,0,0,0.479002354084757,0,0,0,0,0,0,0.0425413732491932,-0.0479846049497079,0,0,0,0,0.229576344114379,0,0,0,0,0,0,0.0105351999432548,0,0,0,0,0,0,0,-0.104276189588894,0,0,0,0,0,0,0,0,0.116618823941947,0,0.146218046051429,0,-0.041152901578301,0,0,0,0,0,0,-0.0675680458607486
X5.HK.EQUITY,0,0.145552409888001,0.00271975296394398,0,0,0,0,0,0,-0.182733126082959,0.0651621562207534,0.0890172407417406,0,0,0,0,0,0,0,0,0,0,0,0.222883827772866,0,0,0.152546157329844,0.0379018617940908,0,0,0.000288764389301296,0,0.132820002913651,0,0,0,0,0,0.254806072345514,0,0,0,0,0,0.218330979043509,0,0,0.0171022756945579,0,0,0,0,-0.0468359731807328
X388.HK.EQUITY,0,0,0,-0.0696047314277545,0,0,-0.110828627951562,0,-0.210755872005868,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0835406167622393,0,0,0,0,0,0,0,-0.179208538900708,0,0,0,0,0.2167632079839,0,0,0,0,0.19932564648495,0.219920879176203,0,0,0,0,0.114799876956578,0,0.118891385682154,0,0
X601166.CH.EQUITY,0,0,0.0287534171715756,0,0,0,0,0,0,-0.113233200554051,0,0,0.409646932540548,0,0,0,0,0,0,0,-0.0293729721964351,0,0,0,0,0,0,0,-0.0696138173007801,0.238696085094334,0.0616203003493075,0.0846964143063317,0.0339604391760457,0,0,0,0,0.0909212741066619,-0.106982766506492,0,0,0,0,0,0,0,0,0.0817739145440037,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0296811594744852,-0.0902502159895264,0.0651793269334496,0.485533913707821,0,-0.0142918405584831,0,0,0,0,0.148625193705147,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404621242039804,0.0872921381968438,0,0,-0.114268579433442,0,0.0720076562594955,0,0,0,0,0,0,0.151262280382704,0,0,0,0.125909147707876,0,0,0,0,0.0558562274978026,0,-0.0396618992891796
X000001.CH.EQUITY,0,0.00363272357219064,0,0.309003268984537,0,0,0,0,0,0,0.440203757974764,0,0,0,0.086014451569231,0,0.164287061624191,0,0,0,0,0,0.0697145004202129,0,0,0,0,-0.0874805480103407,0,0,-0.0885443465720827,-0.05302295964256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186842718487259
