,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.236258555511037,0,0,0.0871137374103662,0,0.238979811012949,0,0,0,0,0,0.128007975076611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381496989117859,0,0,0,0.0939273194373101,0,0,0,0,0,0.022543837915725,0,0,0,0,0,0,0,0.106422119144726,0,0,0,0,0,0
X601318.CH.EQUITY,0.169828941524235,0,0,0,0,0,0,0,0.27686929965656,0,0,0,0,0,0,0,0.25163471164012,0,0.0590104595891955,0,0,0,0.0958043651019052,0,0,0,0,0,0.037949553219249,0,-0.0880524608032402,0,0,0,0.0942061789568441,0,0,0,0,-0.0198575994704053,0,0.0536213080560616,0.0190837953954127,0,0.0587457283649718,0,0,0,0.0610611151557365,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.2825080223064,0,0.0747313429965188,0,0,0,0,0,0,0,0.416030991840955,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558701072891778,0,0,0.0735811173723851,0,0,0.00942491966535404,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354606948595838,0,0.0265214497690918,0,0,0.487143902269013,0,0,0,0,0,0,0,0,0.0301571981544777,0,0,0,0,0,0,0.0175743516750516,-0.0286141030502543,0,0,0,0,0,-0.000282236142331932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104895087682525,0,0,0,0.00350023802746893,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.033365504499742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313548297134487,0,0,0,0,0,0.222603199123518,0.0962239927866412,0,0,0.390823281881326,0,0,-0.0538121140736688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028732375535777
X601988.CH.EQUITY,0.375603775805351,0,0.000229026807854994,1.38777878078145e-17,0,0,0,0,0,0,0,0.0950695718024708,0,0,0,0,0,0,0.0251893296159574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159782600512826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297328695935059,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.280080589078166,0,0,0,0.320085275463098,0.0712691597337634,0,0,0,0.152054344132088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115670433659575,0,0,0,-0.0532318090008609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335809488382265,6.93889390390723e-18,-0.00574669077690634,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378509305148727,0,0,0.0701660005272926,0.171053392864054,0.0133297171258418,0,0,0,0,0,0,0,0.273549107049046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.254280028962619,0,0,0,0,0,0.274622637115769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166222968522089,0,0,0,-0.148738556267831,0,0,0,0,0.746903022604902,0,0,0,0,0,0.251810818966302,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652593858562935,0,0,0,0,0,0,0,0,0,0.0649484768054292,0,0,0,0,0,0,0,0.0269047058254859,0,0,0,0,0,0,0,0,0.22155249534248,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.00297196030047749,0,0.386940482574569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338179857406613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044098503927458,0,0,0.229937701610659,0,0,0,0,0,0.0228685443865335
X000002.CH.EQUITY,0.201396325057716,0,0,0.0055964256520297,0,0,0,0,0,0.0129101782836664,0.00697385597146574,0,0,0,0,0,0.0388197245076307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524964382703483,0.00951527641590256,0,0,0,0,0,0.192484295403494,0,0,0,0,0,0,0,-0.175658098969781,0,0,0,0,0,0,0
