,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142627881502886,0,0,0,-0.166472942126681,0.278572617782286,0,0,0.128954562016676,0,0,0,0.227165649229245,0,-0.0746226756320137,0,-0.12163903188724,0,0,0,-0.146115107363195,0,-0.24435525189023,0,0,0,-0.204549066256972,0,0,0.847668351656173,0,-0.00173433341047288,0,-0.120816860132108,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.291041916313956,-0.1437246925391,0,0,0,0,0,0,0,0,0.160873392039923,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0138781261305075,0,0,0,0,0,0,0,-0.160397527367079,0,-0.191863908689041,0.224491608450805,0,0.0254932769343458,0.609924019715104,0,-0.0201526165997658,0,0,0,0.112797741050364,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.211300656378129,0.121897688152685,0.435039035976987,0,0,0,0,0,-0.0556725848721657,0.185962178577904,0,0,-0.137961401518167,0,0,0,0,0.163793785827206,0,0,0,0,0,0,0,-0.601612761159512,0,0,0,0,0,0,0,0,0,0,0,0.252404216385358,0,0,0,0,0,-0.0636994711282955,0
X5.HK.EQUITY,0,0,0,0,0,0.11949337898027,0,0.211291603698046,0,0,0,0,-0.0294646146451061,0,0.127885261460104,0.119357256435983,0,0.0997289348469424,0.00453196549961599,-0.0856772767545906,0,0.079990238408641,0,0,0,0,0,0,0,-0.06210357274727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125210307581626,0,0,0,0.194934679042576,0,0,0,0
X601988.CH.EQUITY,-0.0575032419281813,0,0,-0.00884994469587812,0.514147097200514,0,0,0,0,0,0,0,0,0,0.169858140115572,0,0,0,0,-0.0954422657661765,-0.152023486102749,0,0.272089193482166,0,0,0,0,0,0,-0.32325485793829,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0890279920984313,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065432,0.0820544460844223,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046894,0,0,0,0,0,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289878105128427,0,0,0,0,-0.0162854628404088,0,-0.0952262971593311,0,0,0,0,0.00292299163178297,0,0,0,0,0,0,0,0,0.146726424507509,0,0,0.134266858969946,0,0.120604426515216,0,0,0,0,0,-0.00456506186409381,0,0,0,0,-0.117707723344644,0,0,0,0,0,-0.0026017334865206,0,0,0,-0.0361093719211533
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0429101159222145,0,0,0.182965966591909,0,0,0.0103673723879599,0,0.117383551974586,0,0,0.0622035820847743,0,0,0.0387597523418351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033512480411519,0,0,0.333492446683413,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.198054407808154,0,0,0,0,0,0,0.014562287053022,-0.130553867192172,1.38777878078145e-17,0.163287549526464,0
