,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.00253936968563093,0,0.337314288840223,0.110494890197568,0,0.207657169095319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165036081617329,0,0,0,0,0,0.01589105383072,0,0,0,0.0739984254280745,0,0,0,0,0,0.0457084905569627,0,0.0247975769926356,0,0,0,0,-0.0392321571469609,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0530015425312394,0,0,0,0,0.188881680909571,0,0,0,0.00443509194199419,0,0.102694109822787,0.0249824020338706,0,0.0456137961163399,0,0,0,0.142881183269233,0.0532669934566492,0,0,0,0,0,0,0.173255556588515,0,0,0.0745371285642346,0,0,0.10243631317519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0,0
X601939.CH.EQUITY,0.571019402842259,0,0,0,0,0,0,0,0.168803379504397,0.0778101841710621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602056187622586,0,0,0,0,0,0,0,0,0,0.0729655713769259,0.0912859673171011,0,0,0,0,0,0,0,0,0,0,0.16319596500428,0.132733574404106,0.0586285140374128,0,0
X601288.CH.EQUITY,0,0,0,0.158789400264145,0,0,0.432071390590274,0,0,0.0669935907399361,0,0,0,0,0,0,0.11585358772261,0,0,-1.73472347597681e-18,0,0,0,0.0390290694783079,0,0,0.0140503325688504,0,0,0,0,0.0695370170543976,0,0,0,0,-0.0142167814104794,0,0.110608109607818,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0665848554627607
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0741104250405277,0,0.302707999532271,0,0,0.157461129283871,0,0,0,0,0,0,0.226501235719254,-0.17316800165415,0,0,0,0,0,0,0,-0.0323095364978131,0,0.0671120013378287,0,0,0,0,0,0,0,0,0.161810022825323,0.0275572987456583,0,0,0,0,0.0955336996029068,0,0.0224012777309395,0,0,-0.00291168289080624,0
X601988.CH.EQUITY,0.176147560720498,0,0,0,0.291946333644465,0,0,0.0756668840335576,0,0,0,0.0359030723682387,0,0,0,0,0,0,0.19909150492065,0,0,0,0,0.191575182793551,0,0,0,0,0,0,0,-0.240131024518043,0,0,0,0,0,0,0,0,0,0,-0.0150113281960895,0,0,0,0,0,0,0,0,0,-0.0533835504410632
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.114949459150713,0,0,0,0,0,0,0.231970311290219,0,0,0,0,0.0561987172926285,0,0,0,0,0,0.116662182136218,0,0,0,0,4.33680868994202e-19,0,0.016831696525532,0,0,0.241082791460944,0,0,0,0,0,0.26838693103238,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.17250973787347,0,0.142181916297733,0,0,0,0,0,0,-0.142111815812509,0.0694157928122665,0,0,0,0,0,0,0,0,0,0,0,0,0.102780219191858,0,0,0.155147580648915,0,0,0,0,0,0,0,0,0,0.281328726673042,0,0,0,0,0,0,0.0277623092413306,0,0,0,0,0,0,-0.0681843203253358,-1.73472347597681e-18
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00101972415716494,0,0,3.46944695195361e-18,0.464119861055859,0,0,0,0,0,0,0,-0.0980649682582109,0,0,0,0,0,0.117092526166524,0,0,-0.0809538601964128,0.118805574771085,0,0.156896346473398,0,0,0,0.00699803716097583,0,0,0,0,0,0,0,0.0497551117330976,0,0,0,0.105336460044149,0,0,0,-0.109593840202113
