,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.215225600395293,0,0,0,0,0,0,0,0.182753339240468,-0.161449255699647,0,0,0,0,0,0,-0.295375371263033,0,0,0,0,0,0,0,0,0.91507521611962,0,0,0,0,-0.167347891050393,0,0,0,0,0,-0.05881680660551,0,0,0.0298647209885208,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.126041142596493,0,0,0,0,0,0,0.0949766825538956,0.0802694665035256,0,0,0,0.0766545863740647,0,0,0,0.0117852580000492,0,0,0,0,0,4.33680868994202e-19,-0.0105104445761625,0,0,0.0419544369893876,0,0.391558135907683,0,0.213205543325279,0,0,0,0,0,0.00253520784406523,0,0,0,0,0,0,0,0,-0.0936521973185978
X601939.CH.EQUITY,0.202720206096836,0,0,0,0,0.0556302333182744,0,0,0,0.19223129541807,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0767533359644144,0,0,0,0,0,-0.120945429875977,0,-0.198508086863932,0,0,0.0951398857812449,0,0.013927816167351,0.482298872596238,0,0,0,0,0,0.139570886629097,0,0,0,0,0,0.053535935583103
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.465869350656202,0,0.0497587937205255,0.424652890534644,0,0,0,0.470031411532319,-0.233745693681706,0.242024476670029,0,0,-0.342570324570934,0,0,0,0,0,0,0,0,0,0,0,-0.424047333137489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425011284247117,0,0,0,-0.0631153364558949,0
X5.HK.EQUITY,0,0,0,0,0,0.102964872306048,0,0.206247645075564,0,0,0,0,0,0,0.165953215900619,0,0,0.118308346482975,0,0,0,0,0,0,0.0528340512134569,0,0,0,0,0,0,0,0,0,0,0,0.148590821254276,0,0,0,0,0,0,0,0,0,0,0.131294946114412,0,0,0,0
X601988.CH.EQUITY,-0.126128720355836,0,0,0,0.637536329541331,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0895924247072019,0,0,0,0,-0.18184827199175,0,0,-0.168935949803888,0,0.307821494462543,0,0,0,0,-0.297841155506762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187095301637711,0,0,-0.0464413091245905,0,0,0
X600036.CH.EQUITY,0,0.0304444675463179,0,0,0,0,0,0,0,0.668797184136808,0,0,0,0,0,0,0,0,0,0.206638770366301,0,0,0,0,0,0,0,0.0615980721229703,-0.0344296518486733,0,0,0,0,-0.179877609113407,0,0,0,0,-0.000278722083487747,0,0,0,0,0,0,0,0,0,0,0,0,0.072544972797867
X1299.HK.EQUITY,0,0,0,0,0.218759284406363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116249617635938,0,0,0,0,0,0,0.253912584234332,0,0,0,0,0.104090161554628,0,0,0.0657094812917143,0,0,0,0,0,0,0,0,-0.0570951091128182,-0.105120899094817,0,0,0,6.93889390390723e-18,0.0279827898448296,0,0,-0.0101798833443514
X601628.CH.EQUITY,0,0.222750054029061,0,0.0778259673067887,0,0,0,0,0,0,0,0,0,0.135249664488047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394095603272291,0,0.214372012561782,0.0305202008246836,0,0.0669405340462749,0,0,0,0.24014717664324,0,0.185142096252742,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0181505959397303,0,0,0,0.450072367357599,0,0,0,0,0,0,0,0,0,0,0,0,0.269842836535452,0,0.0518043901640328,0.0818431050164614,0,0,0.155285745887852,0,0,0,0,0,0,0,0,0,-0.0630430423613654,0,0,0,0,0,0,0.144809433815923,0,0,0,-0.196246317441379,0,0,0,0,-0.482678643723436
