,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0182333136143055,0.504616438554604,0,0,0,0.0464062509364936,0,0,0,0.0563166882314955,0,0.0982643761148615,-0.0441042824684801,0,0,0.0962497358619742,0,0,0,0,0,0,0,0.0566942412482854,0,0,0,0,0,0,0,-0.0487134316139171,0,0,0,0,0,0.0798302694037241,0,0,0,0,0,0,0,-0.0594775955534338,0,0,0,0,0.0098146813930748
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0,0
X601939.CH.EQUITY,0.141805034691852,0,0,0.61324595717599,0,0,0,0,0,0,0.0137734552497528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190075028014966,0,0,0,0,0,0,0,0.130616744518194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669042430662492,0,0.0182213545498276
X601288.CH.EQUITY,0,0.129551211762282,0.208783928790723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394743927086563,0,0.0826345092619087,0,0,0,0,0,0,0,0.0280166058288327,0,0,0,0.0095036556384616,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.299527263840443,0,0,0,0,0,0,0,0.552649606096273,0,0.0750147555993261,0,0,0,0,0,0,0,0,0,0,0,0.298567925390453,0.00534470847339422,0,0,0.23526895856857,0,0,0,0,0,0,0,0,0,0,0,-0.328683873914436,-0.156252299235783,-0.0729309674477026,0.00481370733885937,0,0,0
X601988.CH.EQUITY,0.0185076999672855,0,0.0455393911374375,0,0.0390920931976977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611412649005695,0,0,0,0,0,0,0,0.112240122879034,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0443787314640851,0,0,0,0,0.0631707587090533,0,0,0,0,0,0.0908657562254858,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.26736947361717,0,0,0,0,0,0,0,0.191729768374103,0,0,0,0,0,0.0912579014962883,0,0.0449365957771527,0,0,0,0,0,0.104723627470491,0,0.0888617561719223,-0.004829841513646,0,0,0,0.158125690093167,0,0.107225808284208,0,0,0,0,0,0,0,0,-0.14665316112295,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171362870047978,0,0,0,0.115683234740005,0,0,0,0,0,0,0,0.261846607499996,0,0,0,0,0,0,0,0.228145872885877,0,0,0,0,0.0671724105231271,0,0,0,0.00572919981386095,0,-0.00584444328053661,1.73472347597681e-18,0,0,0,0.203138188289774,0,0,0,0,0,0.00225068289321071,0,0,0,0.0287580517528538,0,0,0
