,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.182874488493889,0.239946708666336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430022419042187,0,0.0740866449120851,-0.416529630794044,0,0,0,0,0.685903561613999,0.133335327812504,0,-0.210524819774907,-0.0233458284281145,0,0.168818689356125,-0.0353089673570548,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.140124130057525,0,0.00795771652784499,0.00448824751704071,0,0,0,0,0.0485961447977009,0,0,0.168088512737049,0,0,0,0,0.0581072691151573,0,0,0,0,0,0.0636227931601769,0,0,0,0,0,0,0,0,0,0,0.575912705555721,0.0365685819555238,-0.0759017875356732,0,0,0,0,0,0,-0.0308534937931486,0,0,-0.0398050652965045
X601939.CH.EQUITY,0.230522751902139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125052416813939,0,0,0,0,0,0,0,0,0.0470432821414356,0,0,-0.00548345994931861,0,0.374465669738291,0,0,0,0,-0.0182097832100829,0,0.0732235808463897,0,0,0,0,0.0438354549274413,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.239244429984126,0,0,0,8.67361737988404e-19,0,0,0.089774615244448,0,0,0,0,0,0,0.131796283699531,0,0,-0.028464838643882,0,0,0,0,0.114847443649489,0,0,0,0,0,-0.0714539839292791,0,0,0,0,0,0.251855753730717,0,0,0,0.174651358447536,0,0,0,0,0.0825019367945378,-0.00254011854752391,0,-0.0189545670228702
X5.HK.EQUITY,-0.119865384839492,-0.15775014155162,0,0.133112334575977,0,0,0,0,0,0,0,0,0,0,0.249109859156703,0,0.251080764223446,0,0,0,0,0.0844469462989532,-6.93889390390723e-18,0,0.358104127863507,-0.0694507856137988,0,0,-0.0976523523553955,0,0,0,0,-0.223500810451095,0,0,0,0,0,0,0.253945677185461,-0.128601582312137,0,0,0,-0.0172224324402268,0,0,-0.0707345921912597,0,-0.0375437743454855,0
X601988.CH.EQUITY,0.238695568249155,0,0,0.572954373681279,0,0,0,0,0,0,0.119131504650073,0,0.141787794723324,0,-0.0657425971866667,0,0.0831986750903641,0,0.00915233443226346,0,0.017750100142495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037449332058777
X600036.CH.EQUITY,0,0.696078840687514,0.0392897269201821,0,0,0,0,0,-0.188036462229328,0,0,0,-0.0164108082589983,0,0,0,0,0,0.152758400784226,0,0,0,0,0,0,0.0417136033330887,0,0,0.0327192473031314,0,0,0,0,0,0,0,0,0,0,0,0.264897903551149,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296595504736456,-0.0971876769723169,0.0244090966154841,0.145054129716242,0,0,0.141438230861526,0,0,0.235120509367515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621395267932605
X601628.CH.EQUITY,0,0.129930268660052,0,0.129692663757728,0,0,0,0,0,0,0.0369591375736945,0,0,0.251290314400626,0,0,0,0.0364600740631451,0,0,0,0,0.111485285146717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195663368861255,0,0.0186079467196133,0,0,0,0,0,0,0,0,0,-0.00702496315949562,0,0
X601328.CH.EQUITY,0,0.0856885396336956,0.0994299781582779,0.366836269598655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886539451778759,0.0450388186010844,0,0,0.0858543111327133,0,0,0,0.134522859630282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235003917982719,0,0,0,0,0,0,0,-0.0230736160242224,-0.187633728153178
