,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0358376112453071,2.77555756156289e-17,0.0946479375198392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953753891216901,0.453035756019644,0,0.684594141761278,-0.0684357790244771,0,0.151997587687572,0,0,0,0,0,0,0.0173385688705289,-0.250846506008473,0,0,0,0,0,0,0,0,0,0,-0.282923611820228,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.140484765535333,0,0.0064175814851301,0,0,0.0352633547777091,0,0,0,0,0,0,0,0,0,0.444754093261772,0,0,0,0,0,0,0,0,0.145961952771498,0.00515844073390677,0,0,0,0,0,0,0,0,0,0.143696887951994,0,0,0,0,0,0,0,0,0,0,0,0,0.139731571786907
X601939.CH.EQUITY,0,0,0,0.854522488420161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767443760297758,0,0,0,0,0.10068625916729,0,-0.0530304441999027,0,0,0,0,0,-0.0193240564686247,0.0437123760541777,0,0,0,0,0,-0.0415862705563088,0,0,0,0,0.0589566248172273,0.000155054235143034,0,0,0.0391831167244303
X601288.CH.EQUITY,0.0163653495666004,0,0.89713619986116,0,-0.0743099910223742,0,0,0,0,0,0,0,0,0,0.000955146339921749,0,0.0176716346989357,0.128062946673889,0,0,0,0,0,0,0,0,-0.0736875279113719,0.0264918131370545,0,0,0.0316663292321351,0,0,0,0,0,0,0,0,0,-0.10063404709409,0,0,0,0,0,0,0,0,0,-0.0366519284557156,-0.0149874228064435,0
X601628.CH.EQUITY,0,0.0492032776640025,0.0222268549977881,0,0,0,0.294432403818903,0,0,-0.0471104049116852,0,0,0,0,0,0,0,0,0,0,0,0,0.0440908740572023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126932525799499,0,0.133964211542966,0,0,0,-0.0285432962248088,0,0.0579902485338434,0,0.0911706281575959,0,0.105483101675354,0.0872798227089282,0,0.0584510116153821
X601988.CH.EQUITY,0.072546220512423,0,0,0,-0.278089822136307,0,0,0,0,0,0,0,0,1.07744636115709,0,0,0,0,0,-0.124061551902974,-0.00733949300304692,0,0,0.0266764890173152,0,0,0,0,0,0,0,0,0,-0.179079077950365,0,0,-0.0539331325561076,0,0,0,0,0,0,0,0,0,0,0,0,0.16728077271759,0,0.00312760441401078,0.246562118658092
X600036.CH.EQUITY,0,0,0.306105924930245,0.159614629627965,0,0,0,0.101141847751859,0.0840547901740415,-0.068079177972151,0,0,0,0,2.16840434497101e-19,0.0470048094167425,0,0,0,0.0122010790566409,0,0,0,0,-0.0188572948872525,0,0,0.0184044058806516,0,0,0,0,0,0.254201015351211,0,0,0,-0.0620468216067121,0,0,0,0,0,0,0,0,0,0.0813554454083977,0,0,0.0191141167904025,0,0
X1299.HK.EQUITY,0,0,0,0,0.200493416002149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222380838357295,0.0262303302301735,0,-0.0730546756463048,0,0,0,0,0,0.0416278357349896,0.180462426845226,0,0,0,0,0,0.0730008541434481,0,0,0,0,0,0,0,0,0,0,0.408339698145085,0,0,0.100178776887199,-0.000906888497314698,0.121749945957027
X5.HK.EQUITY,0,0,0,0,-0.17834609254253,0,0,0,0,0.0979225943780096,0,0,0,0,0,0,0.382643588325707,0,0,0,0,0.157479025540802,0,0,0,0.305419537756501,0,0.107502343434372,0,0.0927921594591105,0.0212124464020065,0.000517077460917008,0,0,0,0,0,0,-0.153268914114467,0,0,0,0,0.12860765429003,0,0,0,0,0,0,0.0260924441139715,0,-0.120770032048041
X388.HK.EQUITY,0,0.224703034143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736730119367953,0,0,0,0,0.521401114746972,0.325281969666945,0,0,0,0,0,0.128158239102282,0,-0.254412860682019,0,0,0,0.0630002004874897,0,0,0.101950508549264,0,0,0,0.0208303667137216,0,-0.478138025535805,-0.00499402659954665,-0.112838912489704,0,0,0,0,0,0,-0.0703966145186496,0.05677941743963
