,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.144128958566453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858165360870169,0,0.0194752457431363,0.331735042278923,-0.18322317101821,0.405216530122755,0.247561915137039,0,0,-0.0813134171135895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023600353979014
X601318.CH.EQUITY,0,0,0,0,0,0.306549196631115,0,0,0,-0.0687635135718568,0,0,0,0.0608787866232562,0,0,0,0.0245228191437922,0,0,0,0,0,0,0,0,0,0,0,0.0219620969381165,0.0823282290205872,0,0,0,0,0.262127088216619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068201443861762
X601939.CH.EQUITY,0,0.0400865129643013,0,0.809372718090962,0,0,0.00504938622558289,0,0,0.0357936977959425,0,0.0118846668630161,-0.0572257668044742,0,0,0,0,0.0999577229987327,0,0,0,0.00777680371337943,0,0,0,0,0,0.0263670566869475,0,0,0.0245209716454468,0,0,0,0,0,0,0.0821294015494927,0,0.0219116162855768,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.974089319974212,0,-0.0441770646238638,0,0,0,0,0,0,0,0,0,0,0.0270300314729333,0,0,0,0,0,0,0,0,0,0,0,0.0310587492890641,0,0,0,0,0,0,0,0.000599690371153727,0,0,0.0331268787482945,0,0,-0.0829526587355364,0,0,0,0,0.0220611783897273,-0.00674587609678293,0,0,-0.101412281834507,-0.0445390481117999,0
X601628.CH.EQUITY,0.00581672739821881,0,0,0,0,0,0,0,0,0.317022794824694,0.15828950647866,0,0,0,0,0,0,0,0,0.362015974569819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163239352146954,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.219595476346122,0,0,0,0.0326839058784368,0.0751270787090102
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0,0
X601988.CH.EQUITY,0,0,0,0.0335007066033363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034622162879823,0,0,0,0,0,0,0.0340294953570698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387180030710528,0,0,0,-0.083323825693638,0.0249063496300931,0,1.01004439301685,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0673246240765158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372284233164187,0,0,0,0,0,0,0,0,0,0.098048141319447,0.2634807881079,0,-8.67361737988404e-19,0.00258145185318485,0,0,0,0,0,0.0489434427766769,0,0,0,0,0.0943445966779281,0,0,0,0,0.0781949009315745
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154054986536259,0,0,0,0,0,-0.0550195112333142,0,0,0.157539576762962,0.500343791180875,0,0,0,0,0,0,0,0,-0.100147180741366,0.108015451454028,0,0,0,0,0.0313875961060576,0.0667606097762435,0,0,-0.143905457003524,0,0.0567424559686643,0.129457278341372,0,0
X388.HK.EQUITY,0,0,0,0,0.136423122627627,0,0,0.157844625308429,0,0,0,0,0,0,0,0,-0.0596403802749483,0,0,0,0,0,0.356259140308788,0,0.232835176727146,0,0,0,-0.00258557423336308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237649334208251,0,0,-0.246646929681447,0,0,0.273911085108534
X600030.CH.EQUITY,0,0,0,0,0.0213596217486453,0,0,-0.108713955597158,0,0.0917327281642163,0,0,0.212503062159863,0,0,0.0203880928541778,0,0,0,0,0,0,-0.010899525560064,0,0.0460343927390593,0,0,0,0,0,0,0,0.139820081219067,-0.0127240802056108,0,0.171776033035965,0,0,0,0.213966084228592,0.0742937221743129,0,0,0.118648167965792,0,0,0,0.0755573186493665,0,0,0,0.0390565528446085,0
X601658.CH.Equity,0,0.1564602157608,0.23756873791546,0.0119699983528066,0,0,0,0,0,-0.0191387516473868,0,0,0,0,0,0,0,0,0.107127673340784,0,-0.228628425681428,0,-0.0857552022415203,0,0,0,0,0,-0.0133208504869364,0.00568453514195588,0,0,0,0,0,0,0,0,-0.0475737455022766,0,0,0,0.814207721469426,0,0,0,-0.222381263899086,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.664586509589092,0,0,0,0,0.0290841918159053,0,0,0,-0.0487619599649728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57006508300825e-05,0,-0.0201189588762588,0,0.139854344671267,0,0,0.0670252455330989,0.00550330902320297,0,0,0,0,0,0,-0.0127035659137978,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.100738005070726,0.221424467386261,0.0355453701607622,0,0,0,0.0441249679360239,0,0,0,0,0.0400520318006846,0,0,0,0,0.0716550723738552,0,0,0,0,0,0,0,0,0,0.126188079780824,0,0,0.00878391069783026,0,0,0.0428171129276846,0.00772718659833619,0,0,0,0,0,0,0,0,-0.0295765650594896,0.401594627554746,0,0,0,0
X601328.CH.EQUITY,0.161835640805421,0,0,0.0878336222935219,0,-3.46944695195361e-18,0,0,0,0,0.0570478677309991,0,0,0,0,0,0.0972534586065651,0,0,0,0,0.368399676219391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170305954290612,0,0,0,0,0.0824878446858702,0,0,0,0.00679233418394505,0,0,0,0
